contract,round,date,position,return
DT,1,2011-01-03,1.0,0.0
DT,1,2011-01-04,1.0,0.021899890847552332
DT,1,2011-01-05,1.0,-0.08106167989283299
DT,1,2011-01-06,1.0,0.059676767406301436
DT,1,2011-01-07,1.0,0.04347680386833527
DT,1,2011-01-10,1.0,-0.002922670533978634
DT,1,2011-01-11,1.0,-0.03262725530399193
DT,1,2011-01-12,1.0,-0.1335397156562718
DT,1,2011-01-13,1.0,0.019685763922157724
DT,1,2011-01-14,1.0,-0.030058355673985838
DT,1,2011-01-17,1.0,0.005783704442927704
DT,1,2011-01-18,1.0,-0.050128358140906375
DT,1,2011-01-19,1.0,0.010384542037953661
DT,1,2011-01-20,1.0,-0.07086193008697002
DT,1,2011-01-21,1.0,-3.3977088251148532e-06
DT,1,2011-01-24,1.0,0.010673853147190632
DT,1,2011-01-25,1.0,0.03408966675232318
DT,1,2011-01-26,1.0,-0.06873401626407369
DT,1,2011-01-27,1.0,-0.0046817664728689475
DT,1,2011-01-28,1.0,0.03328171853962176
DT,1,2011-01-31,1.0,-0.031967298817972445
DT,1,2011-02-01,1.0,-0.05511252739569039
DT,1,2011-02-02,1.0,-0.027735897138430766
DT,1,2011-02-03,1.0,0.03806736086557093
DT,1,2011-02-04,1.0,-0.06155521638326708
DT,1,2011-02-07,1.0,0.023371931035902346
DT,1,2011-02-08,1.0,-0.025328085629059898
DT,1,2011-02-09,1.0,0.0068317493050747856
DT,1,2011-02-10,1.0,-0.04352231265733086
DT,1,2011-02-11,1.0,0.033423467997580183
DT,1,2011-02-14,1.0,-0.0017816920853640182
DT,1,2011-02-15,1.0,0.030579277618781243
DT,1,2011-02-16,1.0,0.05988874289063444
DT,1,2011-02-17,1.0,0.07752310625495154
DT,1,2011-02-18,1.0,-0.07088683636929852
DT,1,2011-02-21,1.0,0.0758014386890703
DT,1,2011-02-22,1.0,0.05029755124173259
DT,1,2011-02-23,1.0,-0.0017432732441408942
DT,1,2011-02-24,1.0,0.0141218945010431
DT,1,2011-02-25,1.0,0.012546743382278973
DT,1,2011-02-28,1.0,-0.0237443878160166
DT,1,2011-03-01,1.0,0.011078217640031396
DT,1,2011-03-02,1.0,-0.08274571609945322
DT,1,2011-03-03,1.0,-0.13706542393819401
DT,1,2011-03-04,1.0,0.08326475114009714
DT,1,2011-03-07,1.0,-0.027195547615859787
DT,1,2011-03-08,1.0,-0.03445634785881944
DT,1,2011-03-09,1.0,0.029618649164032902
DT,1,2011-03-10,1.0,0.0686750978467888
DT,1,2011-03-11,1.0,0.017423950800203345
DT,1,2011-03-14,1.0,-0.01595073892688672
DT,1,2011-03-15,1.0,0.10424405238300015
DT,1,2011-03-16,1.0,0.1038639172127832
DT,1,2011-03-17,1.0,-0.09384504337319335
DT,1,2011-03-18,1.0,-0.04399435674222751
DT,1,2011-03-21,1.0,-0.054099837506264584
DT,1,2011-03-22,1.0,-0.013153586966353522
DT,1,2011-03-23,1.0,0.03672320082315482
DT,1,2011-03-24,1.0,-0.04551751408784535
DT,1,2011-03-25,1.0,-0.03396264646087554
DT,1,2011-03-28,1.0,0.0068531477157845605
DT,1,2011-03-29,1.0,-0.07684310173802053
DT,1,2011-03-30,1.0,0.02593831998340479
DT,1,2011-03-31,1.0,-0.03327436838020347
DT,1,2011-04-01,1.0,-0.007112150426282729
DT,1,2011-04-04,1.0,-0.01084325856931808
DT,1,2011-04-05,1.0,-0.023853496464159928
DT,1,2011-04-06,1.0,-0.05212898577323002
DT,1,2011-04-07,1.0,0.011229648832913703
DT,1,2011-04-08,1.0,-0.07797688032939303
DT,1,2011-04-11,1.0,-0.01889512310680517
DT,1,2011-04-12,1.0,0.07866708904999556
