episode,reward,steps,epsilon_end,last_loss
1,-3.924669,1500,0.2925,0.000909
2,-2.45404,1500,0.285,0.000862
3,-2.766879,1500,0.2775,0.000822
4,-2.1066,1500,0.27,0.000939
5,-2.250121,1500,0.2625,0.000494
6,-3.053571,1500,0.255,0.00104
7,-2.669709,1500,0.2475,0.00125
8,-0.954976,1500,0.24,0.001942
9,-1.758879,1500,0.2325,0.000851
10,-1.623881,1500,0.225,0.002795
11,0.818731,1500,0.2175,0.001462
12,-2.382863,1500,0.21,0.001091
13,-0.902556,1500,0.2025,0.001175
14,-0.025498,1500,0.195,0.000984
15,-0.777088,1500,0.1875,0.000679
16,-1.659262,1500,0.18,0.000671
17,-1.277206,1500,0.1725,0.000933
18,-0.483729,1500,0.165,0.000735
19,-1.067079,1500,0.1575,0.000349
20,-0.433561,1500,0.15,0.000537
21,-2.806718,1500,0.1425,0.00112
22,0.495097,1500,0.135,0.000324
23,-0.450438,1500,0.1275,0.000612
24,-0.495502,1500,0.12,0.000593
25,-0.858044,1500,0.1125,0.001094
26,0.070825,1500,0.105,0.000542
27,0.302066,1500,0.0975,0.000436
28,0.104809,1500,0.09,0.000522
29,0.439809,1500,0.0825,0.000839
30,0.472372,1500,0.075,0.000395
31,0.973905,1500,0.0675,0.002102
32,0.087816,1500,0.06,0.000921
33,1.007173,1500,0.0525,0.001086
34,0.29279,1500,0.05,0.00055
35,1.211974,1500,0.05,0.000754
36,1.451181,1500,0.05,0.0003
37,1.776685,1500,0.05,0.001026
38,0.610507,1500,0.05,0.000295
39,0.100613,1500,0.05,0.000724
40,0.139095,1500,0.05,0.000953
41,0.473749,1500,0.05,0.000316
42,1.004822,1500,0.05,0.000458
43,0.874786,1500,0.05,0.000247
44,0.379595,1500,0.05,0.000961
45,0.735545,1500,0.05,0.000521
46,1.202094,1500,0.05,0.000456
47,0.802188,1500,0.05,0.000264
48,1.519216,1500,0.05,0.00065
49,1.329195,1500,0.05,0.000789
50,1.642163,1500,0.05,0.000837
51,1.614773,1500,0.05,0.000733
52,0.687672,1500,0.05,0.001198
53,0.714734,1500,0.05,0.000504
54,0.489804,1500,0.05,0.000595
55,1.271969,1500,0.05,0.000973
56,0.813986,1500,0.05,0.001115
57,1.13367,1500,0.05,0.000376
