contract,round,date,position,return
CC,1,2011-01-04,-1.0,-0.0
CC,1,2011-01-05,-1.0,0.08478782565785656
CC,1,2011-01-06,-1.0,0.023656772382235937
CC,1,2011-01-07,-1.0,-0.021923645209498754
CC,1,2011-01-10,-1.0,-0.03441336824295266
CC,1,2011-01-11,-1.0,-0.05937591067258618
CC,1,2011-01-12,-1.0,-0.0279565915745773
CC,1,2011-01-13,-1.0,0.0078851507402145
CC,1,2011-01-14,-1.0,-0.0771813205678362
CC,1,2011-01-18,-1.0,-0.019388689487079565
CC,1,2011-01-19,-1.0,-0.07403073693932344
CC,1,2011-01-20,-1.0,-0.08955273270973849
CC,1,2011-01-21,-1.0,-0.0068334891866153324
CC,1,2011-01-24,1.0,-0.14698782339775174
CC,1,2011-01-25,1.0,0.017273674310941144
CC,1,2011-01-26,-1.0,0.018433091652160314
CC,1,2011-01-27,-1.0,-0.013987313427383054
CC,1,2011-01-28,-1.0,0.09099220651318342
CC,1,2011-01-31,1.0,-0.08155248947042994
CC,1,2011-02-01,1.0,-0.04924626238991013
CC,1,2011-02-02,1.0,0.04209066666823893
CC,1,2011-02-03,1.0,0.00651036510120289
CC,1,2011-02-04,-1.0,-0.11887014181936584
CC,1,2011-02-07,1.0,0.02224279061246111
CC,1,2011-02-08,-1.0,0.010117971418123425
CC,1,2011-02-09,-1.0,-0.006892080504056993
CC,1,2011-02-10,-1.0,-0.09686771174839653
CC,1,2011-02-11,-1.0,0.0020221077658303817
CC,1,2011-02-14,-1.0,-0.037460710877895646
CC,1,2011-02-15,-1.0,0.0410765698476448
CC,1,2011-02-16,-1.0,-0.05760369019638182
CC,1,2011-02-17,-1.0,-0.018574747688313662
CC,1,2011-02-18,-1.0,-0.06774301612210691
CC,1,2011-02-22,-1.0,-0.09658062469649856
CC,1,2011-02-23,-1.0,-0.04915362728279554
CC,1,2011-02-24,1.0,0.006572590391742039
CC,1,2011-02-25,1.0,0.00760581550915003
CC,1,2011-02-28,1.0,0.06361081658978365
CC,1,2011-03-01,1.0,-0.08576306182738501
CC,1,2011-03-02,1.0,0.04851750764402246
CC,1,2011-03-03,1.0,0.07706331650006397
CC,1,2011-03-04,1.0,-0.08474690128966705
CC,1,2011-03-07,1.0,0.005271603060040316
CC,1,2011-03-08,1.0,-0.03190089263379563
CC,1,2011-03-09,1.0,-0.11718891725019902
CC,1,2011-03-10,1.0,-0.08563575589760422
CC,1,2011-03-11,1.0,-0.0336461722566786
CC,1,2011-03-14,1.0,-0.023655855386641857
CC,1,2011-03-15,1.0,-0.13950735417640295
CC,1,2011-03-16,-1.0,-0.03891935841086741
CC,1,2011-03-17,-1.0,-0.07170711388196903
CC,1,2011-03-18,-1.0,0.15041195315855174
CC,1,2011-03-21,-1.0,-0.05564479922439074
CC,1,2011-03-22,-1.0,-0.0660228136029698
CC,1,2011-03-23,-1.0,0.010610342305845228
CC,1,2011-03-24,-1.0,0.04317305001267316
CC,1,2011-03-25,-1.0,-0.03543343748599025
CC,1,2011-03-28,-1.0,-0.005525809126369936
CC,1,2011-03-29,1.0,0.17787340049939998
CC,1,2011-03-30,1.0,-0.06337244602446376
CC,1,2011-03-31,1.0,-0.029117464108944998
CC,1,2011-04-01,1.0,0.049751821100110644
CC,1,2011-04-04,1.0,0.007591139248437238
CC,1,2011-04-05,1.0,-0.03859536353406219
CC,1,2011-04-06,1.0,0.0207759621308686
CC,1,2011-04-07,1.0,-0.010567073790870763
CC,1,2011-04-08,1.0,-0.011647271168974668
CC,1,2011-04-11,1.0,-4.439173504583359e-05
CC,1,2011-04-12,1.0,0.025323946930354932
CC,1,2011-04-13,1.0,0.012796910495783376
CC,1,2011-04-14,1.0,0.05296637800636395
CC,1,2011-04-15,1.0,0.02788857010436669
CC,1,2011-04-18,1.0,-0.09408503243816428
CC,1,2011-04-19,1.0,0.00912934286880238
CC,1,2011-04-20,1.0,0.03637325971339236
CC,1,2011-04-21,1.0,-0.016966544718412465
CC,1,2011-04-25,1.0,-0.0268241096938969
CC,1,2011-04-26,1.0,0.03197058256333356
CC,1,2011-04-27,-1.0,0.07343859717243485
CC,1,2011-04-28,-1.0,-0.11452225157276649
CC,1,2011-04-29,-1.0,-0.05589173929277536
CC,1,2011-05-02,-1.0,0.045646504683765236
CC,1,2011-05-03,-1.0,0.01870928337965408
CC,1,2011-05-04,-1.0,0.05695066123463248
CC,1,2011-05-05,-1.0,0.14820335208628638
CC,1,2011-05-06,-1.0,-0.023878988817787015
CC,1,2011-05-09,-1.0,-3.4259644269504606e-05
CC,1,2011-05-10,1.0,-0.020791401190852224
CC,1,2011-05-11,1.0,0.006246935315362501
CC,1,2011-05-12,1.0,-0.07526679404233005
CC,1,2011-05-13,1.0,-0.03224800711356988
CC,1,2011-05-16,1.0,0.0036947868962521283
CC,1,2011-05-17,1.0,-0.024693667729831736
CC,1,2011-05-18,1.0,0.014391367589289052
CC,1,2011-05-19,1.0,-0.01566263625418688
CC,1,2011-05-20,1.0,-0.07645035889329181
CC,1,2011-05-23,1.0,-0.036476322731557466
CC,1,2011-05-24,1.0,0.01892644948292336
CC,1,2011-05-25,-1.0,0.07879949745189535
CC,1,2011-05-26,-1.0,-0.053478249805606407
CC,1,2011-05-27,-1.0,0.0407182077042282
CC,1,2011-05-31,-1.0,-0.03013147053232031
CC,1,2011-06-01,1.0,0.0466095880470777
CC,1,2011-06-02,1.0,-0.05608659401915716
CC,1,2011-06-03,1.0,-0.02677794099582965
CC,1,2011-06-06,1.0,-0.015710702743149705
CC,1,2011-06-07,1.0,0.029677775474203902
CC,1,2011-06-08,-1.0,0.03855722750729555
CC,1,2011-06-09,-1.0,-0.006294739689409841
CC,1,2011-06-10,1.0,-0.013022180546675966
CC,1,2011-06-13,-1.0,-0.021853759577999093
CC,1,2011-06-14,-1.0,-0.035553984896400895
CC,1,2011-06-15,-1.0,0.02137787411733321
CC,1,2011-06-16,-1.0,0.10179725580910104
CC,1,2011-06-17,1.0,-0.03459560357274525
CC,1,2011-06-20,1.0,0.0506916545453103
CC,1,2011-06-21,1.0,0.06484775536392527
CC,1,2011-06-22,1.0,0.016639902094570853
CC,1,2011-06-23,-1.0,-0.060935386516998646
CC,1,2011-06-24,1.0,0.01918739684929517
CC,1,2011-06-27,1.0,0.034424754129111855
CC,1,2011-06-28,1.0,0.02644135273610007
CC,1,2011-06-29,1.0,0.11179238138843187
CC,1,2011-06-30,1.0,0.03552766363539838
CC,1,2011-07-01,1.0,0.00447083540135886
CC,1,2011-07-05,1.0,0.08247587408537897
CC,1,2011-07-06,1.0,-0.04414477623929173
CC,1,2011-07-07,1.0,-0.0022885646812281987
CC,1,2011-07-08,1.0,-0.10976263459928051
CC,1,2011-07-11,1.0,-0.04548930358604124
CC,1,2011-07-12,1.0,0.001090817362550559
CC,1,2011-07-13,1.0,0.13462549911251728
CC,1,2011-07-14,1.0,-0.01504330052053449
CC,1,2011-07-15,1.0,0.012835740286460428
CC,1,2011-07-18,1.0,-0.00987719784043408
CC,1,2011-07-19,-1.0,0.005488828276712861
CC,1,2011-07-20,-1.0,-0.028495785864504672
CC,1,2011-07-21,-1.0,0.012533472332607874
CC,1,2011-07-22,-1.0,0.12428974246046798
CC,1,2011-07-25,-1.0,0.07550929213301752
CC,1,2011-07-26,1.0,-0.020673454460454176
CC,1,2011-07-27,-1.0,0.016532530991582535
CC,1,2011-07-28,-1.0,0.06246461830833314
CC,1,2011-07-29,-1.0,-1.6764534223148768e-05
CC,1,2011-08-01,1.0,0.021395709613949068
CC,1,2011-08-02,1.0,-0.031942345786627
CC,1,2011-08-03,0.0,-0.019824327036436676
CC,1,2011-08-04,1.0,-0.0033919480862148283
CC,1,2011-08-05,1.0,0.03374797568490573
CC,1,2011-08-08,1.0,-0.032693445384204135
CC,1,2011-08-09,1.0,-4.5868577713806496e-05
CC,1,2011-08-10,1.0,-0.088738577433413
CC,1,2011-08-11,1.0,0.018124656282649792
CC,1,2011-08-12,1.0,0.02574301508993206
CC,1,2011-08-15,1.0,0.02976195316149828
CC,1,2011-08-16,1.0,0.07271172574424985
CC,1,2011-08-17,1.0,0.061859417025285524
CC,1,2011-08-18,-1.0,-0.06661796585974795
CC,1,2011-08-19,-1.0,-0.03068319821503429
CC,1,2011-08-22,-1.0,-0.05107433110364645
CC,1,2011-08-23,1.0,-0.11981799065400503
CC,1,2011-08-24,1.0,-0.07054114149119464
CC,1,2011-08-25,1.0,-0.0720745086361083
CC,1,2011-08-26,1.0,0.05615134928665146
CC,1,2011-08-29,1.0,0.07026684178947899
CC,1,2011-08-30,1.0,-0.0384095513744085
CC,1,2011-08-31,1.0,0.012871532488190668
CC,1,2011-09-01,1.0,-0.04534831848574898
CC,1,2011-09-02,1.0,0.027548829243505144
CC,1,2011-09-06,1.0,-0.13363216416042908
CC,1,2011-09-07,1.0,-0.03887704602951348
CC,1,2011-09-08,1.0,-0.049419671953693144
CC,1,2011-09-09,1.0,-0.0439548883442795
CC,1,2011-09-12,-1.0,-0.011702801803674685
CC,1,2011-09-13,-1.0,-0.009111944413592641
CC,1,2011-09-14,-1.0,0.06627431039469879
CC,1,2011-09-15,0.0,0.022902383973913146
CC,1,2011-09-16,1.0,-0.003364458587079867
CC,1,2011-09-19,1.0,-0.09804996284432646
CC,1,2011-09-20,1.0,0.017049808586356584
CC,1,2011-09-21,-1.0,-0.003754507042781896
CC,1,2011-09-22,-1.0,0.052319675411798855
CC,1,2011-09-23,-1.0,0.05816026457928918
CC,1,2011-09-26,-1.0,-0.056036036331133986
CC,1,2011-09-27,-1.0,-0.054369218291576274
CC,1,2011-09-28,-1.0,0.07168851995166081
CC,1,2011-09-29,-1.0,-0.03766977492925701
CC,1,2011-09-30,-1.0,0.10846248254393169
CC,1,2011-10-03,-1.0,0.04033796983472909
CC,1,2011-10-04,-1.0,-0.021141382522692848
CC,1,2011-10-05,-1.0,-0.03766574872922384
CC,1,2011-10-06,-1.0,-0.04787564094104802
CC,1,2011-10-07,-1.0,0.010069992953482623
CC,1,2011-10-10,-1.0,-0.005176519828772833
CC,1,2011-10-11,-1.0,0.06755743413653023
CC,1,2011-10-12,1.0,-0.03771073102406233
CC,1,2011-10-13,1.0,-0.010784947687704443
CC,1,2011-10-14,-1.0,0.05441246829611065
CC,1,2011-10-17,-1.0,0.057797698594548724
CC,1,2011-10-18,-1.0,0.06757141581634166
CC,1,2011-10-19,-1.0,-0.04240740238790502
CC,1,2011-10-20,-1.0,0.05446419735889059
CC,1,2011-10-21,-1.0,-0.005373772630707822
CC,1,2011-10-24,-1.0,-0.08290974156970193
CC,1,2011-10-25,-1.0,-0.012011214291660372
CC,1,2011-10-26,-1.0,-0.07669168743817302
CC,1,2011-10-27,-1.0,-0.08335419899054651
CC,1,2011-10-28,-1.0,0.010297343512225558
CC,1,2011-10-31,-1.0,0.06844476759352386
CC,1,2011-11-01,-1.0,0.12581290907135198
CC,1,2011-11-02,1.0,-0.08103719661167061
CC,1,2011-11-03,1.0,0.06047160750434362
CC,1,2011-11-04,-1.0,-0.027836160825735888
CC,1,2011-11-07,-1.0,-0.04455372579196727
CC,1,2011-11-08,-1.0,0.08029914115472842
