episode,reward,steps,epsilon_end,last_loss
1,-20.880625,1500,0.2925,0.001504
2,-23.332454,1500,0.285,0.001873
3,-23.132069,1500,0.2775,0.003112
4,-22.750156,1500,0.27,0.001141
5,-19.679589,1500,0.2625,0.00246
6,-17.516599,1500,0.255,0.001713
7,-16.977933,1500,0.2475,0.001808
8,-18.907635,1500,0.24,0.001511
9,-15.258439,1500,0.2325,0.001636
10,-14.692929,1500,0.225,0.001793
11,-16.723783,1500,0.2175,0.001693
12,-17.546652,1500,0.21,0.001318
13,-14.915886,1500,0.2025,0.001939
14,-13.399318,1500,0.195,0.001721
15,-13.991109,1500,0.1875,0.002925
16,-15.08842,1500,0.18,0.001914
17,-13.592124,1500,0.1725,0.002208
18,-11.23859,1500,0.165,0.001376
19,-12.624852,1500,0.1575,0.0021
20,-13.755135,1500,0.15,0.001198
21,-10.750123,1500,0.1425,0.001684
22,-11.734657,1500,0.135,0.001435
23,-9.673064,1500,0.1275,0.002773
24,-9.320984,1500,0.12,0.001202
25,-8.821908,1500,0.1125,0.001518
26,-10.135343,1500,0.105,0.000806
27,-7.7179,1500,0.0975,0.001063
28,-6.870435,1500,0.09,0.002611
29,-8.276982,1500,0.0825,0.001497
30,-6.988572,1500,0.075,0.00233
31,-7.218699,1500,0.0675,0.001551
32,-4.371995,1500,0.06,0.00196
33,-4.368053,1500,0.0525,0.001345
34,-4.451622,1500,0.05,0.001224
35,-3.730767,1500,0.05,0.001978
36,-3.838165,1500,0.05,0.002434
37,-3.383576,1500,0.05,0.001059
38,-3.935599,1500,0.05,0.001808
39,-3.666305,1500,0.05,0.001459
40,-3.121077,1500,0.05,0.001729
41,-3.806562,1500,0.05,0.001611
42,-3.14344,1500,0.05,0.001253
43,-2.855852,1500,0.05,0.001779
44,-4.750635,1500,0.05,0.001935
45,-5.088264,1500,0.05,0.000821
46,-4.160242,1500,0.05,0.000765
47,-3.519487,1500,0.05,0.001257
48,-3.169269,1500,0.05,0.001867
49,-3.549539,1500,0.05,0.001636
50,-4.092682,1500,0.05,0.00103
51,-5.386971,1500,0.05,0.00133
52,-5.152062,1500,0.05,0.001384
53,-3.828635,1500,0.05,0.001577
54,-4.483418,1500,0.05,0.000972
55,-3.329801,1500,0.05,0.000703
56,-1.280811,1500,0.05,0.00083
57,-3.750499,1500,0.05,0.001007
58,-4.386617,1500,0.05,0.001514
59,-1.776043,1500,0.05,0.001555
60,-4.118033,1500,0.05,0.001195
61,-4.095872,1500,0.05,0.001201
62,-4.319688,1500,0.05,0.001092
63,-4.910161,1500,0.05,0.002089
64,-5.454331,1500,0.05,0.001493
65,-4.005165,1500,0.05,0.00164
66,-2.721033,1500,0.05,0.001843
67,-4.32663,1500,0.05,0.001482
68,-3.451742,1500,0.05,0.00247
69,-3.23194,1500,0.05,0.001241
70,-3.24621,1500,0.05,0.00222
71,-5.029305,1500,0.05,0.001081
72,-3.691431,1500,0.05,0.001134
73,-4.657433,1500,0.05,0.001046
74,-1.80262,1500,0.05,0.00127
75,-3.334502,1500,0.05,0.001202
76,-3.125974,1500,0.05,0.001466
