episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
9,1,2,AN,-19.319766,2248,0.290004,0.001277,0.001684,3810,3,5000
9,1,2,BN,-24.543769,2247,0.290004,0.001277,0.001684,3810,3,5000
9,1,2,CN,-24.578005,2240,0.290004,0.001277,0.001684,3810,3,5000
9,1,2,DX,-30.070201,2269,0.290004,0.001277,0.001684,3810,3,5000
9,1,2,FN,-27.333618,2240,0.290004,0.001277,0.001684,3810,3,5000
9,1,2,JN,-33.707216,2242,0.290004,0.001277,0.001684,3810,3,5000
9,1,2,MP,-24.901885,2232,0.290004,0.001277,0.001684,3810,3,5000
9,1,2,NK,-10.755087,2276,0.290004,0.001277,0.001684,3810,3,5000
9,1,2,SN,-34.151873,2242,0.290004,0.001277,0.001684,3810,3,5000
18,2,2,AN,-13.865921,2248,0.280009,0.000935,0.000721,8869,8,5000
18,2,2,BN,-20.519423,2247,0.280009,0.000935,0.000721,8869,8,5000
18,2,2,CN,-18.893031,2240,0.280009,0.000935,0.000721,8869,8,5000
18,2,2,DX,-21.339614,2269,0.280009,0.000935,0.000721,8869,8,5000
18,2,2,FN,-19.618602,2240,0.280009,0.000935,0.000721,8869,8,5000
18,2,2,JN,-19.076845,2242,0.280009,0.000935,0.000721,8869,8,5000
18,2,2,MP,-15.548716,2232,0.280009,0.000935,0.000721,8869,8,5000
18,2,2,NK,-6.360758,2276,0.280009,0.000935,0.000721,8869,8,5000
18,2,2,SN,-19.929975,2242,0.280009,0.000935,0.000721,8869,8,5000
27,3,2,AN,-14.603458,2248,0.270013,0.000932,0.001405,13928,13,5000
27,3,2,BN,-18.682509,2247,0.270013,0.000932,0.001405,13928,13,5000
27,3,2,CN,-17.936447,2240,0.270013,0.000932,0.001405,13928,13,5000
27,3,2,DX,-21.704274,2269,0.270013,0.000932,0.001405,13928,13,5000
27,3,2,FN,-17.052905,2240,0.270013,0.000932,0.001405,13928,13,5000
27,3,2,JN,-18.728334,2242,0.270013,0.000932,0.001405,13928,13,5000
27,3,2,MP,-17.67756,2232,0.270013,0.000932,0.001405,13928,13,5000
27,3,2,NK,-8.25405,2276,0.270013,0.000932,0.001405,13928,13,5000
27,3,2,SN,-20.431747,2242,0.270013,0.000932,0.001405,13928,13,5000
36,4,2,AN,-16.210883,2248,0.260018,0.000887,0.000537,18987,18,5000
36,4,2,BN,-17.593908,2247,0.260018,0.000887,0.000537,18987,18,5000
36,4,2,CN,-15.406905,2240,0.260018,0.000887,0.000537,18987,18,5000
36,4,2,DX,-18.321451,2269,0.260018,0.000887,0.000537,18987,18,5000
36,4,2,FN,-15.534572,2240,0.260018,0.000887,0.000537,18987,18,5000
36,4,2,JN,-21.067541,2242,0.260018,0.000887,0.000537,18987,18,5000
36,4,2,MP,-18.82868,2232,0.260018,0.000887,0.000537,18987,18,5000
36,4,2,NK,-7.954225,2276,0.260018,0.000887,0.000537,18987,18,5000
36,4,2,SN,-19.66569,2242,0.260018,0.000887,0.000537,18987,18,5000
45,5,2,AN,-13.648775,2248,0.250022,0.000715,0.000347,24046,24,5000
45,5,2,BN,-13.924604,2247,0.250022,0.000715,0.000347,24046,24,5000
45,5,2,CN,-18.017318,2240,0.250022,0.000715,0.000347,24046,24,5000
45,5,2,DX,-16.717357,2269,0.250022,0.000715,0.000347,24046,24,5000
45,5,2,FN,-15.043161,2240,0.250022,0.000715,0.000347,24046,24,5000
45,5,2,JN,-19.300468,2242,0.250022,0.000715,0.000347,24046,24,5000
45,5,2,MP,-13.923382,2232,0.250022,0.000715,0.000347,24046,24,5000
45,5,2,NK,-8.757004,2276,0.250022,0.000715,0.000347,24046,24,5000
45,5,2,SN,-20.407287,2242,0.250022,0.000715,0.000347,24046,24,5000
54,6,2,AN,-12.770918,2248,0.240027,0.000891,0.000326,29105,29,5000
54,6,2,BN,-15.392289,2247,0.240027,0.000891,0.000326,29105,29,5000
54,6,2,CN,-16.068555,2240,0.240027,0.000891,0.000326,29105,29,5000
54,6,2,DX,-16.823955,2269,0.240027,0.000891,0.000326,29105,29,5000
54,6,2,FN,-17.495226,2240,0.240027,0.000891,0.000326,29105,29,5000
54,6,2,JN,-21.010857,2242,0.240027,0.000891,0.000326,29105,29,5000
54,6,2,MP,-13.512696,2232,0.240027,0.000891,0.000326,29105,29,5000
54,6,2,NK,-6.699397,2276,0.240027,0.000891,0.000326,29105,29,5000
54,6,2,SN,-19.103964,2242,0.240027,0.000891,0.000326,29105,29,5000
63,7,2,AN,-10.400163,2248,0.230031,0.000822,0.00066,34164,34,5000
63,7,2,BN,-15.640033,2247,0.230031,0.000822,0.00066,34164,34,5000
63,7,2,CN,-13.689553,2240,0.230031,0.000822,0.00066,34164,34,5000
63,7,2,DX,-14.335679,2269,0.230031,0.000822,0.00066,34164,34,5000
63,7,2,FN,-17.48949,2240,0.230031,0.000822,0.00066,34164,34,5000
63,7,2,JN,-17.449763,2242,0.230031,0.000822,0.00066,34164,34,5000
63,7,2,MP,-13.952283,2232,0.230031,0.000822,0.00066,34164,34,5000
63,7,2,NK,-3.166379,2276,0.230031,0.000822,0.00066,34164,34,5000
63,7,2,SN,-16.643269,2242,0.230031,0.000822,0.00066,34164,34,5000
72,8,2,AN,-11.176557,2248,0.220036,0.00084,0.000461,39223,39,5000
72,8,2,BN,-15.25627,2247,0.220036,0.00084,0.000461,39223,39,5000
72,8,2,CN,-15.269686,2240,0.220036,0.00084,0.000461,39223,39,5000
72,8,2,DX,-16.172509,2269,0.220036,0.00084,0.000461,39223,39,5000
72,8,2,FN,-15.977747,2240,0.220036,0.00084,0.000461,39223,39,5000
72,8,2,JN,-13.862838,2242,0.220036,0.00084,0.000461,39223,39,5000
72,8,2,MP,-13.178244,2232,0.220036,0.00084,0.000461,39223,39,5000
72,8,2,NK,-7.254571,2276,0.220036,0.00084,0.000461,39223,39,5000
72,8,2,SN,-14.660851,2242,0.220036,0.00084,0.000461,39223,39,5000
81,9,2,AN,-9.779656,2248,0.21004,0.000795,0.000364,44282,44,5000
81,9,2,BN,-14.454567,2247,0.21004,0.000795,0.000364,44282,44,5000
81,9,2,CN,-14.262766,2240,0.21004,0.000795,0.000364,44282,44,5000
81,9,2,DX,-17.35324,2269,0.21004,0.000795,0.000364,44282,44,5000
81,9,2,FN,-14.470604,2240,0.21004,0.000795,0.000364,44282,44,5000
81,9,2,JN,-17.6569,2242,0.21004,0.000795,0.000364,44282,44,5000
81,9,2,MP,-14.492264,2232,0.21004,0.000795,0.000364,44282,44,5000
81,9,2,NK,-6.306549,2276,0.21004,0.000795,0.000364,44282,44,5000
81,9,2,SN,-16.62624,2242,0.21004,0.000795,0.000364,44282,44,5000
90,10,2,AN,-6.489232,2248,0.200044,0.000773,0.000811,49341,49,5000
90,10,2,BN,-15.366002,2247,0.200044,0.000773,0.000811,49341,49,5000
90,10,2,CN,-13.032795,2240,0.200044,0.000773,0.000811,49341,49,5000
90,10,2,DX,-15.461558,2269,0.200044,0.000773,0.000811,49341,49,5000
90,10,2,FN,-11.75901,2240,0.200044,0.000773,0.000811,49341,49,5000
90,10,2,JN,-15.226572,2242,0.200044,0.000773,0.000811,49341,49,5000
90,10,2,MP,-12.120416,2232,0.200044,0.000773,0.000811,49341,49,5000
90,10,2,NK,-3.682887,2276,0.200044,0.000773,0.000811,49341,49,5000
90,10,2,SN,-16.129714,2242,0.200044,0.000773,0.000811,49341,49,5000
99,11,2,AN,-7.729389,2248,0.190049,0.000935,0.000728,54400,54,5000
99,11,2,BN,-12.610067,2247,0.190049,0.000935,0.000728,54400,54,5000
99,11,2,CN,-11.537628,2240,0.190049,0.000935,0.000728,54400,54,5000
99,11,2,DX,-16.823998,2269,0.190049,0.000935,0.000728,54400,54,5000
99,11,2,FN,-13.011074,2240,0.190049,0.000935,0.000728,54400,54,5000
99,11,2,JN,-15.015423,2242,0.190049,0.000935,0.000728,54400,54,5000
99,11,2,MP,-10.765535,2232,0.190049,0.000935,0.000728,54400,54,5000
99,11,2,NK,-4.652114,2276,0.190049,0.000935,0.000728,54400,54,5000
99,11,2,SN,-12.760265,2242,0.190049,0.000935,0.000728,54400,54,5000
108,12,2,AN,-9.133752,2248,0.180053,0.000705,0.000534,59459,59,5000
108,12,2,BN,-10.683287,2247,0.180053,0.000705,0.000534,59459,59,5000
108,12,2,CN,-9.605846,2240,0.180053,0.000705,0.000534,59459,59,5000
108,12,2,DX,-17.012514,2269,0.180053,0.000705,0.000534,59459,59,5000
108,12,2,FN,-11.583839,2240,0.180053,0.000705,0.000534,59459,59,5000
108,12,2,JN,-15.048588,2242,0.180053,0.000705,0.000534,59459,59,5000
108,12,2,MP,-10.211231,2232,0.180053,0.000705,0.000534,59459,59,5000
108,12,2,NK,-0.777766,2276,0.180053,0.000705,0.000534,59459,59,5000
108,12,2,SN,-16.612948,2242,0.180053,0.000705,0.000534,59459,59,5000
117,13,2,AN,-6.83329,2248,0.170058,0.000726,0.000763,64518,64,5000
117,13,2,BN,-12.340818,2247,0.170058,0.000726,0.000763,64518,64,5000
117,13,2,CN,-10.602031,2240,0.170058,0.000726,0.000763,64518,64,5000
117,13,2,DX,-12.776998,2269,0.170058,0.000726,0.000763,64518,64,5000
117,13,2,FN,-9.859929,2240,0.170058,0.000726,0.000763,64518,64,5000
117,13,2,JN,-11.148823,2242,0.170058,0.000726,0.000763,64518,64,5000
117,13,2,MP,-8.338227,2232,0.170058,0.000726,0.000763,64518,64,5000
117,13,2,NK,-5.205543,2276,0.170058,0.000726,0.000763,64518,64,5000
117,13,2,SN,-15.198485,2242,0.170058,0.000726,0.000763,64518,64,5000
126,14,2,AN,-7.016477,2248,0.160062,0.000687,0.000422,69577,69,5000
126,14,2,BN,-5.797648,2247,0.160062,0.000687,0.000422,69577,69,5000
126,14,2,CN,-10.093695,2240,0.160062,0.000687,0.000422,69577,69,5000
126,14,2,DX,-11.429561,2269,0.160062,0.000687,0.000422,69577,69,5000
126,14,2,FN,-12.258001,2240,0.160062,0.000687,0.000422,69577,69,5000
126,14,2,JN,-12.361466,2242,0.160062,0.000687,0.000422,69577,69,5000
126,14,2,MP,-12.395794,2232,0.160062,0.000687,0.000422,69577,69,5000
126,14,2,NK,-5.88342,2276,0.160062,0.000687,0.000422,69577,69,5000
126,14,2,SN,-12.954957,2242,0.160062,0.000687,0.000422,69577,69,5000
135,15,2,AN,-3.90289,2248,0.150067,0.000554,0.000357,74636,74,5000
135,15,2,BN,-7.818138,2247,0.150067,0.000554,0.000357,74636,74,5000
135,15,2,CN,-9.593945,2240,0.150067,0.000554,0.000357,74636,74,5000
135,15,2,DX,-12.459411,2269,0.150067,0.000554,0.000357,74636,74,5000
135,15,2,FN,-10.60524,2240,0.150067,0.000554,0.000357,74636,74,5000
135,15,2,JN,-11.687634,2242,0.150067,0.000554,0.000357,74636,74,5000
135,15,2,MP,-10.134416,2232,0.150067,0.000554,0.000357,74636,74,5000
135,15,2,NK,-1.021322,2276,0.150067,0.000554,0.000357,74636,74,5000
135,15,2,SN,-10.697429,2242,0.150067,0.000554,0.000357,74636,74,5000
144,16,2,AN,-6.754566,2248,0.140071,0.000574,0.000391,79695,79,5000
144,16,2,BN,-8.07776,2247,0.140071,0.000574,0.000391,79695,79,5000
