episode,reward,steps,epsilon_end,last_loss
1,-19.170783,1500,0.2925,0.001031
2,-16.443717,1500,0.285,0.001947
3,-17.750868,1500,0.2775,0.000412
4,-16.965059,1500,0.27,0.00055
5,-15.750537,1500,0.2625,0.000343
6,-12.489432,1500,0.255,0.001127
7,-15.326067,1500,0.2475,0.000472
8,-14.817555,1500,0.24,0.000943
9,-12.618547,1500,0.2325,0.00226
