episode,reward,steps,epsilon_end,last_loss
1,-5.92036,1500,0.2925,0.003499
2,-3.917505,1500,0.285,0.00204
3,-2.141079,1500,0.2775,0.00291
4,-3.807391,1500,0.27,0.001758
5,-3.714721,1500,0.2625,0.001473
6,-3.868142,1500,0.255,0.003043
7,-2.402774,1500,0.2475,0.002155
8,-2.839328,1500,0.24,0.002087
9,-0.331848,1500,0.2325,0.001503
10,-2.217352,1500,0.225,0.003076
11,-2.181942,1500,0.2175,0.001865
12,-3.129322,1500,0.21,0.001396
13,-2.724195,1500,0.2025,0.003716
14,-1.63613,1500,0.195,0.002873
15,-1.973206,1500,0.1875,0.001155
16,-4.219217,1500,0.18,0.001613
17,-3.07844,1500,0.1725,0.001362
18,-2.024211,1500,0.165,0.001647
19,-1.158945,1500,0.1575,0.001664
20,-0.761655,1500,0.15,0.001845
21,-1.957936,1500,0.1425,0.001525
22,-1.302217,1500,0.135,0.002845
23,-1.273368,1500,0.1275,0.002267
24,-0.294885,1500,0.12,0.002366
25,-1.322915,1500,0.1125,0.002404
26,1.700038,1500,0.105,0.001231
27,0.459529,1500,0.0975,0.002462
28,0.27922,1500,0.09,0.002051
29,-0.250201,1500,0.0825,0.003051
30,0.351801,1500,0.075,0.001422
31,-0.01774,1500,0.0675,0.002772
32,0.930457,1500,0.06,0.000948
33,1.306444,1500,0.0525,0.002367
34,0.960373,1500,0.05,0.002349
35,1.809284,1500,0.05,0.002177
36,1.050538,1500,0.05,0.001681
37,0.935092,1500,0.05,0.001764
38,1.081818,1500,0.05,0.00172
39,1.153391,1500,0.05,0.002341
40,0.650246,1500,0.05,0.002628
41,2.555914,1500,0.05,0.000934
42,0.18188,1500,0.05,0.002796
43,0.982692,1500,0.05,0.002275
44,0.836121,1500,0.05,0.001439
45,1.485293,1500,0.05,0.001796
46,0.962608,1500,0.05,0.001988
47,1.429512,1500,0.05,0.001751
48,1.015973,1500,0.05,0.002291
49,1.270781,1500,0.05,0.001587
50,0.981914,1500,0.05,0.001438
51,1.632952,1500,0.05,0.002028
52,0.578264,1500,0.05,0.001648
53,1.16851,1500,0.05,0.000991
54,-0.096051,1500,0.05,0.001354
55,0.504709,1500,0.05,0.001186
56,1.664858,1500,0.05,0.00087
57,1.001628,1500,0.05,0.002448
58,1.139994,1500,0.05,0.001292
59,0.618443,1500,0.05,0.001389
60,0.591585,1500,0.05,0.002206
61,1.108546,1500,0.05,0.001791
