episode,reward,steps,epsilon_end,last_loss
1,-8.964989,1258,0.29371,0.001468
2,-8.714281,1258,0.28742,0.000393
3,-8.282624,1258,0.28113,0.000686
4,-7.464555,1258,0.27484,0.00131
5,-9.279923,1258,0.26855,0.000411
6,-7.074536,1258,0.26226,0.000626
7,-7.684145,1258,0.25597,0.000269
8,-5.987307,1258,0.24968,0.000644
9,-5.805974,1258,0.24339,0.001043
10,-6.583778,1258,0.2371,0.001066
11,-5.917739,1258,0.23081,0.000305
12,-4.934734,1258,0.22452,0.000509
13,-6.807754,1258,0.21823,0.000726
14,-6.264041,1258,0.21194,0.000453
15,-4.517736,1258,0.20565,0.000443
16,-2.773474,1258,0.19936,0.000225
17,-5.122953,1258,0.19307,0.00068
18,-5.591588,1258,0.18678,0.000146
19,-5.463036,1258,0.18049,0.000438
20,-5.085039,1258,0.1742,0.001492
21,-4.374694,1258,0.16791,0.000326
22,-6.283166,1258,0.16162,0.000182
23,-5.731811,1258,0.15533,0.000619
24,-4.161044,1258,0.14904,0.000981
25,-4.684668,1258,0.14275,0.000239
26,-3.677649,1258,0.13646,0.000255
27,-3.394532,1258,0.13017,0.000259
28,-4.182401,1258,0.12388,0.00038
29,-4.060288,1258,0.11759,0.000528
30,-4.140839,1258,0.1113,0.000266
31,-3.42704,1258,0.10501,0.00044
32,-3.716816,1258,0.09872,0.0003
33,-3.108894,1258,0.09243,0.000234
34,-1.249098,1258,0.08614,8.4e-05
35,-1.59829,1258,0.07985,0.000111
36,-1.604945,1258,0.07356,3e-05
37,-1.254604,1258,0.06727,0.000455
38,-1.96657,1258,0.06098,0.000602
39,-2.978716,1258,0.05469,0.000262
40,-1.439965,1258,0.05,4.3e-05
41,-1.137103,1258,0.05,0.000321
42,-0.869821,1258,0.05,0.001406
43,-1.672306,1258,0.05,8.4e-05
44,-1.466311,1258,0.05,0.000156
45,-1.696355,1258,0.05,3.2e-05
46,-0.876522,1258,0.05,2.4e-05
47,-1.319382,1258,0.05,8.4e-05
48,-0.770206,1258,0.05,8.2e-05
49,-1.603365,1258,0.05,1.2e-05
50,-2.177857,1258,0.05,0.000322
51,-2.135178,1258,0.05,9.6e-05
52,-1.125353,1258,0.05,5.3e-05
53,-0.988413,1258,0.05,2.9e-05
54,-2.45606,1258,0.05,0.000178
55,-1.055099,1258,0.05,1.5e-05
56,-1.220129,1258,0.05,0.000227
57,-1.749626,1258,0.05,7.5e-05
58,-1.966628,1258,0.05,0.000139
59,-1.146699,1258,0.05,2.1e-05
60,-1.850917,1258,0.05,0.000777
61,-1.301257,1258,0.05,8e-05
62,-1.4804,1258,0.05,0.000155
63,-1.307294,1258,0.05,2.5e-05
64,-0.997241,1258,0.05,0.000321
65,-1.456089,1258,0.05,6.3e-05
66,-2.130908,1258,0.05,0.000188
67,-1.025704,1258,0.05,0.000292
68,-1.547026,1258,0.05,0.000197
