episode,reward,steps,epsilon_end,last_loss
1,-13.820606,1500,0.2925,0.001512
2,-15.217731,1500,0.285,0.0008
3,-12.993585,1500,0.2775,0.000419
4,-13.639201,1500,0.27,0.000736
5,-12.313698,1500,0.2625,0.00088
6,-13.14514,1500,0.255,0.001141
7,-14.670017,1500,0.2475,0.004946
8,-10.705078,1500,0.24,0.00178
9,-10.498343,1500,0.2325,0.001159
10,-11.920353,1500,0.225,0.000787
11,-11.156289,1500,0.2175,0.000336
12,-12.160789,1500,0.21,0.000351
