episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
24,1,2,CC,-10.860036,2233,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,DA,-13.047761,2232,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,GI,-8.21725,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,JO,-7.321884,2234,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,KC,-7.511909,2233,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,KW,-14.07201,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,LB,-8.869636,2237,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,NR,-7.282862,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,SB,-4.193261,2233,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZC,-9.160679,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZF,-32.141418,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZG,-8.814345,2239,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZH,-7.203988,2237,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZI,-6.412553,2239,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZK,-10.732007,2238,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZL,-6.083162,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZO,-3.052139,2239,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZP,-8.335269,2239,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZR,-20.319616,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZT,-15.893554,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZU,-11.444326,2235,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZW,-15.070593,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZZ,-9.323529,2240,0.290004,0.001523,0.00103,12177,12,5000
24,1,2,ZN,-15.379931,2236,0.290004,0.001523,0.00103,12177,12,5000
48,2,2,CC,-5.083705,2233,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,DA,-10.211673,2232,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,GI,-6.642485,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,JO,-3.882902,2234,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,KC,-9.276145,2233,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,KW,-11.971401,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,LB,-4.699416,2237,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,NR,-7.047996,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,SB,-9.980574,2233,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZC,-3.663739,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZF,-24.15692,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZG,-13.128722,2239,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZH,-5.350926,2237,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZI,-7.729061,2239,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZK,-9.505028,2238,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZL,-4.812278,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZO,-2.823736,2239,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZP,-5.413039,2239,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZR,-13.336865,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZT,-13.126573,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZU,-6.002036,2235,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZW,-14.717214,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZZ,-9.055749,2240,0.280009,0.001798,0.002002,25603,25,5000
48,2,2,ZN,-12.918612,2236,0.280009,0.001798,0.002002,25603,25,5000
72,3,2,CC,-9.248552,2233,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,DA,-12.449936,2232,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,GI,-7.968564,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,JO,-3.747342,2234,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,KC,-7.475868,2233,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,KW,-11.839299,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,LB,-5.310796,2237,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,NR,-2.77481,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,SB,-8.481476,2233,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZC,-8.730824,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZF,-22.923439,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZG,-11.03433,2239,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZH,-6.186136,2237,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZI,-4.318514,2239,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZK,-10.873363,2238,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZL,-7.718899,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZO,-3.69565,2239,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZP,-6.534334,2239,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZR,-10.768462,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZT,-13.182181,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZU,-7.880346,2235,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZW,-12.019493,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZZ,-5.370171,2240,0.270013,0.001599,0.000721,39029,39,5000
72,3,2,ZN,-13.579854,2236,0.270013,0.001599,0.000721,39029,39,5000
96,4,2,CC,-5.05675,2233,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,DA,-10.517871,2232,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,GI,-9.531419,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,JO,-6.303911,2234,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,KC,-5.613209,2233,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,KW,-9.948454,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,LB,-7.303692,2237,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,NR,-8.554091,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,SB,-6.521875,2233,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZC,-4.917408,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZF,-22.501599,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZG,-4.929541,2239,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZH,-8.293558,2237,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZI,-5.100252,2239,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZK,-7.028775,2238,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZL,-6.010752,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZO,-0.693615,2239,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZP,-6.916423,2239,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZR,-12.661759,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZT,-10.526486,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZU,-7.095342,2235,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZW,-10.943554,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZZ,-9.134854,2240,0.260018,0.001306,0.001181,52455,52,5000
96,4,2,ZN,-11.708263,2236,0.260018,0.001306,0.001181,52455,52,5000
120,5,2,CC,-8.536358,2233,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,DA,-9.623736,2232,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,GI,-8.342692,2240,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,JO,-8.350642,2234,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,KC,-5.198378,2233,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,KW,-10.20804,2240,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,LB,-3.070355,2237,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,NR,-6.503452,2240,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,SB,-4.56608,2233,0.250022,0.001511,0.001025,65881,65,5000
120,5,2,ZC,-4.720842,2240,0.250022,0.001511,0.001025,65881,65,5000
