episode,reward,steps,epsilon_end,last_loss
1,-5.039756,1500,0.2925,0.002021
2,-2.557799,1500,0.285,0.001945
3,-2.369942,1500,0.2775,0.002299
4,-0.908678,1500,0.27,0.003935
5,-0.084656,1500,0.2625,0.002424
6,-1.757743,1500,0.255,0.002702
7,-2.470682,1500,0.2475,0.003146
8,-1.914298,1500,0.24,0.001565
9,-0.666944,1500,0.2325,0.001639
10,-3.205273,1500,0.225,0.002332
11,-0.736414,1500,0.2175,0.001993
12,0.304241,1500,0.21,0.003016
13,0.765719,1500,0.2025,0.003999
14,-1.234576,1500,0.195,0.002496
15,0.711448,1500,0.1875,0.003887
16,0.096751,1500,0.18,0.001533
17,-0.868362,1500,0.1725,0.002556
18,0.56542,1500,0.165,0.00202
19,0.836991,1500,0.1575,0.002986
20,-0.10896,1500,0.15,0.001546
21,1.047965,1500,0.1425,0.002146
22,0.676925,1500,0.135,0.001985
23,3.371768,1500,0.1275,0.002624
24,3.014409,1500,0.12,0.00336
25,2.45321,1500,0.1125,0.002218
26,2.080606,1500,0.105,0.001736
27,0.487702,1500,0.0975,0.002998
28,3.661117,1500,0.09,0.001737
29,3.54832,1500,0.0825,0.001719
30,3.674468,1500,0.075,0.003417
31,3.334414,1500,0.0675,0.003278
32,4.379114,1500,0.06,0.00327
33,3.042592,1500,0.0525,0.002295
34,4.563519,1500,0.05,0.003413
35,3.854208,1500,0.05,0.002455
36,3.710516,1500,0.05,0.003313
37,3.857697,1500,0.05,0.002624
38,3.34152,1500,0.05,0.00317
39,3.472814,1500,0.05,0.003009
40,3.935675,1500,0.05,0.003296
41,3.755269,1500,0.05,0.002546
42,3.069541,1500,0.05,0.003399
43,3.88836,1500,0.05,0.00332
44,3.94458,1500,0.05,0.001634
45,4.551363,1500,0.05,0.0043
46,3.877051,1500,0.05,0.001364
47,5.225985,1500,0.05,0.002757
48,3.294928,1500,0.05,0.003693
49,4.476106,1500,0.05,0.002151
50,2.353437,1500,0.05,0.002655
51,2.871729,1500,0.05,0.00283
52,3.653013,1500,0.05,0.002008
53,4.456953,1500,0.05,0.004181
54,3.707712,1500,0.05,0.002662
55,4.672989,1500,0.05,0.003503
56,4.561385,1500,0.05,0.002294
57,3.0301,1500,0.05,0.002032
58,3.522568,1500,0.05,0.003245
59,4.619259,1500,0.05,0.00265
60,3.243543,1500,0.05,0.003506
61,3.417542,1500,0.05,0.004409
62,3.995119,1500,0.05,0.002614
63,1.993625,1500,0.05,0.003505
64,3.063424,1500,0.05,0.001979
65,3.936456,1500,0.05,0.003525
66,4.025686,1500,0.05,0.002763
67,2.742,1500,0.05,0.002798
