ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
DT,2,21,31500,1.106209,0.003134,10.298169,0.002687
TY,2,21,31500,-1.039378,0.003119,13.811028,0.002604
UB,2,21,31500,-11.119961,0.003155,3.505682,0.004074
US,2,21,31500,7.396911,0.003074,21.68168,0.003464
