contract,round,date,position,return
DT,1,2011-01-03,1.0,0.0
DT,1,2011-01-04,1.0,0.0095085352725991
DT,1,2011-01-05,1.0,-0.08122149792333651
DT,1,2011-01-06,1.0,0.05952755531604019
DT,1,2011-01-07,1.0,0.04342139978023509
DT,1,2011-01-10,1.0,-0.0029916494570325024
DT,1,2011-01-11,1.0,-0.03283657071374054
DT,1,2011-01-12,1.0,-0.1336953109983179
DT,1,2011-01-13,1.0,0.018940824982768695
DT,1,2011-01-14,1.0,-0.0302146880728471
DT,1,2011-01-17,1.0,0.0056139334891373485
DT,1,2011-01-18,1.0,-0.050323238669262624
DT,1,2011-01-19,1.0,0.010289608673096945
DT,1,2011-01-20,1.0,-0.07104918248720685
DT,1,2011-01-21,1.0,-3.397708825114853e-05
DT,1,2011-01-24,1.0,0.010468787259762287
DT,1,2011-01-25,1.0,0.033902027285378555
DT,1,2011-01-26,1.0,-0.06882993232488674
DT,1,2011-01-27,1.0,-0.004697582937188342
DT,1,2011-01-28,1.0,0.033064461084124225
DT,1,2011-01-31,1.0,-0.03206634019771775
DT,1,2011-02-01,1.0,-0.05530085151276498
DT,1,2011-02-02,1.0,-0.02782422961052548
DT,1,2011-02-03,1.0,0.03785811341228291
DT,1,2011-02-04,1.0,-0.061616535019055604
DT,1,2011-02-07,1.0,0.02331902335469401
DT,1,2011-02-08,1.0,-0.025474506155482177
DT,1,2011-02-09,1.0,0.006610776177281017
DT,1,2011-02-10,1.0,-0.04373708265160336
DT,1,2011-02-11,1.0,0.033256434652430875
DT,1,2011-02-14,1.0,-0.001874889615611688
DT,1,2011-02-15,1.0,0.030338485974574354
DT,1,2011-02-16,1.0,0.059765108917654804
DT,1,2011-02-17,1.0,0.07742213245885188
DT,1,2011-02-18,1.0,-0.07115245899475339
DT,1,2011-02-21,1.0,0.07573110797351758
DT,1,2011-02-22,1.0,0.05006515932195542
DT,1,2011-02-23,0.0,-0.001777987088183836
DT,1,2011-02-24,0.0,-0.01625310450894006
DT,1,2011-02-25,0.0,0.0
DT,1,2011-02-28,0.0,-0.0
DT,1,2011-03-01,0.0,0.0
DT,1,2011-03-02,1.0,-0.0
DT,1,2011-03-03,1.0,-0.15427661318388428
DT,1,2011-03-04,1.0,0.08230913241061079
DT,1,2011-03-07,1.0,-0.027525204908701268
DT,1,2011-03-08,1.0,-0.03465866957656795
DT,1,2011-03-09,1.0,0.029437543953384517
DT,1,2011-03-10,1.0,0.06852614487913992
DT,1,2011-03-11,1.0,0.017278965579329866
DT,1,2011-03-14,1.0,-0.0161656637501547
DT,1,2011-03-15,1.0,0.10400868565700788
DT,1,2011-03-16,-1.0,0.10331063500191624
DT,1,2011-03-17,-1.0,0.061694411313111014
DT,1,2011-03-18,-1.0,0.043509643873122554
DT,1,2011-03-21,-1.0,0.0539839592626524
DT,1,2011-03-22,1.0,0.013106562882092635
DT,1,2011-03-23,1.0,0.0059374991564179365
DT,1,2011-03-24,1.0,-0.04564292643353096
DT,1,2011-03-25,1.0,-0.0340650542646397
DT,1,2011-03-28,1.0,0.0066823461262056644
DT,1,2011-03-29,1.0,-0.077075323293486
DT,1,2011-03-30,1.0,0.02580818414348113
DT,1,2011-03-31,1.0,-0.033441797472022305
DT,1,2011-04-01,1.0,-0.007299310492070847
DT,1,2011-04-04,1.0,-0.011090572801067766
DT,1,2011-04-05,1.0,-0.02410336821091818
DT,1,2011-04-06,1.0,-0.05236159588049816
DT,1,2011-04-07,1.0,0.01112452006984892
DT,1,2011-04-08,1.0,-0.07820581049671656
DT,1,2011-04-11,1.0,-0.019001458509644145
DT,1,2011-04-12,1.0,0.07841172496374382
DT,1,2011-04-13,1.0,0.03718852808053551
DT,1,2011-04-14,1.0,-0.019019848922366762
DT,1,2011-04-15,1.0,0.08616331730950441
DT,1,2011-04-18,1.0,0.17571734779742793
DT,1,2011-04-19,1.0,-0.03848855579163778
DT,1,2011-04-20,1.0,-0.03529294412076879
DT,1,2011-04-21,1.0,0.04887998550261014
DT,1,2011-04-26,1.0,0.04240055393339982
DT,1,2011-04-27,1.0,-0.060087269416485026
DT,1,2011-04-28,1.0,0.056364774057380496
DT,1,2011-04-29,1.0,0.04789932747705061
DT,1,2011-05-02,1.0,-0.00699363344222796
DT,1,2011-05-03,1.0,-0.014265586216629718
DT,1,2011-05-04,1.0,-0.055343875500227006
DT,1,2011-05-05,1.0,0.12265408567588722
DT,1,2011-05-06,-1.0,0.06161714021425633
DT,1,2011-05-09,-1.0,-0.09092550739756469
DT,1,2011-05-10,-1.0,0.04230533973602331
DT,1,2011-05-11,-1.0,-0.04259358400671841
DT,1,2011-05-12,-1.0,0.032491226898286735
DT,1,2011-05-13,-1.0,-0.0608153069112201
DT,1,2011-05-16,-1.0,0.0242899779637982
DT,1,2011-05-17,-1.0,-0.019522266386200346
DT,1,2011-05-18,-1.0,0.03902450563150482
DT,1,2011-05-19,-1.0,-0.010873054092825362
DT,1,2011-05-20,-1.0,-0.07150626541857727
DT,1,2011-05-23,-1.0,-0.06011592526171492
DT,1,2011-05-24,-1.0,0.030990398235651632
DT,1,2011-05-25,-1.0,-0.0075092732940718835
DT,1,2011-05-26,-1.0,-0.0826954928535454
DT,1,2011-05-27,-1.0,0.003550304916749977
DT,1,2011-05-30,-1.0,-0.011585925827003634
DT,1,2011-05-31,-1.0,0.0591093193080024
DT,1,2011-06-01,-1.0,-0.08572283492700028
DT,1,2011-06-02,-1.0,0.06559772683090023
DT,1,2011-06-03,-1.0,0.029503634075450924
DT,1,2011-06-06,-1.0,-0.04891363106924961
DT,1,2011-06-07,-1.0,0.08114926320368182
DT,1,2011-06-08,-1.0,-0.04477278658168837
DT,1,2011-06-09,-1.0,-0.02443196206871438
DT,1,2011-06-10,-1.0,-0.11209204571105658
DT,1,2011-06-13,-1.0,0.010380990851846685
DT,1,2011-06-14,-1.0,0.035050829186110244
DT,1,2011-06-15,-1.0,-0.09922383647061157
DT,1,2011-06-16,-1.0,-0.029660562120776453
DT,1,2011-06-17,-1.0,0.04058883724498338
DT,1,2011-06-20,-1.0,0.016711466954697735
DT,1,2011-06-21,-1.0,0.0356116757906855
DT,1,2011-06-22,-1.0,-0.04378370651744757
DT,1,2011-06-23,-1.0,-0.11532380410287621
DT,1,2011-06-24,-1.0,-0.07842745020157267
DT,1,2011-06-27,-1.0,0.0866363464396349
DT,1,2011-06-28,-1.0,0.09413246527577575
DT,1,2011-06-29,-1.0,0.044203871102512844
DT,1,2011-06-30,-1.0,0.03625952747475433
DT,1,2011-07-01,-1.0,0.010326054532997429
DT,1,2011-07-04,-1.0,-0.012655349588450798
DT,1,2011-07-05,1.0,-0.04346980206652632
DT,1,2011-07-06,1.0,0.028857881057860933
DT,1,2011-07-07,-1.0,-0.04179304931956184
DT,1,2011-07-08,-1.0,-0.2266901326465104
DT,1,2011-07-11,-1.0,-0.20727112108122628
DT,1,2011-07-12,-1.0,0.009018808678670038
DT,1,2011-07-13,-1.0,0.04769225472137173
DT,1,2011-07-14,-1.0,0.011215613373792689
DT,1,2011-07-15,-1.0,-0.0629016178627885
DT,1,2011-07-18,-1.0,-0.03724769707611557
DT,1,2011-07-19,-1.0,0.012857871336723895
DT,1,2011-07-20,-1.0,0.09973621207973976
DT,1,2011-07-21,-1.0,0.14434576593381515
DT,1,2011-07-22,0.0,-0.05522884616015568
DT,1,2011-07-25,1.0,-0.01252152027255521
DT,1,2011-07-26,1.0,0.02895823284628423
DT,1,2011-07-27,1.0,0.07884831840502149
DT,1,2011-07-28,1.0,0.03125883918419461
DT,1,2011-07-29,1.0,0.10983742084703765
DT,1,2011-08-01,-1.0,0.05496459736947807
DT,1,2011-08-02,-1.0,-0.12191357121877439
DT,1,2011-08-03,-1.0,0.04842707588256861
DT,1,2011-08-04,-1.0,-0.1490207859751769
DT,1,2011-08-05,-1.0,0.21407239975175096
DT,1,2011-08-08,-1.0,-0.1976964275225166
DT,1,2011-08-09,-1.0,0.01678104405235241
DT,1,2011-08-10,-1.0,-0.07818706589790476
DT,1,2011-08-11,1.0,0.0759905898722063
DT,1,2011-08-12,1.0,-0.030878682209707936
DT,1,2011-08-15,1.0,-0.020669790700884528
DT,1,2011-08-16,1.0,0.045824319132516965
DT,1,2011-08-17,1.0,0.04893583976496204
DT,1,2011-08-18,1.0,0.09183961522773236
DT,1,2011-08-19,1.0,-0.006227418182573544
DT,1,2011-08-22,-1.0,-0.00809296566403486
DT,1,2011-08-23,-1.0,-0.004029132527795923
DT,1,2011-08-24,-1.0,0.05531665155214358
DT,1,2011-08-25,-1.0,-0.03709082457308147
DT,1,2011-08-26,-1.0,-0.02392271169152558
DT,1,2011-08-29,-1.0,0.056581667307240506
DT,1,2011-08-30,-1.0,-0.05088552184236234
DT,1,2011-08-31,-1.0,0.05024441504093231
DT,1,2011-09-01,1.0,-0.07722327623325004
DT,1,2011-09-02,1.0,0.07980802761088596
DT,1,2011-09-05,1.0,0.1285813120848865
DT,1,2011-09-06,-1.0,-0.0368462852045363
DT,1,2011-09-07,-1.0,-0.0009115127563726969
DT,1,2011-09-08,-1.0,-0.029130579827078038
DT,1,2011-09-09,-1.0,-0.07608766282498443
DT,1,2011-09-12,-1.0,-0.02053478410053592
DT,1,2011-09-13,-1.0,0.041573578535346364
DT,1,2011-09-14,-1.0,0.055310599285208734
DT,1,2011-09-15,-1.0,0.04582017862725034
DT,1,2011-09-16,-1.0,-0.043181941228597594
DT,1,2011-09-19,-1.0,-0.05471676408092617
DT,1,2011-09-20,-1.0,-0.015671921543001874
DT,1,2011-09-21,1.0,-0.014155041402544682
DT,1,2011-09-22,-1.0,0.03878511923324992
DT,1,2011-09-23,-1.0,0.0569907423142717
DT,1,2011-09-26,-1.0,0.05565494330691938
DT,1,2011-09-27,-1.0,0.06846841142193258
DT,1,2011-09-28,-1.0,0.020891163169315587
DT,1,2011-09-29,-1.0,-0.003823218643468989
DT,1,2011-09-30,-1.0,-0.07638143075902018
DT,1,2011-10-03,-1.0,-0.09634371727454062
DT,1,2011-10-04,-1.0,0.0025552303900717873
DT,1,2011-10-05,-1.0,0.08270050392859007
DT,1,2011-10-06,-1.0,0.0696311777638942
DT,1,2011-10-07,-1.0,0.0007773660784051999
DT,1,2011-10-10,-1.0,0.09914993191148026
DT,1,2011-10-11,-1.0,-0.0020833046017324328
DT,1,2011-10-12,1.0,0.0714196225677186
DT,1,2011-10-13,1.0,0.034842598475906886
DT,1,2011-10-14,1.0,-0.06311428957354788
DT,1,2011-10-17,1.0,0.10535186084092019
DT,1,2011-10-18,-1.0,0.018457206859359306
DT,1,2011-10-19,-1.0,-0.035286722986428126
DT,1,2011-10-20,-1.0,0.006903657257099143
DT,1,2011-10-21,-1.0,0.035655971384630405
DT,1,2011-10-24,-1.0,0.004431275324916468
