episode,reward,steps,epsilon_end,last_loss
1,-14.667289,1259,0.293705,0.001198
2,-13.349167,1259,0.28741,0.002177
3,-13.979136,1259,0.281115,0.001663
4,-11.259692,1259,0.27482,0.002746
5,-13.796652,1259,0.268525,0.002113
6,-11.162419,1259,0.26223,0.000808
7,-11.843077,1259,0.255935,0.001686
8,-13.467747,1259,0.24964,0.001071
9,-10.145327,1259,0.243345,0.001452
10,-8.502008,1259,0.23705,0.001111
11,-9.835964,1259,0.230755,0.001154
12,-9.312605,1259,0.22446,0.001416
13,-10.324204,1259,0.218165,0.001273
14,-11.667864,1259,0.21187,0.001816
15,-9.278646,1259,0.205575,0.000658
16,-9.998452,1259,0.19928,0.001001
17,-9.127104,1259,0.192985,0.001493
18,-9.964071,1259,0.18669,0.001362
19,-7.869046,1259,0.180395,0.000682
20,-7.433274,1259,0.1741,0.000787
21,-9.470427,1259,0.167805,0.001456
22,-6.531912,1259,0.16151,0.001588
23,-8.242826,1259,0.155215,0.000684
24,-6.84257,1259,0.14892,0.001593
25,-7.400258,1259,0.142625,0.000792
26,-7.682252,1259,0.13633,0.00089
27,-5.619755,1259,0.130035,0.000913
28,-5.780449,1259,0.12374,0.000923
29,-7.323112,1259,0.117445,0.000649
30,-5.070017,1259,0.11115,0.000451
31,-4.266009,1259,0.104855,0.000888
32,-5.215235,1259,0.09856,0.00088
33,-5.253493,1259,0.092265,0.001358
34,-4.856318,1259,0.08597,0.00054
35,-3.509016,1259,0.079675,0.000446
36,-4.074627,1259,0.07338,0.001344
37,-3.240851,1259,0.067085,0.001275
38,-4.217443,1259,0.06079,0.001114
39,-1.457933,1259,0.054495,0.000945
40,-3.549078,1259,0.05,0.000809
41,-2.069389,1259,0.05,0.000535
42,-1.333283,1259,0.05,0.001011
43,-1.180209,1259,0.05,0.00151
44,-2.998563,1259,0.05,0.000901
45,-1.820476,1259,0.05,0.001557
46,-2.563376,1259,0.05,0.000835
47,-2.485734,1259,0.05,0.001143
48,-2.303406,1259,0.05,0.001143
49,-1.897491,1259,0.05,0.000558
50,-2.149823,1259,0.05,0.000792
51,-2.536944,1259,0.05,0.000814
52,-3.306921,1259,0.05,0.001244
53,-2.654655,1259,0.05,0.000245
54,-2.193434,1259,0.05,0.000424
55,-3.386206,1259,0.05,0.001636
56,-2.816669,1259,0.05,0.002487
57,-2.546308,1259,0.05,0.001481
58,-2.337051,1259,0.05,0.001234
59,-1.767824,1259,0.05,0.001187
60,-2.10236,1259,0.05,0.000879
61,-1.660565,1259,0.05,0.000678
62,-1.782123,1259,0.05,0.001381
63,-3.439163,1259,0.05,0.001145
