episode,reward,steps,epsilon_end,last_loss
1,-10.042457,1500,0.2925,0.003484
2,-10.951217,1500,0.285,0.001014
3,-8.523034,1500,0.2775,0.002905
4,-5.644354,1500,0.27,0.001836
5,-5.3811,1500,0.2625,0.001338
6,-5.405209,1500,0.255,0.001179
7,-3.896303,1500,0.2475,0.00238
8,-4.016224,1500,0.24,0.001692
9,-5.501566,1500,0.2325,0.001371
10,-5.105549,1500,0.225,0.002153
11,-6.94944,1500,0.2175,0.00106
12,-3.199714,1500,0.21,0.002123
13,-4.619448,1500,0.2025,0.000845
14,-4.553318,1500,0.195,0.002029
15,-5.608734,1500,0.1875,0.001324
16,-5.652201,1500,0.18,0.002649
17,-3.845422,1500,0.1725,0.001795
18,-6.225498,1500,0.165,0.002079
19,-4.492784,1500,0.1575,0.001547
20,-3.385883,1500,0.15,0.001632
21,-3.41767,1500,0.1425,0.001836
22,-3.562954,1500,0.135,0.002294
23,-4.737737,1500,0.1275,0.001892
24,-3.26947,1500,0.12,0.001787
25,-2.797276,1500,0.1125,0.001409
26,-2.243579,1500,0.105,0.001317
27,-1.161374,1500,0.0975,0.00101
28,-1.760519,1500,0.09,0.001009
29,-1.720399,1500,0.0825,0.00166
30,-1.406589,1500,0.075,0.002273
31,-1.254992,1500,0.0675,0.00131
32,-0.342685,1500,0.06,0.000768
33,0.158872,1500,0.0525,0.001465
34,-0.395021,1500,0.05,0.0016
35,-0.786555,1500,0.05,0.001293
36,0.171424,1500,0.05,0.001307
37,-0.054833,1500,0.05,0.001914
38,-0.300328,1500,0.05,0.000902
39,0.128237,1500,0.05,0.001079
40,-0.886578,1500,0.05,0.000969
41,-0.511683,1500,0.05,0.000974
42,0.785971,1500,0.05,0.000757
43,-0.178344,1500,0.05,0.001253
44,0.035209,1500,0.05,0.001421
45,-0.008802,1500,0.05,0.002077
46,-1.150688,1500,0.05,0.002724
47,-1.347572,1500,0.05,0.001213
48,0.30146,1500,0.05,0.001433
49,-0.472176,1500,0.05,0.000483
50,-0.735735,1500,0.05,0.001349
51,-0.155625,1500,0.05,0.001155
52,-0.399855,1500,0.05,0.001685
53,-1.479138,1500,0.05,0.001735
54,-1.585661,1500,0.05,0.001978
55,-1.582588,1500,0.05,0.000976
56,0.493557,1500,0.05,0.001304
57,-0.172785,1500,0.05,0.001608
58,0.288812,1500,0.05,0.001095
59,0.972624,1500,0.05,0.001121
60,-0.017782,1500,0.05,0.001555
61,-1.045355,1500,0.05,0.001201
62,0.251105,1500,0.05,0.001616
63,-0.03386,1500,0.05,0.001508
64,0.6108,1500,0.05,0.001402
65,-0.609594,1500,0.05,0.001583
66,0.174737,1500,0.05,0.000686
67,-0.662321,1500,0.05,0.004477
68,-0.208287,1500,0.05,0.001784
69,0.055193,1500,0.05,0.001698
70,-0.125889,1500,0.05,0.001393
71,-0.243954,1500,0.05,0.001031
72,-0.838579,1500,0.05,0.002619
73,-0.332737,1500,0.05,0.002994
74,-1.007947,1500,0.05,0.00086
75,0.701725,1500,0.05,0.00222
76,0.033782,1500,0.05,0.000669
77,-2.531033,1500,0.05,0.004274
78,0.123095,1500,0.05,0.00102
79,-0.640247,1500,0.05,0.001144
