episode,reward,steps,epsilon_end,last_loss
1,-10.262933,1258,0.29371,0.003081
2,-7.199223,1258,0.28742,0.002362
3,-9.259726,1258,0.28113,0.001781
4,-9.155494,1258,0.27484,0.001626
5,-6.157248,1258,0.26855,0.001773
6,-7.264934,1258,0.26226,0.003338
7,-8.225858,1258,0.25597,0.001849
8,-4.044449,1258,0.24968,0.003404
9,-9.723254,1258,0.24339,0.002789
10,-6.427399,1258,0.2371,0.002917
11,-5.34268,1258,0.23081,0.002089
12,-8.602136,1258,0.22452,0.001879
13,-7.271371,1258,0.21823,0.003108
14,-5.634983,1258,0.21194,0.003037
15,-7.773774,1258,0.20565,0.002664
16,-5.97961,1258,0.19936,0.003106
17,-4.19119,1258,0.19307,0.002419
18,-4.829561,1258,0.18678,0.003406
19,-5.282824,1258,0.18049,0.00199
20,-6.855472,1258,0.1742,0.001977
21,-4.141249,1258,0.16791,0.002075
22,-7.345511,1258,0.16162,0.003003
23,-2.601436,1258,0.15533,0.002799
24,-2.40597,1258,0.14904,0.002599
25,-4.370892,1258,0.14275,0.00152
26,-6.354102,1258,0.13646,0.001842
27,-2.827509,1258,0.13017,0.0009
28,-3.445356,1258,0.12388,0.001363
29,-4.748428,1258,0.11759,0.001927
30,-2.556423,1258,0.1113,0.001454
31,-2.941248,1258,0.10501,0.00178
32,-1.327119,1258,0.09872,0.002241
33,-3.100594,1258,0.09243,0.001617
34,-3.177046,1258,0.08614,0.001549
35,-2.099016,1258,0.07985,0.001442
36,-3.16328,1258,0.07356,0.001458
37,-0.87471,1258,0.06727,0.00159
38,-0.947882,1258,0.06098,0.002322
39,-1.485415,1258,0.05469,0.00186
40,-1.015426,1258,0.05,0.001988
41,-2.007535,1258,0.05,0.001972
42,-0.960456,1258,0.05,0.002303
43,-0.865615,1258,0.05,0.001524
44,-0.765915,1258,0.05,0.001348
45,-0.650511,1258,0.05,0.002091
46,-1.429344,1258,0.05,0.002802
47,-1.081294,1258,0.05,0.003594
48,-0.80025,1258,0.05,0.001821
49,-0.502157,1258,0.05,0.002293
50,-1.530433,1258,0.05,0.003577
51,-1.056342,1258,0.05,0.002416
52,-1.448105,1258,0.05,0.002421
53,-0.501144,1258,0.05,0.002669
54,-1.643434,1258,0.05,0.003225
55,-1.427767,1258,0.05,0.002266
56,-1.018948,1258,0.05,0.001716
57,-0.706099,1258,0.05,0.002408
58,-1.141191,1258,0.05,0.001305
59,-1.445083,1258,0.05,0.003383
60,-0.69797,1258,0.05,0.002602
61,-0.274014,1258,0.05,0.002685
62,-1.719498,1258,0.05,0.00389
63,-0.89398,1258,0.05,0.002114
64,-1.470178,1258,0.05,0.002271
65,-0.622912,1258,0.05,0.001739
66,-1.784944,1258,0.05,0.001463
67,0.045824,1258,0.05,0.001193
68,0.632087,1258,0.05,0.001541
69,-0.006828,1258,0.05,0.00275
70,-0.914241,1258,0.05,0.001796
71,-1.108291,1258,0.05,0.002277
72,-0.794995,1258,0.05,0.001948
73,-1.060471,1258,0.05,0.003258
74,-1.194431,1258,0.05,0.002934
75,-0.293574,1258,0.05,0.001611
76,-1.258278,1258,0.05,0.003273
77,-0.289623,1258,0.05,0.0018
78,0.029185,1258,0.05,0.00156
79,-0.376138,1258,0.05,0.00267
80,0.063764,1258,0.05,0.001839
81,-2.262945,1258,0.05,0.002152
82,0.565952,1258,0.05,0.001952
83,0.769725,1258,0.05,0.002358
84,-0.937041,1258,0.05,0.001584
85,-0.983744,1258,0.05,0.001896
86,-1.072206,1258,0.05,0.001633
87,-1.141862,1258,0.05,0.002473
88,-0.897851,1258,0.05,0.001885
89,-0.477207,1258,0.05,0.002102
90,-0.928923,1258,0.05,0.002073
91,-0.389241,1258,0.05,0.002164
92,-1.154431,1258,0.05,0.002531
93,-0.399529,1258,0.05,0.001499
94,-0.97986,1258,0.05,0.002534
95,-1.270358,1258,0.05,0.001383
96,-1.265156,1258,0.05,0.002745
97,-1.174161,1258,0.05,0.002551
98,-0.148217,1258,0.05,0.001907
99,-2.078186,1258,0.05,0.00152
100,0.011076,1258,0.05,0.002269
