episode,reward,steps,epsilon_end,last_loss
1,-8.323355,1256,0.29372,0.000469
2,-7.250143,1256,0.28744,0.000502
3,-7.619467,1256,0.28116,0.001337
4,-9.009093,1256,0.27488,0.00096
5,-6.124011,1256,0.2686,0.002292
6,-5.140072,1256,0.26232,0.000487
7,-7.871832,1256,0.25604,0.001475
8,-6.640211,1256,0.24976,0.000392
9,-7.093674,1256,0.24348,0.001318
10,-4.629213,1256,0.2372,0.001096
11,-5.704486,1256,0.23092,0.001034
12,-6.223858,1256,0.22464,0.000959
13,-7.752399,1256,0.21836,0.000592
14,-4.683744,1256,0.21208,0.002071
15,-6.823446,1256,0.2058,0.000594
16,-6.035633,1256,0.19952,0.000385
17,-6.937384,1256,0.19324,0.000633
18,-5.413941,1256,0.18696,0.000924
19,-5.480429,1256,0.18068,0.000473
20,-6.556656,1256,0.1744,0.001407
21,-6.315425,1256,0.16812,0.000983
22,-6.713396,1256,0.16184,0.000757
23,-4.877402,1256,0.15556,0.001032
24,-4.802275,1256,0.14928,0.001189
25,-3.206238,1256,0.143,0.001397
26,-4.156061,1256,0.13672,0.001536
27,-4.76162,1256,0.13044,0.000165
28,-2.935097,1256,0.12416,0.000342
29,-3.031041,1256,0.11788,0.000484
30,-3.2398,1256,0.1116,0.001512
31,-2.63297,1256,0.10532,0.000912
32,-3.425642,1256,0.09904,0.000469
33,-2.161888,1256,0.09276,0.001028
34,-1.850583,1256,0.08648,0.001686
35,-2.221526,1256,0.0802,0.000723
36,-2.182306,1256,0.07392,0.001222
37,-2.240354,1256,0.06764,0.000513
38,-1.947473,1256,0.06136,0.000158
39,-1.16976,1256,0.05508,0.000394
40,-1.701408,1256,0.05,0.000529
41,-1.519921,1256,0.05,0.000235
42,-1.225658,1256,0.05,0.000541
43,-1.202478,1256,0.05,0.000985
44,-2.025024,1256,0.05,0.000484
45,-1.246532,1256,0.05,0.000595
46,-1.725964,1256,0.05,0.000223
47,-2.400363,1256,0.05,0.00071
48,-0.956677,1256,0.05,0.000346
49,-2.00856,1256,0.05,0.000201
50,-2.331506,1256,0.05,0.000288
51,-1.628304,1256,0.05,0.000927
52,-1.026439,1256,0.05,0.000701
53,-1.418085,1256,0.05,0.000528
54,-1.290686,1256,0.05,0.000754
55,-0.991729,1256,0.05,0.000639
56,-2.061628,1256,0.05,0.000244
57,-1.195376,1256,0.05,0.000323
58,-1.769118,1256,0.05,0.000696
59,-1.381887,1256,0.05,0.00058
60,-1.053547,1256,0.05,0.00032
61,-1.565157,1256,0.05,0.001318
62,-1.02781,1256,0.05,0.00149
63,-1.474953,1256,0.05,0.000428
64,-0.953348,1256,0.05,0.001003
65,-0.984404,1256,0.05,0.000645
66,-1.160213,1256,0.05,0.000824
67,-1.323386,1256,0.05,0.000534
68,-0.9762,1256,0.05,0.000339
69,-1.709268,1256,0.05,0.001446
70,-0.052503,1256,0.05,0.000523
71,-1.679486,1256,0.05,0.000189
72,-0.582755,1256,0.05,0.001532
73,-1.463799,1256,0.05,0.000397
74,-1.618974,1256,0.05,0.000502
75,-1.478914,1256,0.05,0.000517
76,-1.32525,1256,0.05,0.000413
77,-1.893131,1256,0.05,0.000472
78,-1.191436,1256,0.05,0.000529
79,-2.125907,1256,0.05,0.000268
80,-1.306409,1256,0.05,0.000669
81,-1.898393,1256,0.05,0.000249
82,-0.265205,1256,0.05,0.000514
83,-1.243909,1256,0.05,0.000207
84,-1.404906,1256,0.05,9.4e-05
85,-0.405758,1256,0.05,0.000608
86,-0.814178,1256,0.05,0.000393
87,-1.70729,1256,0.05,0.000383
88,-2.488626,1256,0.05,0.000536
89,-1.265331,1256,0.05,0.000961
90,-1.875706,1256,0.05,0.000757
