ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
AN,2,21,31500,4.472564,0.002158,14.934403,0.002307
BN,2,21,31500,1.983484,0.002093,9.56182,0.002018
CN,2,21,31500,0.753346,0.002181,5.614528,0.002076
DX,2,21,31500,-1.776218,0.002125,2.498399,0.003896
FN,2,21,31500,2.060111,0.002104,6.386182,0.002383
JN,2,21,31500,-1.964306,0.002152,0.042873,0.002398
MP,2,21,31500,0.560244,0.002116,8.279961,0.003058
NK,2,21,31500,8.780435,0.002213,17.920043,0.00342
SN,2,21,31500,-1.693792,0.002087,1.422887,0.004361
