ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
DT,1,42,47292,0.587285,0.001813,6.249098,0.00284
TY,1,42,46368,1.929462,0.0018,6.893928,0.001787
UB,1,42,47292,-5.020152,0.001812,1.177512,0.001283
US,1,42,46368,7.927068,0.001838,13.775085,0.001756
