episode,reward,steps,epsilon_end,last_loss
1,-2.307446,1258,0.29371,0.003874
2,-4.22527,1258,0.28742,0.004396
3,-2.142099,1258,0.28113,0.002928
4,-3.873764,1258,0.27484,0.003364
5,-0.491277,1258,0.26855,0.004233
6,-1.24239,1258,0.26226,0.001832
7,-1.105612,1258,0.25597,0.002979
8,-1.195263,1258,0.24968,0.002375
9,-1.47361,1258,0.24339,0.003334
10,0.190807,1258,0.2371,0.002335
11,-0.415748,1258,0.23081,0.003221
12,-1.96537,1258,0.22452,0.003458
13,-0.544577,1258,0.21823,0.002538
14,-0.097124,1258,0.21194,0.002708
15,0.512526,1258,0.20565,0.001791
16,-0.176665,1258,0.19936,0.004475
17,-0.014498,1258,0.19307,0.003603
18,-0.880164,1258,0.18678,0.003475
19,0.808801,1258,0.18049,0.002385
20,1.771646,1258,0.1742,0.005525
21,0.811926,1258,0.16791,0.003797
22,-1.494413,1258,0.16162,0.003436
23,1.335379,1258,0.15533,0.003447
24,-1.604368,1258,0.14904,0.002977
25,0.492812,1258,0.14275,0.002485
26,2.310949,1258,0.13646,0.004292
27,0.218788,1258,0.13017,0.00357
28,-0.328344,1258,0.12388,0.0035
29,1.033646,1258,0.11759,0.003805
30,1.970625,1258,0.1113,0.001947
31,-0.295142,1258,0.10501,0.001913
32,2.771154,1258,0.09872,0.003355
33,0.401906,1258,0.09243,0.003875
34,2.800143,1258,0.08614,0.004148
35,2.216055,1258,0.07985,0.004473
36,3.221346,1258,0.07356,0.002337
37,1.568903,1258,0.06727,0.002708
38,2.693147,1258,0.06098,0.003361
39,2.680019,1258,0.05469,0.003447
40,3.831028,1258,0.05,0.003428
41,3.495074,1258,0.05,0.003111
42,2.761921,1258,0.05,0.004275
43,2.125643,1258,0.05,0.005202
44,3.066428,1258,0.05,0.003827
45,4.04013,1258,0.05,0.003219
46,2.985859,1258,0.05,0.003158
47,3.348071,1258,0.05,0.004262
48,3.313506,1258,0.05,0.002132
49,2.54384,1258,0.05,0.006499
50,3.133137,1258,0.05,0.003204
51,3.042236,1258,0.05,0.005215
52,3.574593,1258,0.05,0.00374
53,1.913449,1258,0.05,0.002674
54,4.085375,1258,0.05,0.002586
55,2.739541,1258,0.05,0.002712
56,2.957109,1258,0.05,0.002815
57,2.152586,1258,0.05,0.003639
58,1.401229,1258,0.05,0.002644
59,3.042951,1258,0.05,0.003835
60,3.201447,1258,0.05,0.003935
61,2.783381,1258,0.05,0.002844
62,2.627066,1258,0.05,0.003031
63,2.769771,1258,0.05,0.004906
64,2.9097,1258,0.05,0.004229
65,2.984498,1258,0.05,0.002136
66,3.503571,1258,0.05,0.003
67,3.866056,1258,0.05,0.004017
68,1.904427,1258,0.05,0.003569
69,2.677496,1258,0.05,0.003362
70,2.506635,1258,0.05,0.003404
71,3.321243,1258,0.05,0.004018
72,4.41338,1258,0.05,0.004487
73,4.247445,1258,0.05,0.002377
74,5.204351,1258,0.05,0.003543
75,2.680097,1258,0.05,0.003361
76,2.891243,1258,0.05,0.003572
77,4.064092,1258,0.05,0.004205
78,3.321788,1258,0.05,0.003043
79,4.052399,1258,0.05,0.004239
80,3.042678,1258,0.05,0.002653
81,3.222595,1258,0.05,0.002297
82,1.432087,1258,0.05,0.007479
83,3.166487,1258,0.05,0.005071
84,3.742396,1258,0.05,0.002859
85,3.372687,1258,0.05,0.005111
86,3.472435,1258,0.05,0.003026
87,2.611013,1258,0.05,0.004364
88,2.31843,1258,0.05,0.00268
89,3.871589,1258,0.05,0.0043
90,2.816083,1258,0.05,0.003027
91,3.322116,1258,0.05,0.004393
92,3.459881,1258,0.05,0.00301
93,2.78304,1258,0.05,0.003658
94,3.697676,1258,0.05,0.004806
