Symbol,RollDate,PrevClose_c,NewClose_C,Ratio_c_over_C
ZS,1985-06-21,573.75,569.5,1.007462686567164
ZS,1985-08-21,509.5,512.25,0.9946315275744265
ZS,1985-10-21,504.75,518.0,0.9744208494208494
ZS,1985-12-20,531.5,546.25,0.9729977116704805
ZS,1986-02-21,524.75,529.5,0.9910292728989613
ZS,1986-04-21,525.75,521.25,1.00863309352518
ZS,1986-06-20,534.25,522.75,1.021999043519847
ZS,1986-08-21,483.0,471.25,1.0249336870026524
ZS,1986-10-21,482.5,490.5,0.9836901121304791
ZS,1986-12-19,486.75,488.5,0.996417604912999
ZS,1987-02-20,489.25,487.0,1.0046201232032854
ZS,1987-04-21,514.25,517.75,0.9932399806856591
