Symbol,RollDate,PrevClose_c,NewClose_C,Ratio_c_over_C
FA,2012-11-23,124.453125,124.28125,1.0013829519738497
FA,2013-02-22,124.03125,123.578125,1.003666708812745
FA,2013-05-23,123.625,123.132813,1.0039972042220784
FA,2013-08-23,120.25,119.3125,1.0078575170246202
FA,2013-11-22,121.6875,120.8125,1.0072426280393172
FA,2014-02-21,120.625,119.585938,1.0086888309560276
FA,2014-05-23,120.34375,119.59375,1.0062712307290305
FA,2014-08-22,119.421875,118.523438,1.0075802475456375
FA,2014-11-21,119.648438,118.898438,1.0063079045664165
FA,2015-02-23,119.734375,119.039063,1.0058410406002607
FA,2015-05-22,119.65625,119.070313,1.0049209327265312
FA,2015-08-21,120.414063,119.984375,1.0035811996353692
FA,2015-11-23,119.085938,118.601563,1.004084052416746
FA,2016-02-23,121.148438,121.046875,1.0008390385955854
