episode,reward,steps,epsilon_end,last_loss
1,-5.689725,1256,0.29372,0.001417
2,-0.651397,1256,0.28744,0.001984
3,-2.144524,1256,0.28116,0.001947
4,-0.0746,1256,0.27488,0.001002
5,-0.379129,1256,0.2686,0.001819
6,-0.19952,1256,0.26232,0.00216
7,-1.806529,1256,0.25604,0.001309
8,0.60397,1256,0.24976,0.001676
9,-2.041164,1256,0.24348,0.002014
10,-2.796142,1256,0.2372,0.001587
11,-1.131833,1256,0.23092,0.001884
12,0.473293,1256,0.22464,0.001985
13,-1.368911,1256,0.21836,0.001354
14,-0.864247,1256,0.21208,0.001295
15,-1.415822,1256,0.2058,0.001461
16,0.474627,1256,0.19952,0.001342
17,0.076456,1256,0.19324,0.001153
18,0.589985,1256,0.18696,0.001506
19,-0.940776,1256,0.18068,0.001911
20,-1.024357,1256,0.1744,0.000933
21,0.15024,1256,0.16812,0.0016
22,-0.243592,1256,0.16184,0.001121
23,-0.029158,1256,0.15556,0.001991
24,0.469419,1256,0.14928,0.001736
25,0.781494,1256,0.143,0.000902
26,1.199277,1256,0.13672,0.001534
27,0.605972,1256,0.13044,0.001939
28,0.693527,1256,0.12416,0.000761
29,-0.54892,1256,0.11788,0.001465
30,0.663743,1256,0.1116,0.001868
31,0.084143,1256,0.10532,0.002013
32,0.444693,1256,0.09904,0.001076
33,0.901902,1256,0.09276,0.001214
34,-0.273017,1256,0.08648,0.001632
35,0.405267,1256,0.0802,0.001256
36,1.83599,1256,0.07392,0.001456
37,1.146222,1256,0.06764,0.001313
38,1.717978,1256,0.06136,0.001675
39,1.478819,1256,0.05508,0.001861
40,0.123406,1256,0.05,0.001281
41,1.90503,1256,0.05,0.001829
42,1.499898,1256,0.05,0.001166
43,0.932034,1256,0.05,0.001568
44,2.139571,1256,0.05,0.001314
45,0.894443,1256,0.05,0.001999
46,1.769277,1256,0.05,0.002308
47,1.365388,1256,0.05,0.002092
48,1.652788,1256,0.05,0.001042
49,1.957461,1256,0.05,0.001853
50,2.089403,1256,0.05,0.001601
51,1.177117,1256,0.05,0.001608
52,0.825163,1256,0.05,0.00202
53,1.374762,1256,0.05,0.001053
54,1.095267,1256,0.05,0.001071
55,1.695801,1256,0.05,0.000996
56,2.359473,1256,0.05,0.001185
57,1.076738,1256,0.05,0.002543
58,1.405553,1256,0.05,0.002491
59,1.484215,1256,0.05,0.001318
60,0.847806,1256,0.05,0.001097
61,0.626022,1256,0.05,0.001781
62,0.835456,1256,0.05,0.001776
63,1.311896,1256,0.05,0.001222
64,2.004423,1256,0.05,0.002687
65,1.259298,1256,0.05,0.001196
66,1.091609,1256,0.05,0.001754
67,1.73801,1256,0.05,0.001526
68,2.545199,1256,0.05,0.001146
69,1.167253,1256,0.05,0.001621
70,1.49688,1256,0.05,0.001865
71,1.326808,1256,0.05,0.000981
72,2.162403,1256,0.05,0.00084
73,1.344339,1256,0.05,0.002456
74,1.344863,1256,0.05,0.002259
75,0.989711,1256,0.05,0.001095
76,1.462491,1256,0.05,0.001325
77,1.839989,1256,0.05,0.001672
78,1.630089,1256,0.05,0.001724
79,1.418808,1256,0.05,0.001206
80,1.890007,1256,0.05,0.001581
81,1.371172,1256,0.05,0.001958
82,2.16856,1256,0.05,0.001665
83,0.941728,1256,0.05,0.001261
84,1.880788,1256,0.05,0.001746
85,1.638095,1256,0.05,0.000679
86,1.348048,1256,0.05,0.00098
87,1.793863,1256,0.05,0.001514
88,1.878115,1256,0.05,0.001691
