date,ret_dqn,ret_long,rolling_sharpe_dqn_252,rolling_sharpe_long_252,wealth_dqn,wealth_long,alpha_daily
2011-01-03,0.005618727193391642,0.24101881064311292,,,1.0056187271933916,1.241018810643113,-0.23540008344972127
2011-01-04,-0.01402853379613208,0.016396858405473537,,,0.9915113708929357,1.2613676203597572,-0.030425392201605617
2011-01-05,-0.016523227260679445,0.057893657034183206,,,0.975128403180124,1.334392804766889,-0.07441688429486265
2011-01-06,-0.003748092779301151,-0.03041608038098815,,,0.9714735314532731,1.293805805957287,0.026667987601686996
2011-01-07,-0.0023000833972158024,-0.0303360714389549,,,0.9692390613127428,1.254556820599632,0.028035988041739096
2011-01-10,-0.0022026544423407474,0.032623256352620617,,,0.9671041625886521,1.2954845493669824,-0.03482591079496136
2011-01-11,-0.005451333756432778,0.21416063774070965,,,0.9618321550211458,1.5729263466426513,-0.21961197149714243
2011-01-12,0.021525055215850623,0.2244475326823994,,,0.9825356452663565,1.925965784237735,-0.20292247746654876
2011-01-13,0.018040208067468214,-0.1482996479899653,,,1.0002607927406657,1.6403457363945613,0.1663398560574335
2011-01-14,-0.010386920245201593,0.2968982044032106,,,0.9898711636620663,2.1273614401305685,-0.3072851246484122
2011-01-17,-0.006803388648345561,0.0011493138158279622,,,0.9831366854238832,2.1298064460249706,-0.007952702464173523
2011-01-18,0.010788358666646361,-0.029977177573262577,,,0.993743116604574,2.065960859995801,0.04076553623990894
2011-01-19,0.011353597365825925,-0.18894942070450227,,,1.0050256758355633,1.6755987523014189,0.2003030180703282
2011-01-20,-0.019449650247617627,0.1094417479835982,,,0.9854782779506862,1.8589792086724224,-0.12889139823121581
2011-01-21,-0.0002833855243301441,0.032776682989629435,,,0.9851990076721732,1.9199103808793905,-0.03306006851395958
2011-01-24,0.006235950652905918,0.033810886711455844,,,0.9913426600673088,1.9848242532634517,-0.027574936058549927
2011-01-25,0.011701657612220735,-0.16341001601459038,,,1.0029430124518044,1.6604840902515237,0.1751116736268111
2011-01-26,-0.0031529158960705555,0.20520058334286745,,,0.9997808174849921,2.001216394202687,-0.208353499238938
2011-01-27,0.007744493512827548,0.03291459524202664,,,1.007523613540254,2.0670856218095763,-0.02517010172919909
2011-01-28,-0.015886217010165474,-0.3842984463718186,,,0.9915178747726876,1.2727078288306315,0.36841222936165313
2011-01-31,-0.00429731320603341,0.10967194277686045,,,0.9872570119154087,1.412288169005807,-0.11396925598289386
2011-02-01,0.01195732721473631,0.3258957424791145,,,0.9990619670519242,1.8725468704384234,-0.3139384152643782
2011-02-02,0.012301263728519302,-0.041475203160165466,,,1.0113516917897631,1.7948826085600575,0.05377646688868477
2011-02-03,-0.00034733604373067165,0.05183112261705681,,,1.0110004128943164,1.8879133891275568,-0.05217845866078748
2011-02-04,0.005251484603190456,0.034471330720367704,,,1.0163096659964501,1.952992275935583,-0.029219846117177248
2011-02-07,0.004250710871379768,-0.045804697337469724,,,1.0206297045423895,1.8635360558339376,0.05005540820884949
2011-02-08,0.0032342588060723185,-0.09422573188765175,,,1.0239306851520447,1.687943007073957,0.09745999069372407
2011-02-09,0.0,-0.1212065328833959,,,1.0239306851520447,1.4833532874817492,0.1212065328833959
2011-02-10,0.0,0.01756501169065494,,,1.0239306851520447,1.5094084053177377,-0.01756501169065494
2011-02-11,0.0,0.15613301267245994,,,1.0239306851520447,1.7450768869931297,-0.15613301267245994
2011-02-14,0.0,-0.02962923888798023,,,1.0239306851520447,1.6933715870305175,0.02962923888798023
2011-02-15,0.0,-0.26148326201759126,,,1.0239306851520447,1.2505832606458722,0.26148326201759126
2011-02-16,0.0,0.20303566267713424,,,1.0239306851520447,1.5044962617040383,-0.20303566267713424
2011-02-17,0.0,0.17567750258329812,,,1.0239306851520447,1.768802407606112,-0.17567750258329812
2011-02-18,0.0,-0.07459104945018086,,,1.0239306851520447,1.6368655797527654,0.07459104945018086
2011-02-21,0.0,0.00028202543186877694,,,1.0239306851520447,1.6373272174748061,-0.00028202543186877694
2011-02-22,-0.01534889617856347,-0.22454118824026115,,,1.0082144793716006,1.2696798185248928,0.20919229206169768
2011-02-23,-0.005492023218823289,-0.1508274259725018,,,1.002677342041338,1.07817727968755,0.1453354027536785
2011-02-24,-0.00796319576605616,0.11159534191662261,,,0.9946928260764739,1.1984968418610162,-0.11955853768267877
2011-02-25,0.003662862493038704,0.0669597712996281,,,0.998336249121204,1.2787479162953566,-0.06329690880658939
2011-02-28,0.0,0.04002471431211007,,,0.998336249121204,1.3299294363222842,-0.04002471431211007
2011-03-01,0.0,-0.04096671659214953,,,0.998336249121204,1.275446594016912,0.04096671659214953
2011-03-02,0.0,0.11267057750454677,,,0.998336249121204,1.4191518983410045,-0.11267057750454677
2011-03-03,0.0,0.2512024139736831,,,0.998336249121204,1.7756462809995996,-0.2512024139736831
2011-03-04,0.0,-0.02003417668824526,,,0.998336249121204,1.740072669670228,0.02003417668824526
2011-03-07,0.0,-0.15071054428272979,,,0.998336249121204,1.4778253705327253,0.15071054428272979
2011-03-08,0.0,-0.0006817356471248047,,,0.998336249121204,1.4768178842974078,0.0006817356471248047
2011-03-09,0.0,0.23395566926992842,,,0.998336249121204,1.8223278008080077,-0.23395566926992842
2011-03-10,0.0,-0.11540830109891694,,,0.998336249121204,1.61201604527143,0.11540830109891694
2011-03-11,0.0,0.16767118475807413,,,0.998336249121204,1.8823046854311158,-0.16767118475807413
2011-03-14,0.0,-0.0003516537321003616,,,0.998336249121204,1.881642765963534,0.0003516537321003616
2011-03-15,0.0,-0.25296354523927084,,,0.998336249121204,1.4056557410115706,0.25296354523927084
2011-03-16,0.0,-0.3493810619302344,,,0.998336249121204,0.9145462455086175,0.3493810619302344
2011-03-17,-0.0013521426856136975,0.0802936327058556,,,0.9969863560641717,0.9879784858380057,-0.08164577539146929
2011-03-18,0.0,0.11486924794263051,,,0.9969863560641717,1.1014668314897162,-0.11486924794263051
2011-03-21,0.0,0.20838508738173564,,,0.9969863560641717,1.3309960934177842,-0.20838508738173564
2011-03-22,0.0,0.009721543024205803,,,0.9969863560641717,1.3439354292049952,-0.009721543024205803
2011-03-23,0.0,-0.00033199235170483835,,,0.9969863560641717,1.3434892529213138,0.00033199235170483835
2011-03-24,0.0,0.07622819527625052,,,0.9969863560641717,1.4459010140445436,-0.07622819527625052
2011-03-25,0.0,-0.05964451040571382,,,0.9969863560641717,1.3596609559667316,0.05964451040571382
2011-03-28,0.0,0.04107659378573909,,,0.9969863560641717,1.4155111967413068,-0.04107659378573909
2011-03-29,0.0,0.00992692265685375,,,0.9969863560641717,1.429562866911268,-0.00992692265685375
2011-03-30,0.0,0.09697319994684468,,,0.9969863560641717,1.5681921526408389,-0.09697319994684468
2011-03-31,0.0,0.12018667497388874,,,0.9969863560641717,1.7566679531868863,-0.12018667497388874
2011-04-01,0.0,0.17538287242659192,,,0.9969863560641717,2.0647574247165443,-0.17538287242659192
2011-04-04,0.0,-0.06793457479441335,,,0.9969863560641717,1.924489007014818,0.06793457479441335
2011-04-05,0.0,0.12684088952158035,,,0.9969863560641717,2.1685929045390804,-0.12684088952158035
2011-04-06,0.0,0.0724129019495185,,,0.9969863560641717,2.3256270099038905,-0.0724129019495185
2011-04-07,0.0,0.04974302588780408,,,0.9969863560641717,2.441310734462916,-0.04974302588780408
2011-04-08,0.0,0.15036569611417175,,,0.9969863560641717,2.808400122481432,-0.15036569611417175
2011-04-11,0.0,0.00040887161182076657,,,0.9969863560641717,2.8095483975661484,-0.00040887161182076657
2011-04-12,0.0,-0.27749426488771406,,,0.9969863560641717,2.029914830317075,0.27749426488771406
2011-04-13,-0.002777856883944543,0.15909551052137125,,,0.9942168706517801,2.3528651665612723,-0.1618733674053158
2011-04-14,-0.00017651353935776057,0.19770150365806094,,,0.9940413779130521,2.8180301478951097,-0.1978780171974187
