date,ret_dqn,ret_long,rolling_sharpe_dqn_252,rolling_sharpe_long_252,wealth_dqn,wealth_long,alpha_daily
2011-01-03,-0.005757609314806821,0.0019435814478141811,,,0.9942423906851932,1.0019435814478141,-0.007701190762621002
2011-01-04,0.006597588684699202,0.0009382757065266198,,,1.000801993031826,1.0028836807695969,0.005659312978172582
2011-01-05,-0.06896728520650562,-0.011028753114311701,,,0.9317793965431608,0.9918231242520168,-0.05793853209219392
2011-01-06,0.03631622230909445,0.007317975629932302,,,0.9656181042510561,0.9990812617044963,0.028998246679162145
2011-01-07,0.0418003022299299,0.005596685745446032,,,1.005981232847442,1.0046728055604202,0.036203616484483864
2011-01-10,0.006826290033664811,0.0004505791416320844,,,1.0128483525112824,1.0051254901707707,0.006375710892032727
2011-01-11,-0.018783968034697056,-0.00348904068070933,,,0.9938230414337148,1.001618566446347,-0.015294927353987726
2011-01-12,-0.033702769949811376,-0.010010415498252089,,,0.9603284520974524,0.9915919484254555,-0.02369235445155929
2011-01-13,0.02751009682367586,-0.0014476483187182239,,,0.9867471807971842,0.9901564720084628,0.028957745142394086
2011-01-14,-0.0216203850300827,-0.003033937395181002,,,0.9654133268210005,0.9871523992609559,-0.018586447634901696
2011-01-17,0.002947453219772039,0.0015299282869360902,,,0.9682588374395498,0.988662671640102,0.001417524932835949
2011-01-18,-0.025831313283522533,-0.004791933481333492,,,0.9432474400701095,0.9839250658821252,-0.02103937980218904
2011-01-19,0.015489672519091063,0.001254422531268658,,,0.9578580340212666,0.9851593236538478,0.014235249987822406
2011-01-20,-0.062485784006349715,-0.010862155818707895,,,0.8980055237986669,0.9744583695740668,-0.051623628187641823
2011-01-21,0.01699276910436601,0.0001021846139842998,,,0.913265124319023,0.9745579442264056,0.01689058449038171
2011-01-24,0.007857823198135267,0.0022397179916662535,,,0.9204414001989448,0.9767406791880108,0.005618105206469014
2011-01-25,0.045629524440631106,0.004846396187584158,,,0.9624407035654913,0.981474351491886,0.040783128253046946
2011-01-26,-0.05679757072827217,-0.0094603694930387,,,0.9077764096329622,0.9721892414788321,-0.04733720123523347
2011-01-27,0.018417437462269946,1.392444371336619e-05,,,0.9244953248871012,0.9722027786732038,0.01840351301855658
2011-01-28,0.030530918613699522,0.004451227842362019,,,0.952721016409975,0.9765302747500557,0.026079690771337503
2011-01-31,-0.028715571182240728,-0.005298242815873455,,,0.9253630882464375,0.9713563802373784,-0.023417328366367274
2011-02-01,-0.03631338955748115,-0.004890683304151703,,,0.8917600179408308,0.9666057838061702,-0.03142270625332945
2011-02-02,-0.023245807489546903,-0.004806832244873398,,,0.8710303362369034,0.9619594719564896,-0.018438975244673507
2011-02-03,-0.008474608633997476,0.005429715097722631,,,0.8636486950289564,0.9671826378247691,-0.013904323731720108
2011-02-04,-0.05510114001926693,-0.0099283155222061,,,0.8160606673567087,0.9575801434288452,-0.04517282449706083
2011-02-07,0.010017712014168264,0.0037161079980848515,,,0.8242357281083781,0.9611386146586484,0.006301604016083412
2011-02-08,-0.034254344339309316,-0.005797469883439617,,,0.7960020736609924,0.9555664424863539,-0.0284568744558697
2011-02-09,0.03189926581321952,0.002112690810402443,,,0.8213939553965783,0.9575852589281239,0.02978657500281708
2011-02-10,-0.03497426304180546,-0.004320672437680731,,,0.7926663071395893,0.9534478466931438,-0.03065359060412473
2011-02-11,0.031847638532805214,0.005917378166467262,,,0.8179108571665046,0.959089758164031,0.025930260366337953
2011-02-14,0.01098465719637942,0.0002703622828196785,,,0.8268953275496754,0.9593490598604772,0.010714294913559741
2011-02-15,0.008616672919440549,0.0028556225342593906,,,0.8340204141257846,0.9620885986540353,0.005761050385181158
2011-02-16,0.01312049629400971,0.0050328559532393635,,,0.8449631758784504,0.9669306519853149,0.008087640340770346
2011-02-17,0.019400727301715732,0.009982008735632427,,,0.8613560760336599,0.976582562200183,0.009418718566083305
2011-02-18,-0.0022967334341727815,-0.0065197353577651305,,,0.8593777707351056,0.9702155023396296,0.004223001923592349
2011-02-21,0.0,0.011600885500531294,,,0.8593777707351056,0.9814708612931122,-0.011600885500531294
2011-02-22,0.0524138368302743,0.006637382601438122,,,0.9044210569859802,0.9879852589116775,0.04577645422883618
2011-02-23,-0.007924113189829456,-0.002168260893206912,,,0.8972543221591581,0.9858430491117145,-0.005755852296622544
2011-02-24,0.0,0.003078152087402943,,,0.8972543221591581,0.9888776239511895,-0.003078152087402943
2011-02-25,0.003116770641741512,0.0007655979422195761,,,0.9000508580886394,0.9896347066251936,0.002351172699521936
2011-02-28,0.00316674238957774,-0.00156593558006326,,,0.9029010872937245,0.9880850024268237,0.0047326779696410005
2011-03-01,0.0010732482061033039,-0.0004428130127550218,,,0.9038701242659513,0.987647465530041,0.0015160612188583255
2011-03-02,-0.01603693935010683,-0.009998999601607918,,,0.8893748139027247,0.9777719789156771,-0.006037939748498911
2011-03-03,0.0,-0.01848913776189359,,,0.8893748139027247,0.9596938180977859,0.01848913776189359
2011-03-04,0.0,0.009979698112059008,,,0.8893748139027247,0.9692712726824111,-0.009979698112059008
2011-03-07,0.0,-0.0031894601743931686,,,0.8893748139027247,0.9661798205600072,0.0031894601743931686
2011-03-08,0.0,-0.003375555667962786,,,0.8893748139027247,0.9629184267904446,0.003375555667962786
