episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
1,1,1,SP,-5.969327,1106,0.29447,0.000818,0.000873,1043,1,1106
2,1,1,YM,-4.260231,1108,0.28893,0.001204,0.000845,2151,2,2214
3,1,1,ES,-4.221943,1108,0.28339,0.001332,0.001332,3259,3,3322
4,1,1,LX,-4.428771,1117,0.277805,0.00137,0.001871,4376,4,4439
5,1,1,ER,-2.516785,1108,0.272265,0.001427,0.001519,5484,5,5000
6,1,1,XU,-0.614836,1126,0.266635,0.001466,0.005754,6610,6,5000
7,1,1,SC,-3.261586,1107,0.2611,0.001549,0.002096,7717,7,5000
8,1,1,MD,-1.790091,1106,0.25557,0.001581,0.002299,8823,8,5000
9,1,1,XX,-2.843447,1126,0.24994,0.001706,0.001685,9949,9,5000
10,1,1,EN,-11.77395,1107,0.244405,0.001873,0.000837,11056,11,5000
11,1,1,CA,0.803601,1134,0.238735,0.001992,0.002752,12190,12,5000
12,2,1,CA,0.494145,1134,0.233065,0.00207,0.001497,13324,13,5000
13,2,1,YM,-2.451549,1108,0.227525,0.002033,0.001994,14432,14,5000
14,2,1,MD,-0.960785,1106,0.221995,0.002132,0.001383,15538,15,5000
15,2,1,XX,1.341781,1126,0.216365,0.002229,0.001334,16664,16,5000
16,2,1,ER,0.830045,1108,0.210825,0.002271,0.004542,17772,17,5000
17,2,1,LX,-1.378001,1117,0.20524,0.002372,0.002174,18889,18,5000
18,2,1,XU,-0.938539,1126,0.19961,0.002482,0.001999,20015,20,5000
19,2,1,SC,0.905185,1107,0.194075,0.002657,0.003366,21122,21,5000
20,2,1,ES,3.168577,1108,0.188535,0.002598,0.002862,22230,22,5000
21,2,1,SP,3.701996,1106,0.183005,0.002613,0.002909,23336,23,5000
22,2,1,EN,-11.36305,1107,0.17747,0.002813,0.001587,24443,24,5000
23,3,1,SP,3.71858,1106,0.17194,0.0027,0.002967,25549,25,5000
24,3,1,SC,4.848531,1107,0.166405,0.002722,0.002548,26656,26,5000
25,3,1,YM,0.531424,1108,0.160865,0.002847,0.001394,27764,27,5000
26,3,1,LX,-1.220701,1117,0.15528,0.002866,0.003317,28881,28,5000
27,3,1,XU,2.073021,1126,0.14965,0.002853,0.003884,30007,30,5000
28,3,1,XX,2.30793,1126,0.14402,0.002866,0.003517,31133,31,5000
29,3,1,MD,3.334467,1106,0.13849,0.002812,0.002994,32239,32,5000
30,3,1,EN,-8.162879,1107,0.132955,0.002781,0.002039,33346,33,5000
