episode,reward,steps,epsilon_end,last_loss
1,-11.416606,1500,0.2925,0.001217
2,-11.757504,1500,0.285,0.00041
3,-9.295036,1500,0.2775,0.000759
4,-12.764352,1500,0.27,0.000626
5,-11.856143,1500,0.2625,0.001051
6,-11.1768,1500,0.255,0.000905
7,-10.68274,1500,0.2475,0.001368
8,-10.700015,1500,0.24,0.001011
9,-10.60905,1500,0.2325,0.000531
10,-8.407417,1500,0.225,0.000866
11,-12.494753,1500,0.2175,0.000977
12,-10.155408,1500,0.21,0.000691
13,-10.721814,1500,0.2025,0.00119
14,-8.942504,1500,0.195,0.002586
15,-9.012148,1500,0.1875,0.001032
16,-9.862924,1500,0.18,0.001594
17,-7.250325,1500,0.1725,0.001044
18,-6.353599,1500,0.165,0.001154
19,-7.527348,1500,0.1575,0.000892
20,-7.085862,1500,0.15,0.000438
21,-6.684763,1500,0.1425,0.001186
22,-7.674219,1500,0.135,0.000687
23,-4.448937,1500,0.1275,0.001022
24,-5.876393,1500,0.12,0.001199
25,-5.45717,1500,0.1125,0.000479
26,-4.718623,1500,0.105,0.000242
27,-5.012698,1500,0.0975,0.00126
28,-2.981935,1500,0.09,0.000268
29,-3.654888,1500,0.0825,0.000695
30,-3.912691,1500,0.075,0.000732
31,-3.316495,1500,0.0675,0.000981
32,-3.963127,1500,0.06,0.000349
33,-2.339024,1500,0.0525,0.00145
34,-2.058481,1500,0.05,0.000626
35,-3.115808,1500,0.05,0.000433
36,-1.638617,1500,0.05,0.000384
37,-2.99124,1500,0.05,0.001418
38,-3.020783,1500,0.05,0.000343
39,-3.042357,1500,0.05,0.000712
40,-3.100148,1500,0.05,0.00083
41,-2.928156,1500,0.05,0.000712
42,-2.64515,1500,0.05,0.000975
43,-2.182651,1500,0.05,0.000437
44,-2.307768,1500,0.05,0.000201
45,-2.205013,1500,0.05,0.000357
46,-2.261662,1500,0.05,0.000101
47,-1.98675,1500,0.05,0.000315
48,-2.564418,1500,0.05,0.000639
49,-2.255112,1500,0.05,0.000682
50,-2.164426,1500,0.05,0.000819
51,-2.493723,1500,0.05,0.000864
52,-3.540286,1500,0.05,0.000879
53,-2.758185,1500,0.05,0.000501
54,-3.071899,1500,0.05,0.000183
55,-2.841692,1500,0.05,0.000184
56,-2.382294,1500,0.05,0.00085
