episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
4,1,2,DT,-41.952287,2268,0.290004,0.001647,0.000859,1505,1,3000
4,1,2,TY,-42.975844,2240,0.290004,0.001647,0.000859,1505,1,3000
4,1,2,UB,-73.940751,2268,0.290004,0.001647,0.000859,1505,1,3000
4,1,2,US,-25.312881,2240,0.290004,0.001647,0.000859,1505,1,3000
8,2,2,DT,-28.97291,2268,0.280009,0.001003,0.000618,3759,3,3000
8,2,2,TY,-27.144488,2240,0.280009,0.001003,0.000618,3759,3,3000
8,2,2,UB,-43.853248,2268,0.280009,0.001003,0.000618,3759,3,3000
8,2,2,US,-19.254028,2240,0.280009,0.001003,0.000618,3759,3,3000
12,3,2,DT,-27.103217,2268,0.270013,0.000983,0.000578,6013,6,3000
12,3,2,TY,-26.265517,2240,0.270013,0.000983,0.000578,6013,6,3000
12,3,2,UB,-41.995596,2268,0.270013,0.000983,0.000578,6013,6,3000
12,3,2,US,-15.035862,2240,0.270013,0.000983,0.000578,6013,6,3000
16,4,2,DT,-26.337781,2268,0.260018,0.000911,0.001088,8267,8,3000
16,4,2,TY,-22.902256,2240,0.260018,0.000911,0.001088,8267,8,3000
16,4,2,UB,-43.729882,2268,0.260018,0.000911,0.001088,8267,8,3000
16,4,2,US,-16.020947,2240,0.260018,0.000911,0.001088,8267,8,3000
20,5,2,DT,-24.797421,2268,0.250022,0.000893,0.000304,10521,10,3000
20,5,2,TY,-22.509798,2240,0.250022,0.000893,0.000304,10521,10,3000
20,5,2,UB,-43.949556,2268,0.250022,0.000893,0.000304,10521,10,3000
20,5,2,US,-15.208926,2240,0.250022,0.000893,0.000304,10521,10,3000
24,6,2,DT,-25.04347,2268,0.240027,0.000928,0.000955,12775,12,3000
24,6,2,TY,-25.395359,2240,0.240027,0.000928,0.000955,12775,12,3000
24,6,2,UB,-43.995962,2268,0.240027,0.000928,0.000955,12775,12,3000
24,6,2,US,-14.729932,2240,0.240027,0.000928,0.000955,12775,12,3000
28,7,2,DT,-22.918446,2268,0.230031,0.000838,0.000995,15029,15,3000
28,7,2,TY,-23.996462,2240,0.230031,0.000838,0.000995,15029,15,3000
28,7,2,UB,-40.387044,2268,0.230031,0.000838,0.000995,15029,15,3000
28,7,2,US,-13.943697,2240,0.230031,0.000838,0.000995,15029,15,3000
32,8,2,DT,-21.400302,2268,0.220035,0.000775,0.000764,17283,17,3000
32,8,2,TY,-22.75496,2240,0.220035,0.000775,0.000764,17283,17,3000
32,8,2,UB,-35.694895,2268,0.220035,0.000775,0.000764,17283,17,3000
32,8,2,US,-12.807656,2240,0.220035,0.000775,0.000764,17283,17,3000
36,9,2,DT,-21.854948,2268,0.21004,0.000767,0.000554,19537,19,3000
36,9,2,TY,-21.285987,2240,0.21004,0.000767,0.000554,19537,19,3000
36,9,2,UB,-34.296906,2268,0.21004,0.000767,0.000554,19537,19,3000
36,9,2,US,-14.203503,2240,0.21004,0.000767,0.000554,19537,19,3000
40,10,2,DT,-19.185344,2268,0.200044,0.000728,0.000725,21791,21,3000
40,10,2,TY,-20.537159,2240,0.200044,0.000728,0.000725,21791,21,3000
40,10,2,UB,-36.202931,2268,0.200044,0.000728,0.000725,21791,21,3000
40,10,2,US,-11.382176,2240,0.200044,0.000728,0.000725,21791,21,3000
44,11,2,DT,-20.389603,2268,0.190049,0.000719,0.000335,24045,24,3000
44,11,2,TY,-22.197842,2240,0.190049,0.000719,0.000335,24045,24,3000
44,11,2,UB,-30.902786,2268,0.190049,0.000719,0.000335,24045,24,3000
44,11,2,US,-11.117257,2240,0.190049,0.000719,0.000335,24045,24,3000
48,12,2,DT,-18.398868,2268,0.180053,0.000796,0.000859,26299,26,3000
48,12,2,TY,-18.033349,2240,0.180053,0.000796,0.000859,26299,26,3000
48,12,2,UB,-32.453909,2268,0.180053,0.000796,0.000859,26299,26,3000
48,12,2,US,-9.818513,2240,0.180053,0.000796,0.000859,26299,26,3000
52,13,2,DT,-17.001707,2268,0.170058,0.00067,0.000793,28553,28,3000
52,13,2,TY,-18.554497,2240,0.170058,0.00067,0.000793,28553,28,3000
52,13,2,UB,-30.65832,2268,0.170058,0.00067,0.000793,28553,28,3000
52,13,2,US,-8.96782,2240,0.170058,0.00067,0.000793,28553,28,3000
56,14,2,DT,-17.830399,2268,0.160062,0.000658,0.000626,30807,30,3000
56,14,2,TY,-18.221499,2240,0.160062,0.000658,0.000626,30807,30,3000
