episode,reward,steps,epsilon_end,last_loss
1,-4.555086,1253,0.293735,0.00261
2,-3.155848,1253,0.28747,0.001414
3,-2.501797,1253,0.281205,0.001591
4,-0.995694,1253,0.27494,0.004594
5,0.022058,1253,0.268675,0.000945
6,-1.372896,1253,0.26241,0.001949
7,-2.325926,1253,0.256145,0.000714
8,0.61744,1253,0.24988,0.000358
9,-2.81305,1253,0.243615,0.000676
10,-0.167637,1253,0.23735,0.002625
11,-0.045032,1253,0.231085,0.000546
12,0.258979,1253,0.22482,0.005529
13,0.115209,1253,0.218555,0.000882
14,-1.071666,1253,0.21229,0.003983
15,-1.567171,1253,0.206025,0.000348
16,-1.109378,1253,0.19976,0.00116
17,-1.731085,1253,0.193495,0.00065
18,-0.525139,1253,0.18723,0.002104
19,-0.584586,1253,0.180965,0.000413
20,0.00072,1253,0.1747,0.001996
21,-0.140023,1253,0.168435,0.000695
22,1.376272,1253,0.16217,0.000382
23,-0.945318,1253,0.155905,0.001753
24,1.575627,1253,0.14964,0.001471
25,-0.142518,1253,0.143375,0.00048
26,-0.067335,1253,0.13711,0.001334
27,1.20879,1253,0.130845,0.001113
28,0.058227,1253,0.12458,0.005206
29,-0.317439,1253,0.118315,0.000389
30,-0.754432,1253,0.11205,0.001124
31,0.412368,1253,0.105785,0.000843
32,0.576039,1253,0.09952,0.001617
33,0.224457,1253,0.093255,0.00143
34,0.795023,1253,0.08699,0.001635
35,1.026414,1253,0.080725,0.001368
36,1.804466,1253,0.07446,0.000218
37,0.552418,1253,0.068195,0.001929
38,1.216515,1253,0.06193,0.004134
39,1.420065,1253,0.055665,0.000289
40,1.562001,1253,0.05,0.00119
41,1.029209,1253,0.05,0.000782
42,1.320576,1253,0.05,0.001233
43,0.814881,1253,0.05,0.000353
44,1.934694,1253,0.05,0.000493
45,1.246529,1253,0.05,0.000235
46,1.687364,1253,0.05,0.002051
47,1.655349,1253,0.05,0.000515
48,1.551517,1253,0.05,0.000443
49,1.734216,1253,0.05,0.001288
50,0.720599,1253,0.05,0.000656
51,1.547366,1253,0.05,0.000159
52,1.445587,1253,0.05,0.002468
53,1.568483,1253,0.05,0.000578
54,1.278542,1253,0.05,0.000562
55,1.23956,1253,0.05,0.000206
56,1.700898,1253,0.05,0.000556
57,1.470903,1253,0.05,0.002115
58,0.68375,1253,0.05,0.001217
59,1.697157,1253,0.05,1.7e-05
60,1.81219,1253,0.05,0.000741
61,1.068628,1253,0.05,0.001144
62,1.353175,1253,0.05,0.000344
63,1.302961,1253,0.05,0.000344
64,1.002047,1253,0.05,0.000376
