episode,reward,steps,epsilon_end,last_loss
1,-6.760658,1500,0.2925,0.0029
2,-5.743908,1500,0.285,0.00174
3,-6.399109,1500,0.2775,0.001714
4,-4.584477,1500,0.27,0.001247
5,-4.638647,1500,0.2625,0.001977
6,-3.394218,1500,0.255,0.002589
7,-5.818891,1500,0.2475,0.001351
8,-5.243666,1500,0.24,0.001708
9,-4.031376,1500,0.2325,0.001681
10,-3.711199,1500,0.225,0.002921
11,-3.071398,1500,0.2175,0.001579
12,-1.920508,1500,0.21,0.003129
13,-4.526868,1500,0.2025,0.002452
14,-3.149811,1500,0.195,0.002041
15,-2.457271,1500,0.1875,0.002595
16,-3.537847,1500,0.18,0.002361
17,-2.899577,1500,0.1725,0.002312
18,-0.364384,1500,0.165,0.003147
19,-1.366482,1500,0.1575,0.001949
20,1.114844,1500,0.15,0.002059
21,-0.467801,1500,0.1425,0.002357
22,0.163158,1500,0.135,0.002431
23,-1.463224,1500,0.1275,0.001919
24,-0.466838,1500,0.12,0.002219
25,0.367454,1500,0.1125,0.001462
26,0.460074,1500,0.105,0.002646
27,0.376088,1500,0.0975,0.001513
28,2.664285,1500,0.09,0.002001
29,0.082942,1500,0.0825,0.001767
30,1.628756,1500,0.075,0.00201
31,3.270348,1500,0.0675,0.00308
32,1.712735,1500,0.06,0.002157
33,2.540177,1500,0.0525,0.002289
34,2.585613,1500,0.05,0.002255
35,3.758029,1500,0.05,0.002211
36,3.660312,1500,0.05,0.002537
37,3.457644,1500,0.05,0.001927
38,2.309233,1500,0.05,0.002437
39,2.544037,1500,0.05,0.001427
40,2.102207,1500,0.05,0.002733
41,2.813006,1500,0.05,0.001885
42,2.416275,1500,0.05,0.002776
43,2.279791,1500,0.05,0.003789
44,2.649658,1500,0.05,0.001834
45,2.720141,1500,0.05,0.003159
46,1.462529,1500,0.05,0.003217
47,3.206376,1500,0.05,0.002618
48,2.831941,1500,0.05,0.001765
49,3.137605,1500,0.05,0.002816
50,3.204779,1500,0.05,0.001992
51,2.813508,1500,0.05,0.001908
52,2.951393,1500,0.05,0.002731
53,2.375911,1500,0.05,0.00173
54,2.283027,1500,0.05,0.002127
55,1.259025,1500,0.05,0.002098
