episode,reward,steps,epsilon_end,last_loss
1,-6.834214,1500,0.2925,0.003699
2,-1.776498,1500,0.285,0.001201
3,-3.20921,1500,0.2775,0.002879
4,-2.985848,1500,0.27,0.002227
5,-3.312403,1500,0.2625,0.001984
6,-0.829376,1500,0.255,0.001787
7,-3.176444,1500,0.2475,0.003431
8,-1.289167,1500,0.24,0.002519
9,-3.569068,1500,0.2325,0.002462
10,-1.980458,1500,0.225,0.002737
11,-1.342713,1500,0.2175,0.002056
12,-3.694648,1500,0.21,0.002912
13,-1.164652,1500,0.2025,0.00262
14,0.585572,1500,0.195,0.001579
15,-3.483339,1500,0.1875,0.001802
16,1.114803,1500,0.18,0.001508
17,-1.689339,1500,0.1725,0.001787
18,-2.293215,1500,0.165,0.00235
19,-1.414529,1500,0.1575,0.002477
20,-1.976847,1500,0.15,0.002203
21,-0.343738,1500,0.1425,0.002835
22,0.932482,1500,0.135,0.00215
23,-0.260163,1500,0.1275,0.001853
24,-1.387978,1500,0.12,0.002587
25,-0.512369,1500,0.1125,0.00217
26,-0.395654,1500,0.105,0.002284
27,-0.920854,1500,0.0975,0.002079
28,-0.11672,1500,0.09,0.001684
29,1.80507,1500,0.0825,0.001895
30,1.21649,1500,0.075,0.002331
31,1.195464,1500,0.0675,0.002384
32,2.028167,1500,0.06,0.001153
33,0.251439,1500,0.0525,0.002361
34,1.385267,1500,0.05,0.00173
35,1.188694,1500,0.05,0.001756
36,1.366879,1500,0.05,0.001513
37,0.94044,1500,0.05,0.002947
38,1.17443,1500,0.05,0.002274
39,0.895989,1500,0.05,0.002919
40,1.112886,1500,0.05,0.002135
41,1.198524,1500,0.05,0.002339
42,1.300844,1500,0.05,0.003336
43,2.367403,1500,0.05,0.002829
44,0.789604,1500,0.05,0.002027
45,1.175798,1500,0.05,0.001343
46,2.26654,1500,0.05,0.003045
47,1.578097,1500,0.05,0.001419
48,2.103431,1500,0.05,0.001379
49,0.884248,1500,0.05,0.00189
50,1.678321,1500,0.05,0.003183
51,2.149419,1500,0.05,0.002438
52,2.063963,1500,0.05,0.002195
53,-0.107623,1500,0.05,0.001777
54,1.146338,1500,0.05,0.001599
55,1.426851,1500,0.05,0.002368
56,1.960256,1500,0.05,0.001535
57,1.196639,1500,0.05,0.001455
58,1.285524,1500,0.05,0.002298
59,2.249739,1500,0.05,0.001497
60,0.595304,1500,0.05,0.002595
61,1.217644,1500,0.05,0.002193
62,1.579484,1500,0.05,0.002308
63,0.040474,1500,0.05,0.002223
