episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
1,1,2,ZK,-2.62089,1500,0.2925,0.003674,0.003731,1437,1,1500
2,1,2,CC,-4.479246,1500,0.285,0.003406,0.003117,2937,2,3000
3,1,2,ZP,-3.234268,1500,0.2775,0.003034,0.002917,4437,4,4500
4,1,2,NR,-5.281447,1500,0.27,0.002646,0.002572,5937,5,5000
5,1,2,LB,-4.316702,1500,0.2625,0.002252,0.003368,7437,7,5000
6,1,2,ZG,-1.046131,1500,0.255,0.00213,0.003173,8937,8,5000
7,1,2,ZZ,-4.649376,1500,0.2475,0.002401,0.003427,10437,10,5000
8,1,2,ZW,-9.787281,1500,0.24,0.002527,0.003132,11937,11,5000
9,1,2,ZF,-16.347495,1500,0.2325,0.002359,0.00202,13437,13,5000
10,1,2,KC,-2.293202,1500,0.225,0.002094,0.00218,14937,14,5000
11,1,2,GI,-4.924165,1500,0.2175,0.001848,0.00094,16437,16,5000
12,1,2,ZU,-2.675855,1500,0.21,0.00165,0.002154,17937,17,5000
13,1,2,JO,0.212684,1500,0.2025,0.00178,0.001958,19437,19,5000
14,1,2,ZT,-6.938149,1500,0.195,0.001622,0.001041,20937,20,5000
15,1,2,KW,-2.482006,1500,0.1875,0.001549,0.002114,22437,22,5000
16,1,2,ZR,-7.21912,1500,0.18,0.001394,0.000876,23937,23,5000
17,1,2,ZC,-4.076729,1500,0.1725,0.001375,0.00193,25437,25,5000
18,1,2,ZN,-5.968094,1500,0.165,0.001468,0.002226,26937,26,5000
19,1,2,ZL,-4.146364,1500,0.1575,0.001484,0.000789,28437,28,5000
20,1,2,ZO,-0.211916,1500,0.15,0.00151,0.001442,29937,29,5000
21,1,2,SB,-0.927233,1500,0.1425,0.001593,0.000971,31437,31,5000
22,1,2,DA,-5.225459,1500,0.135,0.001766,0.003574,32937,32,5000
23,1,2,ZI,-2.212371,1500,0.1275,0.002075,0.001717,34437,34,5000
24,1,2,ZH,-3.160931,1500,0.12,0.00216,0.003114,35937,35,5000
25,2,2,ZC,-0.124927,1500,0.1125,0.002081,0.002731,37437,37,5000
26,2,2,CC,-4.053683,1500,0.105,0.001877,0.001289,38937,38,5000
27,2,2,ZI,0.286142,1500,0.0975,0.001726,0.002474,40437,40,5000
28,2,2,KW,0.0445,1500,0.09,0.001664,0.001562,41937,41,5000
29,2,2,ZZ,-5.618939,1500,0.0825,0.001623,0.001319,43437,43,5000
