episode,reward,steps,epsilon_end,last_loss
1,-10.780204,1500,0.2925,0.002237
2,-6.620428,1500,0.285,0.001316
3,-4.446573,1500,0.2775,0.00098
4,-5.699739,1500,0.27,0.002134
5,-3.556388,1500,0.2625,0.001532
6,-4.996062,1500,0.255,0.001379
7,-5.10247,1500,0.2475,0.002054
8,-5.586128,1500,0.24,0.002858
9,-3.891142,1500,0.2325,0.000506
10,-3.405631,1500,0.225,0.001176
11,-4.428488,1500,0.2175,0.000912
12,-5.70981,1500,0.21,0.001979
13,-5.26269,1500,0.2025,0.001544
14,-4.680009,1500,0.195,0.001178
15,-3.858387,1500,0.1875,0.001067
16,-3.347523,1500,0.18,0.001702
17,-2.449546,1500,0.1725,0.00137
18,-3.771243,1500,0.165,0.00147
19,-3.950156,1500,0.1575,0.001299
20,-3.193363,1500,0.15,0.001088
21,-3.603704,1500,0.1425,0.000819
22,-3.980122,1500,0.135,0.000771
23,-2.996338,1500,0.1275,0.001065
24,-2.444927,1500,0.12,0.001214
25,-3.068399,1500,0.1125,0.001221
26,-3.302129,1500,0.105,0.001193
27,-1.948941,1500,0.0975,0.000978
28,-2.570826,1500,0.09,0.001309
29,-2.016908,1500,0.0825,0.001195
30,-2.519938,1500,0.075,0.000824
31,-2.425547,1500,0.0675,0.001169
32,-1.637032,1500,0.06,0.001347
33,-2.045884,1500,0.0525,0.001704
34,-1.998751,1500,0.05,0.001352
35,-1.331102,1500,0.05,0.001547
36,-2.443341,1500,0.05,0.000739
37,-2.216008,1500,0.05,0.001489
38,-0.53381,1500,0.05,0.00069
39,-1.277519,1500,0.05,0.001223
40,-1.97852,1500,0.05,0.000884
41,-1.116624,1500,0.05,0.000386
42,-2.492367,1500,0.05,0.001194
43,-1.696798,1500,0.05,0.001452
44,-1.879763,1500,0.05,0.000797
45,-1.48233,1500,0.05,0.000573
46,-1.88475,1500,0.05,0.000498
47,-1.943892,1500,0.05,0.000758
48,-1.42666,1500,0.05,0.000908
49,-1.709498,1500,0.05,0.000679
50,-2.034328,1500,0.05,0.00096
51,-1.334995,1500,0.05,0.000585
52,-1.31747,1500,0.05,0.000868
53,-0.81308,1500,0.05,0.000816
54,-1.665424,1500,0.05,0.00097
55,-1.586873,1500,0.05,0.001256
56,-0.83612,1500,0.05,0.000818
57,-1.831579,1500,0.05,0.000589
58,-1.200848,1500,0.05,0.001142
