episode,reward,steps,epsilon_end,last_loss
1,-4.578882,1281,0.293595,0.000489
2,-5.771639,1281,0.28719,0.00038
3,-5.490436,1281,0.280785,0.000361
4,-4.767634,1281,0.27438,0.000632
5,-4.449778,1281,0.267975,0.000629
6,-4.577138,1281,0.26157,0.000572
7,-4.241101,1281,0.255165,0.000161
8,-3.679728,1281,0.24876,0.000922
9,-5.252074,1281,0.242355,0.000389
10,-6.118674,1281,0.23595,0.00081
11,-4.199469,1281,0.229545,0.00063
12,-4.600849,1281,0.22314,0.000807
13,-5.401331,1281,0.216735,0.000235
14,-6.686571,1281,0.21033,0.00048
15,-3.106908,1281,0.203925,0.000464
16,-3.400232,1281,0.19752,0.00076
17,-4.974664,1281,0.191115,0.000742
18,-3.175907,1281,0.18471,0.000585
19,-3.272183,1281,0.178305,0.0002
20,-3.428387,1281,0.1719,0.000597
21,-3.251975,1281,0.165495,0.000361
22,-3.959155,1281,0.15909,0.000389
23,-3.107025,1281,0.152685,0.000757
24,-3.225639,1281,0.14628,0.000128
25,-2.670566,1281,0.139875,0.000893
26,-3.32943,1281,0.13347,0.000444
27,-2.937531,1281,0.127065,0.000372
28,-2.048194,1281,0.12066,0.00022
29,-3.791176,1281,0.114255,0.000313
30,-2.174167,1281,0.10785,9.2e-05
31,-2.900609,1281,0.101445,0.000186
32,-1.875462,1281,0.09504,0.000149
33,-2.841738,1281,0.088635,0.000316
34,-2.136815,1281,0.08223,0.000484
35,-1.643018,1281,0.075825,0.000337
36,-1.505277,1281,0.06942,0.000173
37,-1.949135,1281,0.063015,0.000426
38,-2.368225,1281,0.05661,0.00049
39,-0.617997,1281,0.050205,0.000324
40,-2.064271,1281,0.05,9.7e-05
41,-1.604011,1281,0.05,0.000296
42,-1.490523,1281,0.05,0.000463
43,-1.473644,1281,0.05,0.000623
44,-1.570268,1281,0.05,0.000195
45,-1.820906,1281,0.05,0.0002
46,-1.866796,1281,0.05,0.000201
47,-1.338167,1281,0.05,0.000802
48,-2.684237,1281,0.05,0.000141
49,-1.2515,1281,0.05,0.000231
50,-2.006256,1281,0.05,0.000602
51,-1.784216,1281,0.05,0.00015
52,-0.705271,1281,0.05,0.000435
53,-1.942185,1281,0.05,5.5e-05
54,-1.829545,1281,0.05,7.4e-05
55,-1.831977,1281,0.05,0.000347
56,-1.866226,1281,0.05,7.6e-05
57,-1.73973,1281,0.05,0.000177
58,-1.927294,1281,0.05,0.00039
59,-1.428865,1281,0.05,0.00032
