episode,reward,steps,epsilon_end,last_loss
1,-6.340559,1274,0.29363,0.00295
2,-4.657282,1274,0.28726,0.001117
3,-3.091245,1274,0.28089,0.001224
4,-5.096065,1274,0.27452,0.001657
5,-5.042543,1274,0.26815,0.002637
6,-2.052924,1274,0.26178,0.001889
7,-3.3344,1274,0.25541,0.001883
8,-3.951679,1274,0.24904,0.002882
9,-4.50907,1274,0.24267,0.001409
10,-1.915641,1274,0.2363,0.002578
11,-3.309154,1274,0.22993,0.001521
12,-4.5332,1274,0.22356,0.001382
13,-3.45208,1274,0.21719,0.000953
14,-2.676471,1274,0.21082,0.002791
15,-2.161408,1274,0.20445,0.002211
16,-3.449103,1274,0.19808,0.001387
17,-2.153538,1274,0.19171,0.001195
18,-2.646572,1274,0.18534,0.001041
19,-1.948537,1274,0.17897,0.000976
20,-2.953715,1274,0.1726,0.001847
21,-2.030385,1274,0.16623,0.002382
22,-2.273318,1274,0.15986,0.001701
23,-2.342216,1274,0.15349,0.000964
24,-3.762496,1274,0.14712,0.001177
25,-3.290183,1274,0.14075,0.001506
26,-0.880196,1274,0.13438,0.000725
27,0.310581,1274,0.12801,0.000783
28,-1.971029,1274,0.12164,0.001274
29,-0.643602,1274,0.11527,0.001836
30,0.33504,1274,0.1089,0.001668
31,-1.673264,1274,0.10253,0.001693
32,-1.609538,1274,0.09616,0.000322
33,-1.19,1274,0.08979,0.001022
34,-0.648773,1274,0.08342,0.000765
35,-1.093598,1274,0.07705,0.001551
36,-1.040686,1274,0.07068,0.001986
37,-1.294735,1274,0.06431,0.001274
38,-1.467735,1274,0.05794,0.00083
39,-0.256005,1274,0.05157,0.001572
40,0.085014,1274,0.05,0.000851
41,0.788862,1274,0.05,0.000972
42,-0.345896,1274,0.05,0.001512
43,0.066261,1274,0.05,0.001008
44,0.606072,1274,0.05,0.001182
45,0.686088,1274,0.05,0.001039
46,0.463451,1274,0.05,0.000714
47,-0.75979,1274,0.05,0.000425
48,-0.03663,1274,0.05,0.001512
49,-0.644071,1274,0.05,0.000812
50,-1.046694,1274,0.05,0.001289
51,-0.076282,1274,0.05,0.001884
52,-0.496088,1274,0.05,0.000883
53,0.326198,1274,0.05,0.001294
54,-0.681748,1274,0.05,0.00065
55,-0.644225,1274,0.05,0.000541
56,-0.411723,1274,0.05,0.001049
57,-1.33271,1274,0.05,0.000596
58,0.366879,1274,0.05,0.00191
59,0.160554,1274,0.05,0.001401
60,-0.211971,1274,0.05,0.002568
61,-0.676416,1274,0.05,0.001035
