episode,cycle,round,ticker,reward,steps,epsilon_end,mean_loss,last_loss,learn_steps,target_updates,replay_size
4,1,2,DT,-47.029591,2268,0.290004,0.001696,0.000839,1505,1,3000
4,1,2,TY,-44.716068,2240,0.290004,0.001696,0.000839,1505,1,3000
4,1,2,UB,-74.970316,2268,0.290004,0.001696,0.000839,1505,1,3000
4,1,2,US,-27.595586,2240,0.290004,0.001696,0.000839,1505,1,3000
8,2,2,DT,-25.866286,2268,0.280009,0.000995,0.000978,3759,3,3000
8,2,2,TY,-25.900084,2240,0.280009,0.000995,0.000978,3759,3,3000
8,2,2,UB,-46.044845,2268,0.280009,0.000995,0.000978,3759,3,3000
8,2,2,US,-17.972686,2240,0.280009,0.000995,0.000978,3759,3,3000
12,3,2,DT,-28.003019,2268,0.270013,0.000974,0.000812,6013,6,3000
12,3,2,TY,-26.940519,2240,0.270013,0.000974,0.000812,6013,6,3000
12,3,2,UB,-39.525734,2268,0.270013,0.000974,0.000812,6013,6,3000
12,3,2,US,-16.0678,2240,0.270013,0.000974,0.000812,6013,6,3000
16,4,2,DT,-24.846043,2268,0.260018,0.000915,0.000373,8267,8,3000
16,4,2,TY,-24.477854,2240,0.260018,0.000915,0.000373,8267,8,3000
16,4,2,UB,-45.010406,2268,0.260018,0.000915,0.000373,8267,8,3000
16,4,2,US,-14.787322,2240,0.260018,0.000915,0.000373,8267,8,3000
20,5,2,DT,-28.013123,2268,0.250022,0.000868,0.000913,10521,10,3000
20,5,2,TY,-23.791863,2240,0.250022,0.000868,0.000913,10521,10,3000
20,5,2,UB,-45.527774,2268,0.250022,0.000868,0.000913,10521,10,3000
20,5,2,US,-14.026753,2240,0.250022,0.000868,0.000913,10521,10,3000
24,6,2,DT,-25.966568,2268,0.240027,0.000878,0.00084,12775,12,3000
24,6,2,TY,-23.393176,2240,0.240027,0.000878,0.00084,12775,12,3000
24,6,2,UB,-39.13349,2268,0.240027,0.000878,0.00084,12775,12,3000
24,6,2,US,-11.30041,2240,0.240027,0.000878,0.00084,12775,12,3000
28,7,2,DT,-23.446921,2268,0.230031,0.000863,0.000379,15029,15,3000
28,7,2,TY,-21.967506,2240,0.230031,0.000863,0.000379,15029,15,3000
28,7,2,UB,-43.300215,2268,0.230031,0.000863,0.000379,15029,15,3000
28,7,2,US,-14.788736,2240,0.230031,0.000863,0.000379,15029,15,3000
32,8,2,DT,-24.56344,2268,0.220035,0.000822,0.001191,17283,17,3000
32,8,2,TY,-24.613696,2240,0.220035,0.000822,0.001191,17283,17,3000
32,8,2,UB,-36.598371,2268,0.220035,0.000822,0.001191,17283,17,3000
32,8,2,US,-12.419912,2240,0.220035,0.000822,0.001191,17283,17,3000
36,9,2,DT,-22.655707,2268,0.21004,0.000872,0.002198,19537,19,3000
36,9,2,TY,-23.95856,2240,0.21004,0.000872,0.002198,19537,19,3000
36,9,2,UB,-36.410574,2268,0.21004,0.000872,0.002198,19537,19,3000
36,9,2,US,-11.390739,2240,0.21004,0.000872,0.002198,19537,19,3000
40,10,2,DT,-19.183446,2268,0.200044,0.000726,0.00132,21791,21,3000
40,10,2,TY,-20.737408,2240,0.200044,0.000726,0.00132,21791,21,3000
40,10,2,UB,-32.401431,2268,0.200044,0.000726,0.00132,21791,21,3000
40,10,2,US,-11.693044,2240,0.200044,0.000726,0.00132,21791,21,3000
44,11,2,DT,-23.417219,2268,0.190049,0.000703,0.000621,24045,24,3000
44,11,2,TY,-18.856981,2240,0.190049,0.000703,0.000621,24045,24,3000
44,11,2,UB,-30.094272,2268,0.190049,0.000703,0.000621,24045,24,3000
44,11,2,US,-12.067873,2240,0.190049,0.000703,0.000621,24045,24,3000
48,12,2,DT,-20.894612,2268,0.180053,0.000717,0.000325,26299,26,3000
48,12,2,TY,-18.198789,2240,0.180053,0.000717,0.000325,26299,26,3000
48,12,2,UB,-32.946368,2268,0.180053,0.000717,0.000325,26299,26,3000
48,12,2,US,-11.008904,2240,0.180053,0.000717,0.000325,26299,26,3000
52,13,2,DT,-17.338237,2268,0.170058,0.000688,0.000421,28553,28,3000
52,13,2,TY,-19.318917,2240,0.170058,0.000688,0.000421,28553,28,3000
52,13,2,UB,-30.820438,2268,0.170058,0.000688,0.000421,28553,28,3000
52,13,2,US,-9.044648,2240,0.170058,0.000688,0.000421,28553,28,3000
56,14,2,DT,-17.565781,2268,0.160062,0.0006,0.000456,30807,30,3000
56,14,2,TY,-16.868762,2240,0.160062,0.0006,0.000456,30807,30,3000
56,14,2,UB,-29.575772,2268,0.160062,0.0006,0.000456,30807,30,3000
56,14,2,US,-9.970312,2240,0.160062,0.0006,0.000456,30807,30,3000
60,15,2,DT,-14.816187,2268,0.150067,0.000675,0.000863,33061,33,3000
60,15,2,TY,-17.163318,2240,0.150067,0.000675,0.000863,33061,33,3000
60,15,2,UB,-25.560201,2268,0.150067,0.000675,0.000863,33061,33,3000
60,15,2,US,-8.377351,2240,0.150067,0.000675,0.000863,33061,33,3000
64,16,2,DT,-14.878042,2268,0.140071,0.000572,0.000287,35315,35,3000
64,16,2,TY,-12.613676,2240,0.140071,0.000572,0.000287,35315,35,3000
64,16,2,UB,-26.115167,2268,0.140071,0.000572,0.000287,35315,35,3000
64,16,2,US,-9.795792,2240,0.140071,0.000572,0.000287,35315,35,3000
68,17,2,DT,-13.76261,2268,0.130075,0.000571,0.000125,37569,37,3000
68,17,2,TY,-13.969691,2240,0.130075,0.000571,0.000125,37569,37,3000
68,17,2,UB,-22.544592,2268,0.130075,0.000571,0.000125,37569,37,3000
68,17,2,US,-7.945414,2240,0.130075,0.000571,0.000125,37569,37,3000
72,18,2,DT,-11.777141,2268,0.12008,0.000514,0.00032,39823,39,3000
72,18,2,TY,-11.520148,2240,0.12008,0.000514,0.00032,39823,39,3000
72,18,2,UB,-25.093986,2268,0.12008,0.000514,0.00032,39823,39,3000
72,18,2,US,-7.350017,2240,0.12008,0.000514,0.00032,39823,39,3000
76,19,2,DT,-14.407767,2268,0.110084,0.000466,0.000389,42077,42,3000
76,19,2,TY,-10.940399,2240,0.110084,0.000466,0.000389,42077,42,3000
76,19,2,UB,-20.234236,2268,0.110084,0.000466,0.000389,42077,42,3000
76,19,2,US,-7.667072,2240,0.110084,0.000466,0.000389,42077,42,3000
80,20,2,DT,-10.035377,2268,0.100089,0.000445,0.000516,44331,44,3000
80,20,2,TY,-10.645071,2240,0.100089,0.000445,0.000516,44331,44,3000
80,20,2,UB,-16.767378,2268,0.100089,0.000445,0.000516,44331,44,3000
80,20,2,US,-6.642875,2240,0.100089,0.000445,0.000516,44331,44,3000
84,21,2,DT,-11.503705,2268,0.097688,0.00037,0.00018,46585,46,3000
84,21,2,TY,-10.556406,2240,0.097688,0.00037,0.00018,46585,46,3000
84,21,2,UB,-18.009524,2268,0.097688,0.00037,0.00018,46585,46,3000
84,21,2,US,-6.883022,2240,0.097688,0.00037,0.00018,46585,46,3000
88,22,2,DT,-10.292526,2268,0.095356,0.000354,0.000121,48839,48,3000
88,22,2,TY,-9.981474,2240,0.095356,0.000354,0.000121,48839,48,3000
88,22,2,UB,-15.718863,2268,0.095356,0.000354,0.000121,48839,48,3000
88,22,2,US,-6.229201,2240,0.095356,0.000354,0.000121,48839,48,3000
92,23,2,DT,-9.492427,2268,0.093024,0.000438,0.000441,51093,51,3000
92,23,2,TY,-10.10604,2240,0.093024,0.000438,0.000441,51093,51,3000
92,23,2,UB,-18.33391,2268,0.093024,0.000438,0.000441,51093,51,3000
92,23,2,US,-4.620978,2240,0.093024,0.000438,0.000441,51093,51,3000
96,24,2,DT,-11.648356,2268,0.090692,0.000675,0.000536,53347,53,3000
96,24,2,TY,-9.325296,2240,0.090692,0.000675,0.000536,53347,53,3000
96,24,2,UB,-19.487151,2268,0.090692,0.000675,0.000536,53347,53,3000
96,24,2,US,-3.476659,2240,0.090692,0.000675,0.000536,53347,53,3000
100,25,2,DT,-10.326373,2268,0.088359,0.00046,0.000505,55601,55,3000
100,25,2,TY,-10.031236,2240,0.088359,0.00046,0.000505,55601,55,3000
100,25,2,UB,-17.526417,2268,0.088359,0.00046,0.000505,55601,55,3000
100,25,2,US,-4.975923,2240,0.088359,0.00046,0.000505,55601,55,3000
104,26,2,DT,-6.837912,2268,0.086027,0.00041,0.00035,57855,57,3000
104,26,2,TY,-9.195905,2240,0.086027,0.00041,0.00035,57855,57,3000
104,26,2,UB,-15.245239,2268,0.086027,0.00041,0.00035,57855,57,3000
104,26,2,US,-4.739848,2240,0.086027,0.00041,0.00035,57855,57,3000
108,27,2,DT,-7.882359,2268,0.083695,0.000401,0.000114,60109,60,3000
108,27,2,TY,-8.387313,2240,0.083695,0.000401,0.000114,60109,60,3000
108,27,2,UB,-11.931634,2268,0.083695,0.000401,0.000114,60109,60,3000
108,27,2,US,-3.946177,2240,0.083695,0.000401,0.000114,60109,60,3000
112,28,2,DT,-9.850419,2268,0.081362,0.000436,0.000928,62363,62,3000
112,28,2,TY,-7.054042,2240,0.081362,0.000436,0.000928,62363,62,3000
112,28,2,UB,-15.251793,2268,0.081362,0.000436,0.000928,62363,62,3000
112,28,2,US,-3.227336,2240,0.081362,0.000436,0.000928,62363,62,3000
116,29,2,DT,-7.451319,2268,0.07903,0.000425,0.000385,64617,64,3000
116,29,2,TY,-7.712585,2240,0.07903,0.000425,0.000385,64617,64,3000
116,29,2,UB,-13.199724,2268,0.07903,0.000425,0.000385,64617,64,3000
116,29,2,US,-3.646184,2240,0.07903,0.000425,0.000385,64617,64,3000
120,30,2,DT,-7.77738,2268,0.076698,0.000387,0.00025,66871,66,3000
120,30,2,TY,-7.015386,2240,0.076698,0.000387,0.00025,66871,66,3000
120,30,2,UB,-12.956974,2268,0.076698,0.000387,0.00025,66871,66,3000
120,30,2,US,-2.745587,2240,0.076698,0.000387,0.00025,66871,66,3000
