ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
DT,2,21,31500,-2.148057,0.00178,6.738405,0.002236
TY,2,21,31500,-1.063023,0.001733,5.940339,0.00175
UB,2,21,31500,-10.323209,0.001739,-3.925178,0.001435
US,2,21,31500,4.873969,0.001772,14.872197,0.001928
