episode,reward,steps,epsilon_end,last_loss
1,-5.618254,1257,0.293715,0.000751
2,-3.730409,1257,0.28743,0.001655
3,-5.624117,1257,0.281145,0.001488
4,-4.507525,1257,0.27486,0.003247
5,-5.458431,1257,0.268575,0.000708
6,-5.105327,1257,0.26229,0.001267
7,-7.144069,1257,0.256005,0.001183
8,-4.561136,1257,0.24972,0.002083
9,-3.619018,1257,0.243435,0.001236
10,-5.948233,1257,0.23715,0.001684
11,-5.107863,1257,0.230865,0.002139
12,-3.612915,1257,0.22458,0.000831
13,-4.342687,1257,0.218295,0.001544
14,-4.866823,1257,0.21201,0.000705
15,-4.348391,1257,0.205725,0.002232
16,-4.530011,1257,0.19944,0.001643
17,-4.519432,1257,0.193155,0.000951
18,-4.564286,1257,0.18687,0.000382
19,-2.849678,1257,0.180585,0.000308
20,-2.96096,1257,0.1743,0.006885
21,-2.423211,1257,0.168015,0.000627
22,-5.036073,1257,0.16173,0.001789
23,-2.962607,1257,0.155445,0.000515
24,-2.957301,1257,0.14916,0.001348
25,-1.25695,1257,0.142875,0.000949
26,-2.508722,1257,0.13659,0.000819
27,-3.457814,1257,0.130305,0.000527
28,-4.222725,1257,0.12402,0.00085
29,-2.197227,1257,0.117735,0.000894
30,-2.07036,1257,0.11145,0.001706
31,-3.185021,1257,0.105165,0.000343
32,-1.361368,1257,0.09888,0.000828
33,-1.104139,1257,0.092595,0.000736
34,-2.120895,1257,0.08631,0.000494
35,-3.522853,1257,0.080025,0.000417
36,-1.752546,1257,0.07374,0.000158
37,-1.005501,1257,0.067455,0.001043
38,-1.002689,1257,0.06117,0.000568
39,-1.656804,1257,0.054885,0.000867
40,-0.380217,1257,0.05,0.001244
41,-0.336716,1257,0.05,0.000873
42,-1.719301,1257,0.05,0.000525
43,-1.520337,1257,0.05,0.001416
44,-1.689058,1257,0.05,0.000694
45,-1.522325,1257,0.05,0.001139
46,-1.250414,1257,0.05,0.001739
47,-1.970032,1257,0.05,0.00095
48,-1.822113,1257,0.05,0.000985
49,-1.224608,1257,0.05,0.001044
50,-1.979951,1257,0.05,0.000828
51,-1.022849,1257,0.05,0.000863
52,-0.732834,1257,0.05,0.001068
53,-0.050666,1257,0.05,0.001197
54,-0.245005,1257,0.05,0.001199
55,-1.223765,1257,0.05,0.001805
56,-1.241997,1257,0.05,0.004983
57,-2.17377,1257,0.05,0.001267
58,-1.207512,1257,0.05,0.00127
59,-1.141605,1257,0.05,0.000647
60,-0.832328,1257,0.05,0.000967
61,-1.125362,1257,0.05,0.001228
62,-0.945003,1257,0.05,0.000461
63,-0.885187,1257,0.05,0.000775
64,-0.702108,1257,0.05,0.000545
65,-0.645674,1257,0.05,0.000734
66,-1.094413,1257,0.05,0.0004
67,-1.488628,1257,0.05,0.001008
68,-1.691771,1257,0.05,0.001382
69,-1.924132,1257,0.05,0.000655
70,-1.544061,1257,0.05,0.001867
71,-1.783972,1257,0.05,0.000739
72,-0.881572,1257,0.05,0.000881
73,-1.816183,1257,0.05,0.000981
