episode,reward,steps,epsilon_end,last_loss
1,-6.204968,1253,0.293735,0.000827
2,1.273038,1253,0.28747,0.001192
3,-1.304247,1253,0.281205,0.001534
4,-0.322213,1253,0.27494,0.002099
5,-0.712039,1253,0.268675,0.002076
6,0.619641,1253,0.26241,0.001835
7,-2.352374,1253,0.256145,0.001771
8,-0.189874,1253,0.24988,0.002489
9,-0.796196,1253,0.243615,0.00127
10,-0.611147,1253,0.23735,0.001491
11,0.937548,1253,0.231085,0.001339
12,1.480275,1253,0.22482,0.002323
13,1.38508,1253,0.218555,0.000816
14,0.930679,1253,0.21229,0.001215
15,0.999566,1253,0.206025,0.003314
16,-0.207551,1253,0.19976,0.003561
17,1.184272,1253,0.193495,0.002682
18,0.421293,1253,0.18723,0.002214
19,-0.009581,1253,0.180965,0.001959
20,-0.780877,1253,0.1747,0.000985
21,1.870165,1253,0.168435,0.0014
22,1.024058,1253,0.16217,0.001582
23,2.071407,1253,0.155905,0.003141
24,1.720089,1253,0.14964,0.001485
25,1.355515,1253,0.143375,0.001228
26,2.915165,1253,0.13711,0.001252
27,1.833438,1253,0.130845,0.000997
28,1.869692,1253,0.12458,0.002122
29,2.587535,1253,0.118315,0.003007
30,2.08741,1253,0.11205,0.001358
31,1.556553,1253,0.105785,0.001942
32,3.394524,1253,0.09952,0.001374
33,2.310182,1253,0.093255,0.000813
34,4.088186,1253,0.08699,0.001039
35,3.128469,1253,0.080725,0.002181
36,3.722816,1253,0.07446,0.001792
37,2.762892,1253,0.068195,0.000933
38,4.837685,1253,0.06193,0.001075
39,4.464753,1253,0.055665,0.002952
40,3.779403,1253,0.05,0.001088
41,4.9407,1253,0.05,0.001936
42,3.706816,1253,0.05,0.00118
43,3.451359,1253,0.05,0.001417
44,3.669043,1253,0.05,0.003506
45,4.805783,1253,0.05,0.001685
46,4.654421,1253,0.05,0.002067
47,4.643924,1253,0.05,0.003426
48,4.379259,1253,0.05,0.001843
49,4.540732,1253,0.05,0.002563
50,4.700453,1253,0.05,0.001782
51,4.443942,1253,0.05,0.001184
52,4.276593,1253,0.05,0.001454
53,3.365774,1253,0.05,0.000891
54,3.887572,1253,0.05,0.002104
55,4.448655,1253,0.05,0.002573
56,5.424218,1253,0.05,0.001724
57,4.613617,1253,0.05,0.000578
58,4.65158,1253,0.05,0.001671
59,3.775828,1253,0.05,0.002898
60,4.706439,1253,0.05,0.002671
61,5.568498,1253,0.05,0.000948
62,4.791358,1253,0.05,0.001971
63,4.176017,1253,0.05,0.001247
64,4.405342,1253,0.05,0.000937
65,4.264388,1253,0.05,0.001902
66,4.863736,1253,0.05,0.001269
67,4.106209,1253,0.05,0.002333
68,3.932571,1253,0.05,0.001908
69,4.706385,1253,0.05,0.001775
70,4.793366,1253,0.05,0.000858
71,4.49319,1253,0.05,0.002603
72,3.827473,1253,0.05,0.001675
73,4.472908,1253,0.05,0.001989
74,4.831035,1253,0.05,0.001302
75,3.724953,1253,0.05,0.001575
76,4.430855,1253,0.05,0.00054
77,4.912382,1253,0.05,0.000942
78,4.40709,1253,0.05,0.002378
79,4.175641,1253,0.05,0.001263
80,4.896477,1253,0.05,0.002029
81,5.25173,1253,0.05,0.001714
