date,regime,regime_prob_0,regime_prob_1,regime_prob_2
1970-01-01 00:00:00.000001256,0,1.0,1.8425821800639832e-61,1.4748853268833756e-16
1970-01-01 00:00:00.000001257,0,1.0,5.0070729297361054e-61,2.486975679350538e-16
1970-01-01 00:00:00.000001258,0,1.0,2.3055626993463637e-62,1.0181254872702122e-15
1970-01-01 00:00:00.000001259,0,1.0,2.281499798527481e-59,2.471637426946484e-14
1970-01-01 00:00:00.000001260,0,1.0,3.791502006876128e-60,2.436904041399611e-14
1970-01-01 00:00:00.000001261,0,0.9999999999928377,2.0977381426514826e-67,7.167618112434526e-12
1970-01-01 00:00:00.000001262,0,0.9999999994428208,6.029239304943876e-71,5.571664389005048e-10
1970-01-01 00:00:00.000001263,0,0.999999962474363,1.6345658335096643e-64,3.752561790410911e-08
1970-01-01 00:00:00.000001264,0,0.9999999981405381,1.3779610059901846e-68,1.8594079007923272e-09
1970-01-01 00:00:00.000001265,0,0.9999999730248422,3.0041591829272987e-57,2.6975102752497636e-08
1970-01-01 00:00:00.000001266,0,0.9999999717161931,1.425024712918852e-47,2.828381156946433e-08
1970-01-01 00:00:00.000001267,0,0.9999943442905624,1.7864574385881787e-43,5.655709386801097e-06
1970-01-01 00:00:00.000001268,0,0.999996010203064,5.034271918085237e-38,3.989796898028868e-06
1970-01-01 00:00:00.000001269,0,0.9980168951055338,1.1797842604368044e-38,0.0019831048944746557
1970-01-01 00:00:00.000001270,2,0.0038693968646597134,1.226670626203593e-38,0.9961306031353225
1970-01-01 00:00:00.000001271,2,3.536234145885191e-06,1.0255901182888097e-40,0.9999964637659101
1970-01-01 00:00:00.000001272,2,7.062948811629608e-08,5.684096725666322e-46,0.9999999293704629
1970-01-01 00:00:00.000001273,2,2.297042279031588e-05,1.1058173412565469e-41,0.9999770295772376
1970-01-01 00:00:00.000001274,2,0.00032490141450395725,3.3844807141534733e-50,0.999675098585551
1970-01-01 00:00:00.000001275,2,2.7281217467311366e-05,2.9488524764629802e-58,0.9999727187825296
1970-01-01 00:00:00.000001276,2,0.00010088561809067464,3.111342996984364e-59,0.9998991143819379
1970-01-01 00:00:00.000001277,2,0.0021600458516336683,1.2609777806023866e-57,0.9978399541483811
1970-01-01 00:00:00.000001278,2,0.001931150043905437,1.469737647101103e-51,0.998068849956077
1970-01-01 00:00:00.000001279,2,0.0001488493236456484,7.187085121726068e-53,0.9998511506764001
1970-01-01 00:00:00.000001280,2,0.013034011892742782,2.4800564249083592e-57,0.9869659881072581
1970-01-01 00:00:00.000001281,2,0.08994180075237089,1.1107080036492805e-74,0.9100581992475862
1970-01-01 00:00:00.000001282,0,0.9999713888760532,1.1873736157625373e-102,2.8611123904561217e-05
1970-01-01 00:00:00.000001283,0,0.999999865196296,7.914367828770428e-119,1.348036770299348e-07
1970-01-01 00:00:00.000001284,0,0.9999999421537512,1.0132272818466758e-112,5.784623783584032e-08
1970-01-01 00:00:00.000001285,0,0.9999998541101256,9.77289763934461e-94,1.4588989929366902e-07
1970-01-01 00:00:00.000001286,0,0.9999999997532996,4.07887923141859e-83,2.4671317647270104e-10
1970-01-01 00:00:00.000001287,0,0.9999999996691713,4.022849300427696e-80,3.308732178538119e-10
1970-01-01 00:00:00.000001288,0,0.9999999935060941,3.926815159809595e-80,6.493875489581847e-09
