date,net_pnl,cum_wealth
2016-04-01,0.0023237642394452326,1.0023237642394451
2016-04-04,0.0031452385128809823,1.0054690027523263
2016-04-05,0.002723111031887977,1.0081921137842142
2016-04-06,8.741879771068204e-05,1.008279532581925
2016-04-07,0.0005000662227304781,1.0087795988046553
2016-04-08,-0.003125618342426479,1.0056539804622289
2016-04-11,0.0018046984020414721,1.0074586788642703
2016-04-12,-0.003244379223003066,1.0042142996412673
2016-04-13,-0.0016896904508251866,1.002524609190442
2016-04-14,-0.00024398327278936572,1.0022806259176527
2016-04-15,-0.0004982882492579807,1.0017823376683948
2016-04-18,-0.0014567111189897602,1.000325626549405
2016-04-19,-0.007877804942336437,0.9924478216070686
2016-04-20,-0.005405502624215376,0.9870423189828532
2016-04-21,0.0030009756367333803,0.9900432946195865
2016-04-22,0.006592559923515608,0.9966358545431022
2016-04-25,-0.0026807558868684293,0.9939550986562338
2016-04-26,-0.002416783795834911,0.9915383148603988
2016-04-27,4.596599496308092e-05,0.9915842808553619
2016-04-28,9.48995300602409e-06,0.991593770808368
2016-04-29,-0.004094759679117972,0.98749901112925
2016-05-02,0.0008584822632004015,0.9883574933924504
2016-05-03,0.004158300687838372,0.9925157940802888
2016-05-04,0.0010739089977520513,0.9935897030780407
2016-05-05,0.0010680525556781093,0.9946577556337189
2016-05-06,-0.002597978930719908,0.9920597767029989
2016-05-09,0.005005806979648297,0.9970655836826473
2016-05-10,-0.004565091347027905,0.9925004923356193
2016-05-11,-0.0030747697671857964,0.9894257225684335
2016-05-12,8.118743149210493e-05,0.9895069099999256
2016-05-13,0.0015660172923302295,0.9910729272922559
2016-05-16,-0.0029943729922476694,0.9880785543000082
2016-05-17,-0.0011186297363447318,0.9869599245636635
2016-05-18,0.001457586725781468,0.988417511289445
2016-05-19,0.00827605489629946,0.9966935661857445
2016-05-20,-0.00048295922351332675,0.9962106069622311
2016-05-23,0.004275466831836783,1.000486073794068
2016-05-24,0.0014636029938707561,1.0019496767879386
2016-05-25,-0.0012445009411025227,1.0007051758468362
2016-05-26,-0.0026854945983011886,0.9980196812485349
2016-05-27,-0.00010909242173426239,0.9979105888268007
2016-05-31,1.7924025282837235e-05,0.9979285128520835
2016-06-01,-0.001775820871419459,0.996152691980664
2016-06-02,-0.0046812316914440376,0.9914714602892201
2016-06-03,-0.006060772649639294,0.9854106876395807
2016-06-06,-0.0069766359366099494,0.9784340517029708
2016-06-07,0.0012246893349432976,0.9796587410379141
2016-06-08,-0.00691725249603154,0.9727414885418826
2016-06-09,-0.00025161775060184184,0.9724898707912807
2016-06-10,0.003757928498466298,0.976247799289747
2016-06-13,7.347178828366512e-05,0.9763212710780307
2016-06-14,0.001413639693643353,0.977734910771674
2016-06-15,-0.00022016913569022028,0.9775147416359838
2016-06-16,0.003374720620479517,0.9808894622564633
2016-06-17,-0.0018589765016921412,0.9790304857547711
2016-06-20,-0.0004076975350554554,0.9786227882197157
2016-06-21,0.003950822837159891,0.9825736110568756
2016-06-22,0.0012839948469252182,0.9838576059038008
2016-06-23,-0.0007407146216416616,0.9831168912821592
2016-06-24,0.004867665960080652,0.9879845572422398
2016-06-27,0.00017349911719324404,0.9881580563594331
2016-06-28,-0.003561130565739139,0.984596925793694
2016-06-29,-0.004416348444334921,0.980180577349359
2016-06-30,0.0005518095142542234,0.9807323868636132
2016-07-01,-0.00034362660977907725,0.9803887602538341
2016-07-05,0.0005242282303485286,0.9809129884841826
2016-07-06,0.00021459722710952166,0.9811275857112922
2016-07-07,0.0016261909237620757,0.9827537766350543
2016-07-08,-0.0012707890917762915,0.981482987543278
2016-07-11,0.0005849767488288256,0.9820679642921069
2016-07-12,-0.001354200242414337,0.9807137640496925
2016-07-13,-0.0030045651026666073,0.9777091989470259
2016-07-14,-0.0014829162611553742,0.9762262826858705
2016-07-15,0.0038878123076466413,0.9801140949935171
2016-07-18,-0.0019263006704777208,0.9781877943230394
2016-07-19,0.0033963238656800005,0.9815841181887194
2016-07-20,0.0019836886506956184,0.983567806839415
2016-07-21,0.0010296807187227517,0.9845974875581378
2016-07-22,0.0003860739270309617,0.9849835614851687
2016-07-25,-0.001061657247201616,0.9839219042379671
2016-07-26,0.002051243661333091,0.9859731478993002
2016-07-27,0.0017654978712950222,0.9877386457705952
2016-07-28,0.0014305257966722446,0.9891691715672675
2016-07-29,-0.0025063429797780794,0.9866628285874894
2016-08-01,8.41903010165825e-05,0.986747018888506
2016-08-02,0.0007010236616513197,0.9874480425501573
2016-08-03,-0.001488785291319952,0.9859592572588374
2016-08-04,0.0015864546331433819,0.9875457118919807
2016-08-05,0.00020325089628633243,0.9877489627882671
2016-08-08,-0.0013164688267822409,0.9864324939614848
2016-08-09,-0.0005156645305514147,0.9859168294309334
2016-08-10,-0.000826257451735108,0.9850905719791982
2016-08-11,0.0034646451891257924,0.9885552171683241
2016-08-12,-0.0006813328029627386,0.9878738843653614
2016-08-15,-0.0052285622166810385,0.9826453221486803
2016-08-16,-0.0015477764651095332,0.9810975456835708
2016-08-17,0.0012565087774634087,0.9823540544610342
