date,regime,regime_prob_0,regime_prob_1,regime_prob_2
1970-01-01 00:00:00.000001341,0,0.9999999999995453,0.0,4.3716802361871664e-13
1970-01-01 00:00:00.000001342,0,1.0,0.0,4.483611048412155e-14
1970-01-01 00:00:00.000001343,0,0.9999999999997726,0.0,2.11176475093545e-13
1970-01-01 00:00:00.000001344,0,0.9999999999998863,0.0,8.497042086089637e-14
1970-01-01 00:00:00.000001345,0,1.0,0.0,5.2756841491518426e-15
1970-01-01 00:00:00.000001346,0,1.0,0.0,1.9273430073590805e-14
1970-01-01 00:00:00.000001347,0,1.0,0.0,1.3509824180526654e-14
1970-01-01 00:00:00.000001348,0,1.0,2.3113873014218136e-306,7.298352972189396e-16
1970-01-01 00:00:00.000001349,0,1.0,2.521735723297342e-245,7.763371111413934e-16
1970-01-01 00:00:00.000001350,0,1.0,1.0286092678516526e-282,1.214794465608389e-15
1970-01-01 00:00:00.000001351,0,1.0,0.0,5.0637090624330786e-14
1970-01-01 00:00:00.000001352,0,1.0,0.0,1.2767402260814472e-14
1970-01-01 00:00:00.000001353,0,1.0,0.0,1.3655772497809642e-14
1970-01-01 00:00:00.000001354,0,1.0,0.0,4.0427222157281225e-15
1970-01-01 00:00:00.000001355,0,1.0,0.0,1.3393784111381291e-14
1970-01-01 00:00:00.000001356,0,1.0,0.0,1.5583948499829566e-14
1970-01-01 00:00:00.000001357,0,1.0,0.0,9.178057041320463e-15
1970-01-01 00:00:00.000001358,0,1.0,2.777602284366927e-262,1.459455796742694e-14
1970-01-01 00:00:00.000001359,0,1.0,4.1215213964894135e-167,2.6356232165473537e-14
1970-01-01 00:00:00.000001360,0,1.0,8.301726035208682e-116,3.321373161683704e-14
1970-01-01 00:00:00.000001361,0,1.0,3.950645034533097e-135,7.901822738584185e-15
1970-01-01 00:00:00.000001362,0,1.0,2.5119361481482102e-286,1.1605927621131137e-15
1970-01-01 00:00:00.000001363,0,1.0,0.0,1.2898006579226025e-16
1970-01-01 00:00:00.000001364,0,1.0,0.0,1.5791984790591248e-16
1970-01-01 00:00:00.000001365,0,1.0,0.0,3.368215990270423e-17
1970-01-01 00:00:00.000001366,0,1.0,0.0,1.0823915227019609e-17
1970-01-01 00:00:00.000001367,0,1.0,1.222575952309348e-301,4.877477826717475e-18
1970-01-01 00:00:00.000001368,0,1.0,0.0,5.2349765374061376e-17
1970-01-01 00:00:00.000001369,0,1.0,0.0,4.195458209388232e-16
1970-01-01 00:00:00.000001370,0,1.0,0.0,2.3254633947052314e-16
1970-01-01 00:00:00.000001371,0,1.0,0.0,2.9018228581058277e-18
1970-01-01 00:00:00.000001372,0,1.0,0.0,3.6606003340638415e-19
1970-01-01 00:00:00.000001373,0,1.0,0.0,2.7474241584263563e-20
1970-01-01 00:00:00.000001374,0,1.0,0.0,4.900172936289601e-19
1970-01-01 00:00:00.000001375,0,1.0,0.0,3.7475021205249807e-19
1970-01-01 00:00:00.000001376,0,1.0,0.0,5.808077501642132e-20
1970-01-01 00:00:00.000001377,0,1.0,0.0,2.0611836024071225e-20
1970-01-01 00:00:00.000001378,0,1.0,0.0,4.0463342162198136e-20
1970-01-01 00:00:00.000001379,0,1.0,0.0,2.9627878272978055e-21
1970-01-01 00:00:00.000001380,0,1.0,0.0,7.793285503452648e-22
1970-01-01 00:00:00.000001381,0,1.0,0.0,2.742068082238371e-22
1970-01-01 00:00:00.000001382,0,1.0,0.0,1.2184477967731777e-22
1970-01-01 00:00:00.000001383,0,1.0,0.0,4.251859732185907e-22
1970-01-01 00:00:00.000001384,0,1.0,0.0,2.0929519575523767e-21
1970-01-01 00:00:00.000001385,0,1.0,0.0,1.705231936508501e-21
1970-01-01 00:00:00.000001386,0,1.0,0.0,1.0321287134103178e-21
1970-01-01 00:00:00.000001387,0,1.0,0.0,2.0680305483614276e-21
1970-01-01 00:00:00.000001388,0,1.0,0.0,3.8625722654911904e-21
1970-01-01 00:00:00.000001389,0,1.0,0.0,2.1049586104550575e-22
1970-01-01 00:00:00.000001390,0,1.0,0.0,9.792064084347668e-22
1970-01-01 00:00:00.000001391,0,1.0,0.0,1.3732893294106555e-20
1970-01-01 00:00:00.000001392,0,1.0,0.0,1.802422984644704e-19
1970-01-01 00:00:00.000001393,0,1.0,0.0,5.1007254595887734e-20
1970-01-01 00:00:00.000001394,0,1.0,0.0,4.142412118024979e-20
1970-01-01 00:00:00.000001395,0,1.0,0.0,5.67337176794658e-21
1970-01-01 00:00:00.000001396,0,1.0,0.0,1.0981858105941005e-20
1970-01-01 00:00:00.000001397,0,1.0,0.0,1.2413415330219844e-21
1970-01-01 00:00:00.000001398,0,1.0,0.0,3.0380623249728773e-21
1970-01-01 00:00:00.000001399,0,1.0,0.0,1.473805464604186e-21
1970-01-01 00:00:00.000001400,0,1.0,0.0,2.6098419056268155e-21
1970-01-01 00:00:00.000001401,0,1.0,0.0,3.432263533409775e-21
1970-01-01 00:00:00.000001402,0,1.0,0.0,3.4156410629157176e-21
1970-01-01 00:00:00.000001403,0,1.0,0.0,5.321374585094086e-22
1970-01-01 00:00:00.000001404,0,1.0,0.0,1.9705574834057856e-21
1970-01-01 00:00:00.000001405,0,1.0,0.0,7.592947403278774e-21
1970-01-01 00:00:00.000001406,0,1.0,0.0,2.34493632189824e-21
1970-01-01 00:00:00.000001407,0,1.0,0.0,4.24491196532912e-21
1970-01-01 00:00:00.000001408,0,1.0,0.0,5.446956981360725e-21
1970-01-01 00:00:00.000001409,0,1.0,0.0,1.2534454169029184e-20
1970-01-01 00:00:00.000001410,0,1.0,0.0,5.789246944368495e-21
1970-01-01 00:00:00.000001411,0,1.0,0.0,1.748835760531334e-21
1970-01-01 00:00:00.000001412,0,1.0,0.0,6.664771124750073e-22
1970-01-01 00:00:00.000001413,0,1.0,0.0,6.771312047535058e-22
1970-01-01 00:00:00.000001414,0,1.0,0.0,2.6346933515871616e-21
1970-01-01 00:00:00.000001415,0,1.0,0.0,3.489577226716826e-21
1970-01-01 00:00:00.000001416,0,1.0,0.0,1.0469178948932532e-20
1970-01-01 00:00:00.000001417,0,1.0,0.0,2.031205784051841e-20
1970-01-01 00:00:00.000001418,0,1.0,0.0,3.238599274205435e-20
1970-01-01 00:00:00.000001419,0,1.0,0.0,6.434373188671582e-21
1970-01-01 00:00:00.000001420,0,1.0,0.0,4.8711193636441315e-22
1970-01-01 00:00:00.000001421,0,1.0,0.0,1.5935202922546808e-21
1970-01-01 00:00:00.000001422,0,1.0,0.0,2.653086153769319e-20
1970-01-01 00:00:00.000001423,0,1.0,0.0,4.353513355296022e-19
1970-01-01 00:00:00.000001424,0,1.0,0.0,1.4701729773750788e-18
1970-01-01 00:00:00.000001425,0,1.0,0.0,2.5557083341637707e-17
1970-01-01 00:00:00.000001426,0,1.0,0.0,4.0917999889998725e-17
1970-01-01 00:00:00.000001427,0,1.0,0.0,3.352300806678569e-17
1970-01-01 00:00:00.000001428,0,1.0,0.0,3.0550133466259285e-17
1970-01-01 00:00:00.000001429,0,1.0,0.0,1.6204279133563714e-18
1970-01-01 00:00:00.000001430,0,1.0,0.0,1.6022257342735765e-19
1970-01-01 00:00:00.000001431,0,1.0,0.0,2.4714911841436384e-19
1970-01-01 00:00:00.000001432,0,1.0,0.0,1.4713535491288044e-18
1970-01-01 00:00:00.000001433,0,1.0,0.0,1.8676832016239493e-17
1970-01-01 00:00:00.000001434,0,1.0,0.0,5.154246008758035e-17
1970-01-01 00:00:00.000001435,0,1.0,0.0,3.1251004015300536e-16
1970-01-01 00:00:00.000001436,0,1.0,0.0,6.631337236813761e-17
1970-01-01 00:00:00.000001437,0,1.0,0.0,8.675294214754785e-18
1970-01-01 00:00:00.000001438,0,1.0,0.0,3.874919267118576e-18
1970-01-01 00:00:00.000001439,0,1.0,0.0,2.8754129040315e-17
1970-01-01 00:00:00.000001440,0,1.0,0.0,5.541378727502774e-17
1970-01-01 00:00:00.000001441,0,1.0,0.0,5.1526405124298564e-18
1970-01-01 00:00:00.000001442,0,1.0,0.0,4.3291041876599004e-18
1970-01-01 00:00:00.000001443,0,1.0,0.0,4.528467699315654e-18
1970-01-01 00:00:00.000001444,0,1.0,0.0,1.7052022300033653e-18
1970-01-01 00:00:00.000001445,0,1.0,0.0,1.2426216993452995e-19
1970-01-01 00:00:00.000001446,0,1.0,0.0,1.5274917480297113e-19
1970-01-01 00:00:00.000001447,0,1.0,0.0,1.4167061373788076e-19
1970-01-01 00:00:00.000001448,0,1.0,0.0,1.8507130391710095e-19
1970-01-01 00:00:00.000001449,0,1.0,0.0,1.7075170530549145e-18
1970-01-01 00:00:00.000001450,0,1.0,0.0,1.075206933959277e-18
1970-01-01 00:00:00.000001451,0,1.0,0.0,3.68700463260049e-19
1970-01-01 00:00:00.000001452,0,1.0,0.0,1.1179193692077618e-19
1970-01-01 00:00:00.000001453,0,1.0,0.0,1.7762947442585656e-20
1970-01-01 00:00:00.000001454,0,1.0,0.0,3.589763739756381e-20
1970-01-01 00:00:00.000001455,0,1.0,0.0,8.911654463053679e-21
1970-01-01 00:00:00.000001456,0,1.0,0.0,1.2061962734765306e-20
1970-01-01 00:00:00.000001457,0,1.0,0.0,4.842017382481484e-20
1970-01-01 00:00:00.000001458,0,1.0,0.0,1.4282567318161328e-19
1970-01-01 00:00:00.000001459,0,1.0,0.0,5.021693716237034e-19
1970-01-01 00:00:00.000001460,0,1.0,0.0,7.94552418747565e-20
1970-01-01 00:00:00.000001461,0,1.0,0.0,3.054834413334713e-19
1970-01-01 00:00:00.000001462,0,1.0,0.0,6.380684528167808e-20
1970-01-01 00:00:00.000001463,0,1.0,0.0,5.97790111458281e-20
1970-01-01 00:00:00.000001464,0,1.0,0.0,9.733459212817144e-20
1970-01-01 00:00:00.000001465,0,1.0,0.0,1.8502649154182306e-19
1970-01-01 00:00:00.000001466,0,1.0,0.0,1.8564378365030857e-18
1970-01-01 00:00:00.000001467,0,1.0,0.0,1.0581809403507852e-17
1970-01-01 00:00:00.000001468,0,1.0,0.0,1.796630002795376e-18
1970-01-01 00:00:00.000001469,0,1.0,0.0,3.515425584354904e-18
1970-01-01 00:00:00.000001470,0,1.0,0.0,8.109127566789462e-19
1970-01-01 00:00:00.000001471,0,1.0,0.0,3.1609981947822797e-18
1970-01-01 00:00:00.000001472,0,1.0,0.0,8.606252302551896e-18
1970-01-01 00:00:00.000001473,0,1.0,0.0,2.9947757583187042e-18
1970-01-01 00:00:00.000001474,0,1.0,0.0,1.998407028917359e-18
1970-01-01 00:00:00.000001475,0,1.0,0.0,5.23547278515634e-17
1970-01-01 00:00:00.000001476,0,1.0,0.0,5.8060365762929026e-15
1970-01-01 00:00:00.000001477,0,1.0,0.0,2.9518436143442937e-15
1970-01-01 00:00:00.000001478,0,1.0,0.0,3.609785725659141e-15
1970-01-01 00:00:00.000001479,0,1.0,0.0,1.928370556372655e-15
1970-01-01 00:00:00.000001480,0,1.0,0.0,1.280452215005211e-15
1970-01-01 00:00:00.000001481,0,1.0,0.0,1.8918046939070542e-16
1970-01-01 00:00:00.000001482,0,1.0,0.0,2.3373523703681593e-16
1970-01-01 00:00:00.000001483,0,1.0,0.0,4.0726230923844765e-16
1970-01-01 00:00:00.000001484,0,1.0,0.0,1.1183506121090315e-16
1970-01-01 00:00:00.000001485,0,1.0,0.0,5.413224849179286e-16
1970-01-01 00:00:00.000001486,0,1.0,0.0,8.707071029332983e-16
1970-01-01 00:00:00.000001487,0,1.0,0.0,1.2337638931267394e-17
1970-01-01 00:00:00.000001488,0,1.0,0.0,1.6083612228436711e-16
1970-01-01 00:00:00.000001489,0,1.0,0.0,4.378908083447949e-17
1970-01-01 00:00:00.000001490,0,1.0,0.0,3.1982910205834213e-17
1970-01-01 00:00:00.000001491,0,1.0,0.0,6.574352868912502e-16
1970-01-01 00:00:00.000001492,0,1.0,0.0,6.385651550528223e-15
1970-01-01 00:00:00.000001493,0,1.0,0.0,3.71555451786345e-14
1970-01-01 00:00:00.000001494,0,0.9999999999896545,0.0,1.0376281821467728e-11
1970-01-01 00:00:00.000001495,0,0.9999999999897682,0.0,1.0278112361604546e-11
1970-01-01 00:00:00.000001496,0,0.9999999999971578,0.0,2.8343302790971567e-12
1970-01-01 00:00:00.000001497,0,0.9999999999987494,0.0,1.2448057250980215e-12
1970-01-01 00:00:00.000001498,0,1.0,0.0,1.7151367707682143e-14
1970-01-01 00:00:00.000001499,0,1.0,0.0,6.610404600920537e-16
1970-01-01 00:00:00.000001500,0,1.0,0.0,5.647836004129809e-16
1970-01-01 00:00:00.000001501,0,1.0,0.0,4.082263917319554e-15
1970-01-01 00:00:00.000001502,0,1.0,0.0,3.4001499120828916e-15
1970-01-01 00:00:00.000001503,0,0.9999999999996589,0.0,3.5938469705558494e-13
1970-01-01 00:00:00.000001504,0,0.9999999999998863,0.0,1.260518175976877e-13
1970-01-01 00:00:00.000001505,0,0.9999999999998863,0.0,1.0681876954980294e-13
1970-01-01 00:00:00.000001506,0,0.9999999999998863,0.0,1.1045996256912047e-13
1970-01-01 00:00:00.000001507,0,1.0,0.0,2.8274417843672232e-15
1970-01-01 00:00:00.000001508,0,1.0,0.0,1.186798277732095e-14
1970-01-01 00:00:00.000001509,0,1.0,0.0,1.928988320251014e-14
1970-01-01 00:00:00.000001510,0,0.9999999999997726,0.0,2.490213008062942e-13
1970-01-01 00:00:00.000001511,0,0.9999999999998863,0.0,1.0016807409748705e-13
1970-01-01 00:00:00.000001512,0,0.9999999999970441,0.0,2.9141195739101466e-12
1970-01-01 00:00:00.000001513,0,0.9999999999997726,0.0,2.280267922135232e-13
1970-01-01 00:00:00.000001514,0,0.9999999999997726,0.0,1.810725048263143e-13
1970-01-01 00:00:00.000001515,0,0.9999999999985221,0.0,1.4884560424581366e-12
1970-01-01 00:00:00.000001516,0,0.9999999993199253,0.0,6.801231699363999e-10
1970-01-01 00:00:00.000001517,0,0.9999999999178044,0.0,8.217319544744954e-11
