date,regime,regime_prob_0,regime_prob_1,regime_prob_2
2013-11-22,1,2.3424086297822375e-36,1.0,0.0
2013-11-25,1,5.834419231698295e-35,1.0,0.0
2013-11-26,1,2.0493143646448873e-41,1.0,0.0
2013-11-27,1,3.6396889414117783e-31,1.0,0.0
2013-11-28,1,3.766351521754879e-27,1.0,0.0
2013-11-29,1,1.435697464851209e-26,1.0,0.0
2013-12-02,1,5.97344336456441e-29,1.0,0.0
2013-12-03,1,7.059158031319055e-35,1.0,0.0
2013-12-04,1,6.220873493833689e-35,1.0,0.0
2013-12-05,1,1.5224913104207297e-41,1.0,0.0
2013-12-06,1,5.232737566012263e-42,1.0,0.0
2013-12-09,1,7.703825811348602e-50,1.0,0.0
2013-12-10,1,6.016553959167497e-50,1.0,6.558032458278478e-301
2013-12-11,1,6.977153834836697e-49,1.0,4.470524052474322e-282
2013-12-12,1,3.236670926430135e-46,1.0,2.732458855e-314
2013-12-13,1,5.271860565845313e-46,1.0,0.0
2013-12-16,1,9.595243137179224e-40,1.0,0.0
2013-12-17,1,1.419217163355636e-40,1.0,0.0
2013-12-18,1,1.9647223146485485e-34,1.0,0.0
2013-12-19,1,5.428786956459057e-32,1.0,0.0
2013-12-20,1,5.27463525640846e-35,1.0,0.0
2013-12-23,1,2.6926390383432076e-37,1.0,0.0
2013-12-24,1,2.628424531501733e-42,1.0,0.0
2013-12-27,1,1.290816669639126e-37,1.0,0.0
2013-12-30,1,4.116381096112795e-40,1.0,0.0
2013-12-31,1,5.366154801336893e-41,1.0,0.0
2014-01-02,1,5.635581921006045e-41,1.0,0.0
2014-01-03,1,8.198728834482385e-47,1.0,0.0
2014-01-06,1,4.646084085306778e-44,1.0,0.0
2014-01-07,1,7.584485465299401e-38,1.0,0.0
2014-01-08,1,4.475291333887493e-37,1.0,0.0
2014-01-09,1,1.8738802676324052e-32,1.0,0.0
2014-01-10,1,2.5044794760530788e-30,1.0,0.0
2014-01-13,1,9.428733985998744e-28,1.0,0.0
2014-01-14,1,2.4543415776272264e-29,1.0,0.0
2014-01-15,1,1.5454495957896136e-31,1.0,0.0
2014-01-16,1,1.359551926016338e-32,1.0,0.0
2014-01-17,1,1.1893424013704189e-35,1.0,0.0
2014-01-20,1,7.145448448367898e-44,1.0,0.0
2014-01-21,1,8.815904139490468e-52,1.0,0.0
2014-01-22,1,1.0194999283367603e-46,1.0,0.0
2014-01-23,1,2.539257899314554e-34,1.0,0.0
2014-01-24,1,2.7098065469799416e-33,1.0,0.0
2014-01-27,1,5.1323174084097784e-42,1.0,0.0
2014-01-28,1,1.328471550320877e-59,1.0,0.0
2014-01-29,1,1.1330347791330995e-76,1.0,0.0
2014-01-30,1,1.2872637587536347e-82,1.0,0.0
2014-01-31,1,9.22473361770825e-66,1.0,0.0
