date,regime,regime_prob_0,regime_prob_1,regime_prob_2
1970-01-01 00:00:00.000000100,1,6.43733219305175e-130,1.0,1.169508434142488e-32
1970-01-01 00:00:00.000000101,1,1.3480110178739879e-123,1.0,9.041022917413767e-32
1970-01-01 00:00:00.000000102,1,1.470089334424853e-113,1.0,1.5582117923872425e-31
1970-01-01 00:00:00.000000103,1,2.676803554336561e-112,1.0,3.6841080500970954e-33
1970-01-01 00:00:00.000000104,1,7.83847083522691e-120,1.0,5.06293802772383e-32
1970-01-01 00:00:00.000000105,1,1.5329529240633112e-134,1.0,2.455958226364237e-35
1970-01-01 00:00:00.000000106,1,8.07207252364201e-126,1.0,2.591984059787543e-32
1970-01-01 00:00:00.000000107,1,4.624833098249647e-129,1.0,2.3195489255708492e-29
1970-01-01 00:00:00.000000108,1,2.598300060178171e-108,1.0,4.296140181050502e-25
1970-01-01 00:00:00.000000109,1,1.3878704742951756e-95,1.0,5.987316930830817e-21
1970-01-01 00:00:00.000000110,1,2.3974955225690918e-102,1.0,5.33188188467305e-20
1970-01-01 00:00:00.000000111,1,7.351348763541636e-119,1.0,5.964096303377167e-23
1970-01-01 00:00:00.000000112,1,8.091307513848459e-102,1.0,9.786352644550226e-23
1970-01-01 00:00:00.000000113,1,1.4368341782676583e-103,1.0,5.117027950885027e-22
1970-01-01 00:00:00.000000114,1,2.4862855820000762e-121,1.0,1.7259239750228352e-28
1970-01-01 00:00:00.000000115,1,5.599295448713278e-134,1.0,2.66977414834584e-31
1970-01-01 00:00:00.000000116,1,2.0351723052626394e-143,1.0,1.383312225901636e-33
1970-01-01 00:00:00.000000117,1,1.1105064306234883e-145,1.0,1.0862648156510913e-35
1970-01-01 00:00:00.000000118,1,2.8160197261621564e-135,1.0,3.1642105604480965e-33
1970-01-01 00:00:00.000000119,1,1.3362614025555667e-129,1.0,1.144112285237735e-31
1970-01-01 00:00:00.000000120,1,2.7192833641489513e-136,1.0,1.861283846471976e-34
1970-01-01 00:00:00.000000121,1,1.252375473795263e-126,1.0,4.361960070873752e-31
1970-01-01 00:00:00.000000122,1,5.705480012434285e-121,1.0,1.6454129809074934e-29
1970-01-01 00:00:00.000000123,1,2.5184973827686443e-100,1.0,1.6217867190452225e-25
1970-01-01 00:00:00.000000124,1,1.637936148193405e-81,1.0,1.1621325184480511e-21
1970-01-01 00:00:00.000000125,1,2.5667424938113574e-85,1.0,1.0511091448576713e-25
1970-01-01 00:00:00.000000126,1,3.3472797143434444e-75,1.0,7.829146466475335e-21
1970-01-01 00:00:00.000000127,1,3.9230922151416127e-78,1.0,5.8877141984708106e-21
1970-01-01 00:00:00.000000128,1,1.4662367469384157e-81,1.0,4.2463053397137515e-22
1970-01-01 00:00:00.000000129,1,8.831762142250435e-92,1.0,1.232917234850002e-25
1970-01-01 00:00:00.000000130,1,2.425928163252506e-74,1.0,5.83070718842904e-19
1970-01-01 00:00:00.000000131,1,1.3725709720905385e-83,1.0,2.1279406882275103e-21
1970-01-01 00:00:00.000000132,1,5.1611182184367474e-82,1.0,3.7544858464176866e-19
1970-01-01 00:00:00.000000133,1,2.1915142129249926e-69,1.0,6.8894118110917335e-15
1970-01-01 00:00:00.000000134,1,6.615786752160697e-69,1.0,2.9402504963049796e-14
1970-01-01 00:00:00.000000135,1,2.6720370557041003e-72,1.0,2.3087504863329318e-15
1970-01-01 00:00:00.000000136,1,2.878481875539245e-78,1.0,1.9977085465929413e-17
1970-01-01 00:00:00.000000137,1,1.386204965248245e-81,1.0,5.019180837682904e-16
1970-01-01 00:00:00.000000138,1,7.371418242118822e-100,1.0,2.1753239670788055e-21
1970-01-01 00:00:00.000000139,1,9.66783982068517e-112,1.0,3.479649062262999e-24
1970-01-01 00:00:00.000000140,1,1.4561370807501811e-111,1.0,1.9968000635628229e-25
1970-01-01 00:00:00.000000141,1,3.748325093233506e-134,1.0,1.8496258632331457e-30
1970-01-01 00:00:00.000000142,1,3.099066425631586e-77,0.9999999999864713,1.351330065543218e-11
1970-01-01 00:00:00.000000143,1,2.4542522569338424e-73,0.9999999997892246,2.1076336495912257e-10
1970-01-01 00:00:00.000000144,1,4.4622146420607445e-74,0.999999998806743,1.1932830887089482e-09
1970-01-01 00:00:00.000000145,1,2.8741984484123316e-81,0.9999999998913154,1.086407491648007e-10
1970-01-01 00:00:00.000000146,1,3.1485534490844514e-72,0.9999997490055281,2.5099450987254404e-07
1970-01-01 00:00:00.000000147,1,1.712229142047666e-75,0.9999999763963391,2.3603623225133274e-08
1970-01-01 00:00:00.000000148,1,5.757174368264254e-72,0.9999897213966341,1.027860337307971e-05
1970-01-01 00:00:00.000000149,1,9.389205208120355e-74,0.9999977266802181,2.2733198173250033e-06
