date,net_pnl,cum_wealth
2009-04-01,0.0030782111216294504,1.0030782111216294
2009-04-02,0.0401884662363629,1.0432666773579924
2009-04-03,0.009331339231255304,1.0525980165892477
2009-04-06,-0.015287547042272948,1.0373104695469748
2009-04-07,0.00018680074226613713,1.0374972702892409
2009-04-08,0.0005974805469495917,1.0380947508361904
2009-04-09,0.01653419915764513,1.0546289499938355
2009-04-13,0.024530760368703736,1.0791597103625392
2009-04-14,0.0019358646989833033,1.0810955750615225
2009-04-15,0.001850215737795107,1.0829457907993176
2009-04-16,-0.006998361065615227,1.0759474297337024
2009-04-17,-0.011584764258386735,1.0643626654753158
2009-04-20,-0.038192653138745904,1.0261700123365698
2009-04-21,0.009307343822001983,1.0354773561585717
2009-04-22,0.005055799005003613,1.0405331551635755
2009-04-23,0.01716511413838891,1.0576982693019643
2009-04-24,0.018710777233071865,1.0764090465350362
2009-04-27,-0.04170357494243319,1.034705471592603
2009-04-28,0.0019108573700466372,1.0366163289626495
2009-04-29,0.033641426067393065,1.0702577550300427
2009-04-30,-0.008374729591678596,1.0618830254383642
2009-05-01,0.013326848644726256,1.0752098740830904
2009-05-04,0.03123694253501612,1.1064468166181065
2009-05-05,0.006791440621632675,1.1132382572397392
2009-05-06,0.017672308723068977,1.1309105659628083
2009-05-07,-0.012246748303741443,1.1186638176590666
2009-05-08,0.048478616225875154,1.1671424338849419
2009-05-11,-0.010438477127664958,1.1567039567572768
2009-05-12,0.008386121701730424,1.1650900784590073
2009-05-13,-0.019054847049335813,1.1460352314096716
2009-05-14,0.010278323482898392,1.1563135548925698
2009-05-15,-0.01969965529462015,1.1366138995979498
2009-05-18,0.02831400958565771,1.1649279091836076
2009-05-19,0.027539474038211744,1.1924673832218193
2009-05-20,0.028004773791757104,1.2204721570135764
2009-05-21,-0.013348973508526976,1.2071231835050493
2009-05-22,0.029758167757727067,1.2368813512627765
2009-05-26,0.006866790619250832,1.2437481418820273
2009-05-27,-0.00167702469224229,1.242071117189785
2009-05-28,-0.009974625299061936,1.2320964918907231
2009-05-29,0.04909167416659759,1.2811881660573206
2009-06-01,0.01775868398470671,1.2989468500420274
2009-06-02,0.018960933490446554,1.317907783532474
2009-06-03,-0.046404263964016104,1.2715035195684576
2009-06-04,0.005786981995297063,1.2772905015637548
2009-06-05,-0.030662554623435596,1.2466279469403192
2009-06-08,-0.015603282448153304,1.2310246644921659
2009-06-09,0.026484483354854087,1.25750914784702
2009-06-10,-0.003274229086681638,1.2542349187603383
2009-06-11,0.04637802403783758,1.3006129427981759
2009-06-12,-0.02700519474637283,1.273607748051803
2009-06-15,-0.0392062790314449,1.2344014690203582
2009-06-16,0.011532531231710608,1.2459340002520687
2009-06-17,0.01384237291144162,1.2597763731635103
2009-06-18,-0.008728634545445237,1.2510477386180652
2009-06-19,0.017909786258317306,1.2689575248763825
2009-06-22,-0.0316451695978202,1.2373123552785623
2009-06-23,0.020566965818674295,1.2578793210972365
2009-06-24,-0.016278699805953842,1.2416006212912827
2009-06-25,0.013661989427710804,1.2552626107189935
2009-06-26,0.019310767416946605,1.27457337813594
2009-06-29,-0.0037677955013368006,1.2708055826346034
2009-06-30,-0.008123524489929765,1.2626820581446736
2009-07-01,0.014055758222675472,1.276737816367349
2009-07-02,-0.027464939110923,1.249272877256426
