date,regime,regime_prob_0,regime_prob_1,regime_prob_2
2004-04-01,0,0.9999999999993179,6.995236444622778e-13,0.0
2004-04-02,0,0.999999864978472,1.350215024973581e-07,0.0
2004-04-05,0,0.9992073184473128,0.0007926815527288781,0.0
2004-04-06,0,0.9864135014400877,0.013586498559902141,0.0
2004-04-07,1,0.1455322371668168,0.8544677628331839,0.0
2004-04-08,1,6.776671340413447e-05,0.9999322332866066,0.0
2004-04-12,1,6.592093699277323e-06,0.9999934079062451,0.0
2004-04-13,1,5.72643158088194e-07,0.9999994273568339,0.0
2004-04-14,1,3.513951118251464e-06,0.9999964860489066,0.0
2004-04-15,1,0.05329742153388195,0.9467025784661571,0.0
2004-04-16,1,0.20742315179103493,0.7925768482089208,0.0
2004-04-19,1,0.09116283865720727,0.9088371613428282,0.0
2004-04-20,1,0.18971078268386185,0.8102892173161526,0.0
2004-04-21,0,0.8867161907844866,0.11328380921547061,0.0
2004-04-22,0,0.9992799643118208,0.0007200356881440818,0.0
2004-04-23,0,0.9999972804230911,2.719576869730839e-06,0.0
2004-04-26,0,0.9999999879692042,1.2030850034406863e-08,0.0
2004-04-27,0,0.9999998041957007,1.9580425439787874e-07,0.0
2004-04-28,0,0.9980006165058956,0.001999383494062062,0.0
2004-04-29,0,0.9787804959208948,0.021219504079131497,0.0
2004-04-30,0,0.9998125415480245,0.00018745845196037,0.0
2004-05-03,0,0.9999994296181774,5.703818541157906e-07,0.0
2004-05-04,0,0.9999998638228456,1.3617718961918007e-07,0.0
2004-05-05,0,0.999999913153719,8.684623144260583e-08,0.0
2004-05-06,0,0.9999363732327601,6.362676722569966e-05,0.0
2004-05-07,1,0.40860341043283077,0.5913965895671798,0.0
2004-05-10,0,0.9849376333492182,0.015062366650825186,0.0
2004-05-11,0,0.9996763472394923,0.0003236527605093942,0.0
2004-05-12,0,0.9855420496920309,0.014457950308002981,0.0
2004-05-13,1,0.00926972544345933,0.9907302745564925,0.0
2004-05-14,1,0.08604545128985826,0.9139545487101388,0.0
2004-05-17,1,0.2599455474763901,0.7400544525235884,0.0
2004-05-18,0,0.6098475553518378,0.3901524446481908,0.0
2004-05-19,1,0.3132808426447516,0.6867191573552449,0.0
2004-05-20,0,0.6783698962069772,0.321630103793033,0.0
2004-05-21,0,0.9991900296187474,0.0008099703812695005,0.0
2004-05-24,0,0.9999661692689595,3.3830730987876925e-05,0.0
2004-05-25,0,0.9999999994546442,5.453872382479811e-10,0.0
2004-05-26,0,1.0,7.543621633030805e-15,0.0
2004-05-27,0,1.0,5.625704972870983e-19,0.0
2004-05-28,0,1.0,1.9088055603518296e-19,0.0
2004-06-01,0,1.0,6.695052422902171e-19,0.0
2004-06-02,0,1.0,7.210481057372427e-21,0.0
2004-06-03,0,1.0,2.5036578783399594e-24,0.0
2004-06-04,0,1.0,3.2891589368760254e-25,0.0
2004-06-07,0,1.0,1.3915277290381777e-30,0.0
2004-06-08,0,1.0,5.787461817519527e-31,0.0
2004-06-09,0,1.0,3.1857901167342097e-28,0.0
2004-06-10,0,1.0,5.9285972549598434e-24,0.0
2004-06-14,0,1.0,5.847777973582113e-17,0.0
2004-06-15,0,0.9999999999707825,2.9164101694716286e-11,0.0
2004-06-16,0,0.9999999999904503,9.569409094135713e-12,0.0
2004-06-17,0,1.0,9.91102870741717e-15,0.0
2004-06-18,0,1.0,5.292614792638464e-17,0.0
2004-06-21,0,1.0,2.282300331709715e-16,0.0
2004-06-22,0,1.0,1.3486282623103173e-17,0.0
2004-06-23,0,1.0,4.904880780322127e-19,0.0
2004-06-24,0,1.0,1.0343500352392356e-22,0.0
2004-06-25,0,1.0,2.5358961135666196e-23,0.0
2004-06-28,0,1.0,1.7781431691860223e-23,0.0
2004-06-29,0,1.0,1.1948736237160908e-25,0.0
2004-06-30,0,1.0,3.527258763756774e-27,0.0
2004-07-01,0,1.0,5.042818707978498e-30,0.0
2004-07-02,0,1.0,3.178326629821932e-28,0.0
2004-07-06,0,1.0,6.794410652029577e-27,0.0
2004-07-07,0,1.0,9.20861555428695e-27,0.0
2004-07-08,0,1.0,1.3685989236720358e-29,0.0
2004-07-09,0,1.0,5.0611679479290225e-30,0.0
2004-07-12,0,1.0,9.2937727157754e-31,0.0
2004-07-13,0,1.0,8.947429032881889e-29,0.0
2004-07-14,0,1.0,8.200105346360723e-29,0.0
2004-07-15,0,1.0,4.42601299200433e-31,0.0
2004-07-16,0,1.0,1.602255959914183e-30,0.0
2004-07-19,0,1.0,1.2824880105230505e-28,0.0
2004-07-20,0,1.0,1.97328411832305e-28,0.0
2004-07-21,0,1.0,1.950392771319133e-24,0.0
2004-07-22,0,1.0,1.890838928859231e-22,0.0
2004-07-23,0,1.0,7.257052055710335e-21,0.0
2004-07-26,0,1.0,1.7442874814985567e-21,0.0
2004-07-27,0,1.0,2.3752459084673964e-19,0.0
2004-07-28,0,1.0,1.1835915451684258e-17,0.0
2004-07-29,0,1.0,8.734345318262052e-17,0.0
2004-07-30,0,1.0,1.27668742169534e-16,0.0
2004-08-02,0,1.0,2.6928212262822503e-17,0.0
2004-08-03,0,1.0,2.9164424463951552e-18,0.0
2004-08-04,0,1.0,1.7267951971085633e-15,0.0
2004-08-05,0,0.9999999999996589,3.3115421250628364e-13,0.0
2004-08-06,0,0.9999999999985221,1.4603431575600457e-12,0.0
2004-08-09,0,0.9999999999988631,1.1873418001340444e-12,0.0
2004-08-10,0,0.9999999999974989,2.4555784011077207e-12,0.0
2004-08-11,0,1.0,4.1991683560162587e-14,0.0
2004-08-12,0,0.9999999999998863,9.317570304197608e-14,0.0
2004-08-13,0,1.0,7.229652318678877e-17,0.0
2004-08-16,0,1.0,1.246292898081346e-18,0.0
2004-08-17,0,1.0,2.170492206288511e-17,0.0
2004-08-18,0,1.0,3.5785241517926607e-16,0.0
2004-08-19,0,1.0,1.192513597657459e-14,0.0
2004-08-20,0,1.0,5.0496997313546714e-15,0.0
2004-08-23,0,1.0,4.931047518042791e-15,0.0
2004-08-24,0,1.0,5.2467759132817193e-14,0.0
2004-08-25,0,0.9999999999997726,2.1480735531661163e-13,0.0
2004-08-26,0,0.9999999999499778,5.004260301614278e-11,0.0
2004-08-27,0,0.9999999992425046,7.574983443457291e-10,0.0
2004-08-30,0,0.9999999991439381,8.560413152537189e-10,0.0
2004-08-31,0,0.9999999999466809,5.333172640622664e-11,0.0
2004-09-01,0,0.9999999998718749,1.2813035801376763e-10,0.0
2004-09-02,0,0.9999998341059064,1.6589404746330103e-07,0.0
2004-09-03,0,0.9999998593274412,1.4067253583706743e-07,0.0
