episode,reward,steps,epsilon_end,last_loss
1,-18.226173,1274,0.29363,0.001443
2,-20.439513,1274,0.28726,0.001762
3,-17.391615,1274,0.28089,0.002662
4,-17.971833,1274,0.27452,0.002624
5,-19.467396,1274,0.26815,0.002381
6,-19.152102,1274,0.26178,0.003043
7,-16.229162,1274,0.25541,0.001566
8,-17.489323,1274,0.24904,0.002784
9,-15.437116,1274,0.24267,0.001853
10,-16.188795,1274,0.2363,0.002086
11,-17.719582,1274,0.22993,0.002389
12,-15.175007,1274,0.22356,0.002303
13,-15.914363,1274,0.21719,0.002576
14,-12.936051,1274,0.21082,0.002829
15,-13.79488,1274,0.20445,0.00286
16,-14.305567,1274,0.19808,0.002118
17,-13.206443,1274,0.19171,0.002708
18,-11.718483,1274,0.18534,0.003795
19,-12.965873,1274,0.17897,0.001709
20,-13.196536,1274,0.1726,0.001821
21,-12.681264,1274,0.16623,0.001743
22,-12.236178,1274,0.15986,0.00232
23,-10.259236,1274,0.15349,0.002421
24,-10.158928,1274,0.14712,0.002615
25,-12.554782,1274,0.14075,0.00214
26,-11.701798,1274,0.13438,0.003037
27,-7.333807,1274,0.12801,0.003659
28,-7.60017,1274,0.12164,0.003052
29,-9.112171,1274,0.11527,0.002657
30,-5.711691,1274,0.1089,0.004395
31,-8.015785,1274,0.10253,0.003115
32,-6.241146,1274,0.09616,0.002063
33,-5.384093,1274,0.08979,0.002031
34,-3.940101,1274,0.08342,0.003206
35,-2.318975,1274,0.07705,0.001393
36,-5.450584,1274,0.07068,0.002087
37,-3.998588,1274,0.06431,0.002738
38,-4.466499,1274,0.05794,0.002126
39,-2.498927,1274,0.05157,0.002549
40,-2.3803,1274,0.05,0.002688
41,-2.51594,1274,0.05,0.002279
42,-4.597324,1274,0.05,0.002367
43,-2.323326,1274,0.05,0.003061
44,-2.183049,1274,0.05,0.00287
45,-2.08935,1274,0.05,0.001539
46,-1.66777,1274,0.05,0.002894
47,-3.846141,1274,0.05,0.003251
48,-2.969847,1274,0.05,0.002549
49,-1.860179,1274,0.05,0.002416
50,-2.757174,1274,0.05,0.00239
51,-4.832119,1274,0.05,0.001208
52,-3.136272,1274,0.05,0.002721
53,-2.126008,1274,0.05,0.002355
54,-3.407121,1274,0.05,0.003004
55,-2.064206,1274,0.05,0.002835
56,-3.355055,1274,0.05,0.003153
57,-2.513562,1274,0.05,0.002152
58,-3.018134,1274,0.05,0.001773
59,-3.403384,1274,0.05,0.00275
60,-3.249268,1274,0.05,0.002118
61,-2.303317,1274,0.05,0.003382
62,-3.054426,1274,0.05,0.002694
63,-3.000079,1274,0.05,0.00332
64,-3.026366,1274,0.05,0.00301
65,-3.735378,1274,0.05,0.002399
66,-3.956618,1274,0.05,0.001943
