episode,reward,steps,epsilon_end,last_loss
1,-5.160122,1500,0.2925,0.001905
2,-4.225283,1500,0.285,0.002617
3,-2.874553,1500,0.2775,0.002503
4,-2.759366,1500,0.27,0.001822
5,-4.406788,1500,0.2625,0.001437
6,-2.071085,1500,0.255,0.002025
7,-2.128321,1500,0.2475,0.00197
8,-1.667627,1500,0.24,0.000985
9,-3.367029,1500,0.2325,0.001897
10,-4.224075,1500,0.225,0.001165
11,-4.403989,1500,0.2175,0.001427
12,0.04807,1500,0.21,0.001489
13,-3.998578,1500,0.2025,0.001959
14,-3.887407,1500,0.195,0.002518
15,-2.534027,1500,0.1875,0.001579
16,-1.76586,1500,0.18,0.002871
17,-0.58335,1500,0.1725,0.00202
18,0.342095,1500,0.165,0.001465
19,-1.109589,1500,0.1575,0.002603
20,1.910705,1500,0.15,0.001516
21,1.367662,1500,0.1425,0.002364
22,0.167679,1500,0.135,0.000757
23,0.18538,1500,0.1275,0.001879
24,-0.039313,1500,0.12,0.002331
25,0.006654,1500,0.1125,0.000943
26,-0.010427,1500,0.105,0.002064
27,0.700266,1500,0.0975,0.001864
28,1.202564,1500,0.09,0.001527
29,1.400786,1500,0.0825,0.001125
30,-0.914444,1500,0.075,0.001093
31,1.573238,1500,0.0675,0.001783
32,2.982575,1500,0.06,0.003107
33,2.303414,1500,0.0525,0.001922
34,3.240916,1500,0.05,0.001672
35,2.270359,1500,0.05,0.003289
36,1.943602,1500,0.05,0.002165
37,2.628596,1500,0.05,0.001973
38,2.427768,1500,0.05,0.001827
39,0.864678,1500,0.05,0.001748
40,1.185714,1500,0.05,0.002894
41,2.38453,1500,0.05,0.002516
42,2.369072,1500,0.05,0.001274
43,2.08701,1500,0.05,0.001363
44,2.12991,1500,0.05,0.002465
45,2.468081,1500,0.05,0.002158
46,1.323322,1500,0.05,0.001463
47,1.73981,1500,0.05,0.001554
48,1.718089,1500,0.05,0.001667
49,3.001549,1500,0.05,0.002166
50,1.570662,1500,0.05,0.001904
51,2.156101,1500,0.05,0.001821
52,0.795202,1500,0.05,0.002875
53,0.470541,1500,0.05,0.002596
54,2.572477,1500,0.05,0.002356
