episode,reward,steps,epsilon_end,last_loss
1,-1.259344,1253,0.293735,0.003201
2,1.609894,1253,0.28747,0.003395
3,1.656382,1253,0.281205,0.001951
4,-0.750355,1253,0.27494,0.009838
5,1.456077,1253,0.268675,0.002575
6,2.160883,1253,0.26241,0.002969
7,1.036764,1253,0.256145,0.002342
8,-1.112275,1253,0.24988,0.002822
9,0.30928,1253,0.243615,0.00245
10,0.866015,1253,0.23735,0.002124
11,-0.852696,1253,0.231085,0.002502
