ticker,round,episodes_seen,transitions_added,avg_reward,avg_loss,last_reward,last_loss
DT,2,21,31500,-2.720916,0.001603,9.488281,0.002119
TY,2,21,31500,-1.065736,0.001607,4.397762,0.001571
UB,2,21,31500,-9.326471,0.001654,-2.801611,0.00123
US,2,21,31500,5.443799,0.001663,13.150877,0.002893
